id,expense_id,user_uid,amount,percentage,created_at,updated_at
split_0000042114,sexp_00013284,user_000510,201.34,100.0,,
split_0000042115,sexp_00013285,user_000510,317.69,100.0,,
split_0000042116,sexp_00013286,user_000510,150.18,100.0,,
split_0000042117,sexp_00013287,user_000510,179.84,100.0,,
split_0000042118,sexp_00013288,user_000510,1086.98,100.0,,
split_0000042119,sexp_00013289,user_000510,250.04,100.0,,
split_0000042120,sexp_00013290,user_000510,197.01,100.0,,
split_0000042121,sexp_00013291,user_000510,149.31,100.0,,
split_0000042122,sexp_00013292,user_000510,176.94,100.0,,
split_0000042123,sexp_00013293,user_000510,59.41,100.0,,
split_0000042124,sexp_00013294,user_000510,60.58,100.0,,
split_0000042125,sexp_00013295,user_000768,2161.39,100.0,,
split_0000042126,sexp_00013296,user_000768,4061.06,100.0,,
split_0000042127,sexp_00013297,user_000768,3196.57,100.0,,
split_0000042128,sexp_00013298,user_000768,3689.95,100.0,,
split_0000042129,sexp_00013299,user_000768,2178.31,100.0,,
split_0000042130,sexp_00013300,user_000768,2054.71,100.0,,
split_0000042131,sexp_00013301,user_000768,2573.08,100.0,,
split_0000042132,sexp_00013302,user_000768,1245.47,100.0,,
split_0000042133,sexp_00013303,user_000768,3448.57,100.0,,
split_0000042134,sexp_00013304,user_000768,163.27,100.0,,
split_0000042135,sexp_00013305,user_000768,387.78,100.0,,
split_0000042136,sexp_00013306,user_000768,181.27,100.0,,
split_0000042137,sexp_00013307,user_000768,320.56,100.0,,
split_0000042138,sexp_00013308,user_000768,131.55,100.0,,
split_0000042139,sexp_00013309,user_000768,195.6,100.0,,
split_0000042140,sexp_00013310,user_000768,283.93,100.0,,
split_0000042141,sexp_00013311,user_000768,229.78,100.0,,
split_0000042142,sexp_00013312,user_000768,336.72,100.0,,
split_0000042143,sexp_00013313,user_000768,134.05,100.0,,
split_0000042144,sexp_00013314,user_000768,457.99,100.0,,
split_0000042145,sexp_00013315,user_000768,115.84,100.0,,
split_0000042146,sexp_00013316,user_000768,146.45,100.0,,
split_0000042147,sexp_00013317,user_000768,76.08,100.0,,
split_0000042148,sexp_00013318,user_000768,133.65,100.0,,
split_0000042149,sexp_00013319,user_000768,92.46,100.0,,
split_0000042150,sexp_00013320,user_000768,98.01,100.0,,
split_0000042151,sexp_00013321,user_000768,82.41,100.0,,
split_0000042152,sexp_00013322,user_000768,92.96,100.0,,
split_0000042153,sexp_00013323,user_000768,69.78,100.0,,
split_0000042154,sexp_00013324,user_000768,84.53,100.0,,
split_0000042155,sexp_00013325,user_000768,100.48,100.0,,
split_0000042156,sexp_00013326,user_000768,112.43,100.0,,
split_0000042157,sexp_00013327,user_000768,191.23,100.0,,
split_0000042158,sexp_00013328,user_000768,94.4,100.0,,
split_0000042159,sexp_00013329,user_000768,173.61,100.0,,
split_0000042160,sexp_00013330,user_000768,243.56,100.0,,
split_0000042161,sexp_00013331,user_000768,112.79,100.0,,
split_0000042162,sexp_00013332,user_000768,211.14,100.0,,
split_0000042163,sexp_00013333,user_000768,134.02,100.0,,
split_0000042164,sexp_00013334,user_000768,217.85,100.0,,
split_0000042165,sexp_00013335,user_000768,162.04,100.0,,
split_0000042166,sexp_00013336,user_000768,203.23,100.0,,
split_0000042167,sexp_00013337,user_000768,114.21,100.0,,
split_0000042168,sexp_00013338,user_000768,149.72,100.0,,
split_0000042169,sexp_00013339,user_000768,305.19,100.0,,
split_0000042170,sexp_00013340,user_000768,205.08,100.0,,
split_0000042171,sexp_00013341,user_000768,125.26,100.0,,
split_0000042172,sexp_00013342,user_000768,239.18,100.0,,
split_0000042173,sexp_00013343,user_000768,171.36,100.0,,
split_0000042174,sexp_00013344,user_000768,240.2,100.0,,
split_0000042175,sexp_00013345,user_000768,132.03,100.0,,
split_0000042176,sexp_00013346,user_000768,75.76,100.0,,
split_0000042177,sexp_00013347,user_000768,281.49,100.0,,
split_0000042178,sexp_00013348,user_000768,170.66,100.0,,
split_0000042179,sexp_00013349,user_000768,150.99,100.0,,
split_0000042180,sexp_00013350,user_000768,248.41,100.0,,
split_0000042181,sexp_00013351,user_000768,115.77,100.0,,
split_0000042182,sexp_00013352,user_000768,74.13,100.0,,
split_0000042183,sexp_00013353,user_000768,80.06,100.0,,
split_0000042184,sexp_00013354,user_000768,195.51,100.0,,
split_0000042185,sexp_00013355,user_000768,218.1,100.0,,
split_0000042186,sexp_00013356,user_000768,328.64,100.0,,
split_0000042187,sexp_00013357,user_000768,83.17,100.0,,
split_0000042188,sexp_00013358,user_000768,79.57,100.0,,
split_0000042189,sexp_00013359,user_000768,253.14,100.0,,
split_0000042190,sexp_00013360,user_000768,204.96,100.0,,
split_0000042191,sexp_00013361,user_000768,169.35,100.0,,
split_0000042192,sexp_00013362,user_000768,147.6,100.0,,
split_0000042193,sexp_00013363,user_000768,211.77,100.0,,
split_0000042194,sexp_00013364,user_000768,247.95,100.0,,
split_0000042195,sexp_00013365,user_000768,121.52,100.0,,
split_0000042196,sexp_00013366,user_000768,101.08,100.0,,
split_0000042197,sexp_00013367,user_000768,201.79,100.0,,
split_0000042198,sexp_00013368,user_000768,62.45,100.0,,
split_0000042199,sexp_00013369,user_000768,49.29,100.0,,
split_0000042200,sexp_00013370,user_000775,920.9,100.0,,
split_0000042201,sexp_00013371,user_000775,1491.34,100.0,,
split_0000042202,sexp_00013372,user_000775,1014.25,100.0,,
split_0000042203,sexp_00013373,user_000775,785.08,100.0,,
split_0000042204,sexp_00013374,user_000775,863.11,100.0,,
split_0000042205,sexp_00013375,user_000775,1463.19,100.0,,
split_0000042206,sexp_00013376,user_000775,6483.34,100.0,,
split_0000042207,sexp_00013377,user_000775,795.8,100.0,,
split_0000042208,sexp_00013378,user_000775,1051.1,100.0,,
split_0000042209,sexp_00013379,user_000775,1146.12,100.0,,
split_0000042210,sexp_00013380,user_000775,1081.21,100.0,,
split_0000042211,sexp_00013381,user_000775,115.42,100.0,,
split_0000042212,sexp_00013382,user_000775,179.37,100.0,,
split_0000042213,sexp_00013383,user_000775,119.43,100.0,,
split_0000042214,sexp_00013384,user_000775,141.38,100.0,,
split_0000042215,sexp_00013385,user_000775,81.46,100.0,,
split_0000042216,sexp_00013386,user_000775,57.34,100.0,,
split_0000042217,sexp_00013387,user_000775,144.09,100.0,,
split_0000042218,sexp_00013388,user_000775,145.22,100.0,,
split_0000042219,sexp_00013389,user_000775,67.69,100.0,,
split_0000042220,sexp_00013390,user_000775,177.59,100.0,,
split_0000042221,sexp_00013391,user_000775,56.61,100.0,,
split_0000042222,sexp_00013392,user_000775,38.57,100.0,,
split_0000042223,sexp_00013393,user_000775,46.62,100.0,,
split_0000042224,sexp_00013394,user_000775,45.82,100.0,,
split_0000042225,sexp_00013395,user_000775,61.26,100.0,,
split_0000042226,sexp_00013396,user_000775,42.71,100.0,,
split_0000042227,sexp_00013397,user_000775,42.05,100.0,,
split_0000042228,sexp_00013398,user_000775,219.52,100.0,,
split_0000042229,sexp_00013399,user_000775,54.74,100.0,,
split_0000042230,sexp_00013400,user_000775,36.85,100.0,,
split_0000042231,sexp_00013401,user_000775,52.8,100.0,,
split_0000042232,sexp_00013402,user_000775,67.17,100.0,,
split_0000042233,sexp_00013403,user_000775,100.74,100.0,,
split_0000042234,sexp_00013404,user_000775,67.01,100.0,,
split_0000042235,sexp_00013405,user_000775,54.54,100.0,,
split_0000042236,sexp_00013406,user_000775,51.27,100.0,,
split_0000042237,sexp_00013407,user_000775,56.51,100.0,,
split_0000042238,sexp_00013408,user_000775,118.61,100.0,,
split_0000042239,sexp_00013409,user_000775,102.72,100.0,,
split_0000042240,sexp_00013410,user_000775,42.66,100.0,,
split_0000042241,sexp_00013411,user_000775,74.59,100.0,,
split_0000042242,sexp_00013412,user_000775,60.58,100.0,,
split_0000042243,sexp_00013413,user_000775,134.52,100.0,,
split_0000042244,sexp_00013414,user_000775,81.15,100.0,,
split_0000042245,sexp_00013415,user_000775,54.75,100.0,,
split_0000042246,sexp_00013416,user_000775,117.04,100.0,,
split_0000042247,sexp_00013417,user_000775,112.09,100.0,,
split_0000042248,sexp_00013418,user_000775,103.55,100.0,,
split_0000042249,sexp_00013419,user_000775,140.95,100.0,,
split_0000042250,sexp_00013420,user_000775,48.42,100.0,,
split_0000042251,sexp_00013421,user_000775,56.2,100.0,,
split_0000042252,sexp_00013422,user_000775,45.1,100.0,,
split_0000042253,sexp_00013423,user_000775,115.45,100.0,,
split_0000042254,sexp_00013424,user_000775,89.72,100.0,,
split_0000042255,sexp_00013425,user_000775,54.27,100.0,,
split_0000042256,sexp_00013426,user_000775,125.29,100.0,,
split_0000042257,sexp_00013427,user_000775,90.52,100.0,,
split_0000042258,sexp_00013428,user_000775,88.98,100.0,,
split_0000042259,sexp_00013429,user_000775,44.16,100.0,,
split_0000042260,sexp_00013430,user_000775,83.03,100.0,,
split_0000042261,sexp_00013431,user_000775,120.14,100.0,,
split_0000042262,sexp_00013432,user_000775,107.14,100.0,,
split_0000042263,sexp_00013433,user_000775,36.84,100.0,,
split_0000042264,sexp_00013434,user_000775,50.39,100.0,,
split_0000042265,sexp_00013435,user_000775,72.11,100.0,,
split_0000042266,sexp_00013436,user_000775,40.98,100.0,,
split_0000042267,sexp_00013437,user_000775,38.14,100.0,,
split_0000042268,sexp_00013438,user_000775,59.76,100.0,,
split_0000042269,sexp_00013439,user_000775,55.43,100.0,,
split_0000042270,sexp_00013440,user_000775,83.86,100.0,,
split_0000042271,sexp_00013441,user_000775,130.73,100.0,,
split_0000042272,sexp_00013442,user_000775,111.58,100.0,,
split_0000042273,sexp_00013443,user_000775,95.77,100.0,,
split_0000042274,sexp_00013444,user_000775,97.1,100.0,,
split_0000042275,sexp_00013445,user_000775,136.53,100.0,,
split_0000042276,sexp_00013446,user_000775,41.62,100.0,,
split_0000042277,sexp_00013447,user_000775,67.72,100.0,,
split_0000042278,sexp_00013448,user_000775,25.67,100.0,,
split_0000042279,sexp_00013449,user_000079,4556.68,50.0,,
split_0000042280,sexp_00013449,user_000104,4556.67,50.0,,
split_0000042281,sexp_00013450,user_000079,325.75,23.37,,
split_0000042282,sexp_00013450,user_000104,1068.15,76.63,,
split_0000042283,sexp_00013451,user_000079,626.54,50.0,,
split_0000042284,sexp_00013451,user_000104,626.54,50.0,,
split_0000042285,sexp_00013452,user_000079,481.3,41.06,,
split_0000042286,sexp_00013452,user_000104,690.8,58.94,,
split_0000042287,sexp_00013453,user_000079,902.83,50.0,,
split_0000042288,sexp_00013453,user_000104,902.82,50.0,,
split_0000042289,sexp_00013454,user_000079,303.36,50.0,,
split_0000042290,sexp_00013454,user_000104,303.36,50.0,,
split_0000042291,sexp_00013455,user_000079,892.86,50.0,,
split_0000042292,sexp_00013455,user_000104,892.85,50.0,,
split_0000042293,sexp_00013456,user_000079,352.06,24.33,,
split_0000042294,sexp_00013456,user_000104,1095.07,75.67,,
split_0000042295,sexp_00013457,user_000079,447.44,50.0,,
split_0000042296,sexp_00013457,user_000104,447.44,50.0,,
split_0000042297,sexp_00013458,user_000079,898.73,32.85,,
split_0000042298,sexp_00013458,user_000104,1837.33,67.15,,
split_0000042299,sexp_00013459,user_000079,512.63,50.0,,
split_0000042300,sexp_00013459,user_000104,512.63,50.0,,
split_0000042301,sexp_00013460,user_000079,661.97,39.51,,
split_0000042302,sexp_00013460,user_000104,1013.33,60.49,,
split_0000042303,sexp_00013461,user_000079,29.27,50.0,,
split_0000042304,sexp_00013461,user_000104,29.27,50.0,,
split_0000042305,sexp_00013462,user_000079,26.91,17.19,,
split_0000042306,sexp_00013462,user_000104,129.62,82.81,,
split_0000042307,sexp_00013463,user_000079,78.83,50.0,,
split_0000042308,sexp_00013463,user_000104,78.84,50.0,,
split_0000042309,sexp_00013464,user_000079,34.79,35.46,,
split_0000042310,sexp_00013464,user_000104,63.31,64.54,,
split_0000042311,sexp_00013465,user_000079,105.94,50.0,,
split_0000042312,sexp_00013465,user_000104,105.94,50.0,,
split_0000042313,sexp_00013466,user_000079,497.8,50.0,,
split_0000042314,sexp_00013466,user_000104,497.8,50.0,,
split_0000042315,sexp_00013467,user_000079,28.04,50.0,,
split_0000042316,sexp_00013467,user_000104,28.04,50.0,,
split_0000042317,sexp_00013468,user_000079,31.93,50.0,,
split_0000042318,sexp_00013468,user_000104,31.94,50.0,,
split_0000042319,sexp_00013469,user_000079,56.61,25.52,,
split_0000042320,sexp_00013469,user_000104,165.18,74.48,,
split_0000042321,sexp_00013470,user_000079,11.12,20.73,,
split_0000042322,sexp_00013470,user_000104,42.55,79.27,,
split_0000042323,sexp_00013471,user_000079,29.86,50.0,,
split_0000042324,sexp_00013471,user_000104,29.86,50.0,,
split_0000042325,sexp_00013472,user_000079,30.2,50.0,,
split_0000042326,sexp_00013472,user_000104,30.21,50.0,,
split_0000042327,sexp_00013473,user_000079,23.6,50.0,,
split_0000042328,sexp_00013473,user_000104,23.6,50.0,,
split_0000042329,sexp_00013474,user_000079,37.39,50.0,,
split_0000042330,sexp_00013474,user_000104,37.39,50.0,,
split_0000042331,sexp_00013475,user_000079,28.84,50.0,,
split_0000042332,sexp_00013475,user_000104,28.85,50.0,,
split_0000042333,sexp_00013476,user_000079,29.45,50.0,,
split_0000042334,sexp_00013476,user_000104,29.46,50.0,,
split_0000042335,sexp_00013477,user_000079,20.46,50.0,,
split_0000042336,sexp_00013477,user_000104,20.47,50.0,,
split_0000042337,sexp_00013478,user_000079,27.38,45.95,,
split_0000042338,sexp_00013478,user_000104,32.21,54.05,,
split_0000042339,sexp_00013479,user_000079,27.8,50.0,,
split_0000042340,sexp_00013479,user_000104,27.8,50.0,,
split_0000042341,sexp_00013480,user_000079,23.33,45.87,,
split_0000042342,sexp_00013480,user_000104,27.54,54.13,,
split_0000042343,sexp_00013481,user_000079,30.92,48.22,,
split_0000042344,sexp_00013481,user_000104,33.2,51.78,,
split_0000042345,sexp_00013482,user_000079,39.34,42.73,,
split_0000042346,sexp_00013482,user_000104,52.73,57.27,,
split_0000042347,sexp_00013483,user_000079,22.05,20.3,,
split_0000042348,sexp_00013483,user_000104,86.57,79.7,,
split_0000042349,sexp_00013484,user_000079,19.48,25.82,,
split_0000042350,sexp_00013484,user_000104,55.96,74.18,,
split_0000042351,sexp_00013485,user_000079,57.03,50.0,,
split_0000042352,sexp_00013485,user_000104,57.04,50.0,,
split_0000042353,sexp_00013486,user_000079,35.1,50.0,,
split_0000042354,sexp_00013486,user_000104,35.1,50.0,,
split_0000042355,sexp_00013487,user_000079,108.23,50.0,,
split_0000042356,sexp_00013487,user_000104,108.24,50.0,,
split_0000042357,sexp_00013488,user_000079,13.32,50.0,,
split_0000042358,sexp_00013488,user_000104,13.33,50.0,,
split_0000042359,sexp_00013489,user_000079,39.19,50.0,,
split_0000042360,sexp_00013489,user_000104,39.18,50.0,,
split_0000042361,sexp_00013490,user_000079,70.49,50.0,,
split_0000042362,sexp_00013490,user_000104,70.49,50.0,,
split_0000042363,sexp_00013491,user_000079,15.47,50.0,,
split_0000042364,sexp_00013491,user_000104,15.48,50.0,,
split_0000042365,sexp_00013492,user_000079,20.94,19.58,,
split_0000042366,sexp_00013492,user_000104,86.0,80.42,,
split_0000042367,sexp_00013493,user_000079,187.3,23.64,,
split_0000042368,sexp_00013493,user_000104,605.12,76.36,,
split_0000042369,sexp_00013494,user_000079,42.49,50.0,,
split_0000042370,sexp_00013494,user_000104,42.5,50.0,,
split_0000042371,sexp_00013495,user_000079,40.83,50.0,,
split_0000042372,sexp_00013495,user_000104,40.83,50.0,,
split_0000042373,sexp_00013496,user_000079,32.33,42.66,,
split_0000042374,sexp_00013496,user_000104,43.46,57.34,,
split_0000042375,sexp_00013497,user_000079,32.94,30.02,,
split_0000042376,sexp_00013497,user_000104,76.79,69.98,,
split_0000042377,sexp_00013498,user_000079,41.56,50.0,,
split_0000042378,sexp_00013498,user_000104,41.57,50.0,,
split_0000042379,sexp_00013499,user_000079,52.0,50.0,,
split_0000042380,sexp_00013499,user_000104,52.0,50.0,,
split_0000042381,sexp_00013500,user_000079,79.02,50.0,,
split_0000042382,sexp_00013500,user_000104,79.02,50.0,,
split_0000042383,sexp_00013501,user_000079,78.89,50.0,,
split_0000042384,sexp_00013501,user_000104,78.88,50.0,,
split_0000042385,sexp_00013502,user_000079,30.91,50.0,,
split_0000042386,sexp_00013502,user_000104,30.91,50.0,,
split_0000042387,sexp_00013503,user_000079,61.72,50.0,,
split_0000042388,sexp_00013503,user_000104,61.71,50.0,,
split_0000042389,sexp_00013504,user_000079,76.0,50.0,,
split_0000042390,sexp_00013504,user_000104,76.0,50.0,,
split_0000042391,sexp_00013505,user_000079,18.05,50.0,,
split_0000042392,sexp_00013505,user_000104,18.05,50.0,,
split_0000042393,sexp_00013506,user_000079,43.94,50.0,,
split_0000042394,sexp_00013506,user_000104,43.94,50.0,,
split_0000042395,sexp_00013507,user_000079,54.37,50.0,,
split_0000042396,sexp_00013507,user_000104,54.36,50.0,,
split_0000042397,sexp_00013508,user_000079,40.11,40.31,,
split_0000042398,sexp_00013508,user_000104,59.41,59.69,,
split_0000042399,sexp_00013509,user_000079,23.78,16.87,,
split_0000042400,sexp_00013509,user_000104,117.14,83.13,,
split_0000042401,sexp_00013510,user_000079,61.81,50.0,,
split_0000042402,sexp_00013510,user_000104,61.82,50.0,,
split_0000042403,sexp_00013511,user_000079,12.7,12.09,,
split_0000042404,sexp_00013511,user_000104,92.33,87.91,,
split_0000042405,sexp_00013512,user_000079,14.88,50.0,,
split_0000042406,sexp_00013512,user_000104,14.89,50.0,,
split_0000042407,sexp_00013513,user_000079,16.29,50.0,,
split_0000042408,sexp_00013513,user_000104,16.28,50.0,,
split_0000042409,sexp_00013514,user_000079,73.83,50.0,,
split_0000042410,sexp_00013514,user_000104,73.84,50.0,,
split_0000042411,sexp_00013515,user_000079,59.02,50.0,,
split_0000042412,sexp_00013515,user_000104,59.03,50.0,,
split_0000042413,sexp_00013516,user_000079,51.34,50.0,,
split_0000042414,sexp_00013516,user_000104,51.33,50.0,,
split_0000042415,sexp_00013517,user_000079,60.12,50.0,,
split_0000042416,sexp_00013517,user_000104,60.13,50.0,,
split_0000042417,sexp_00013518,user_000079,7.07,16.89,,
split_0000042418,sexp_00013518,user_000104,34.79,83.11,,
split_0000042419,sexp_00013519,user_000079,23.33,43.39,,
split_0000042420,sexp_00013519,user_000104,30.44,56.61,,
split_0000042421,sexp_00013520,user_000079,26.59,20.43,,
split_0000042422,sexp_00013520,user_000104,103.61,79.57,,
split_0000042423,sexp_00013521,user_000079,58.16,50.0,,
split_0000042424,sexp_00013521,user_000104,58.17,50.0,,
split_0000042425,sexp_00013522,user_000079,39.85,50.0,,
split_0000042426,sexp_00013522,user_000104,39.85,50.0,,
split_0000042427,sexp_00013523,user_000079,36.88,50.0,,
split_0000042428,sexp_00013523,user_000104,36.88,50.0,,
split_0000042429,sexp_00013524,user_000079,20.73,50.0,,
split_0000042430,sexp_00013524,user_000104,20.74,50.0,,
split_0000042431,sexp_00013525,user_000079,27.51,50.0,,
split_0000042432,sexp_00013525,user_000104,27.51,50.0,,
split_0000042433,sexp_00013526,user_000520,1458.89,100.0,,
split_0000042434,sexp_00013527,user_000520,1250.55,100.0,,
split_0000042435,sexp_00013528,user_000520,794.43,100.0,,
split_0000042436,sexp_00013529,user_000520,2111.46,100.0,,
split_0000042437,sexp_00013530,user_000520,1487.26,100.0,,
split_0000042438,sexp_00013531,user_000520,1742.99,100.0,,
split_0000042439,sexp_00013532,user_000520,1191.0,100.0,,
split_0000042440,sexp_00013533,user_000520,1054.92,100.0,,
split_0000042441,sexp_00013534,user_000520,621.44,100.0,,
split_0000042442,sexp_00013535,user_000520,1098.81,100.0,,
split_0000042443,sexp_00013536,user_000520,985.44,100.0,,
split_0000042444,sexp_00013537,user_000520,1957.57,100.0,,
split_0000042445,sexp_00013538,user_000520,87.16,100.0,,
split_0000042446,sexp_00013539,user_000520,137.16,100.0,,
split_0000042447,sexp_00013540,user_000520,105.5,100.0,,
split_0000042448,sexp_00013541,user_000520,141.4,100.0,,
split_0000042449,sexp_00013542,user_000520,151.46,100.0,,
split_0000042450,sexp_00013543,user_000520,106.17,100.0,,
split_0000042451,sexp_00013544,user_000520,139.56,100.0,,
split_0000042452,sexp_00013545,user_000520,79.06,100.0,,
split_0000042453,sexp_00013546,user_000520,194.34,100.0,,
split_0000042454,sexp_00013547,user_000520,146.2,100.0,,
split_0000042455,sexp_00013548,user_000520,136.62,100.0,,
split_0000042456,sexp_00013549,user_000520,166.95,100.0,,
split_0000042457,sexp_00013550,user_000520,66.92,100.0,,
split_0000042458,sexp_00013551,user_000520,36.83,100.0,,
split_0000042459,sexp_00013552,user_000520,66.35,100.0,,
split_0000042460,sexp_00013553,user_000520,57.95,100.0,,
split_0000042461,sexp_00013554,user_000520,50.16,100.0,,
split_0000042462,sexp_00013555,user_000520,33.21,100.0,,
split_0000042463,sexp_00013556,user_000520,53.06,100.0,,
split_0000042464,sexp_00013557,user_000520,61.74,100.0,,
split_0000042465,sexp_00013558,user_000520,68.38,100.0,,
split_0000042466,sexp_00013559,user_000520,43.71,100.0,,
split_0000042467,sexp_00013560,user_000520,34.01,100.0,,
split_0000042468,sexp_00013561,user_000520,52.29,100.0,,
split_0000042469,sexp_00013562,user_000520,122.83,100.0,,
split_0000042470,sexp_00013563,user_000520,32.79,100.0,,
split_0000042471,sexp_00013564,user_000520,50.99,100.0,,
split_0000042472,sexp_00013565,user_000520,105.94,100.0,,
split_0000042473,sexp_00013566,user_000520,141.54,100.0,,
split_0000042474,sexp_00013567,user_000520,76.19,100.0,,
split_0000042475,sexp_00013568,user_000520,105.85,100.0,,
split_0000042476,sexp_00013569,user_000520,137.64,100.0,,
split_0000042477,sexp_00013570,user_000520,99.37,100.0,,
split_0000042478,sexp_00013571,user_000520,33.28,100.0,,
split_0000042479,sexp_00013572,user_000520,144.13,100.0,,
split_0000042480,sexp_00013573,user_000520,49.32,100.0,,
split_0000042481,sexp_00013574,user_000520,37.8,100.0,,
split_0000042482,sexp_00013575,user_000520,67.4,100.0,,
split_0000042483,sexp_00013576,user_000520,99.3,100.0,,
split_0000042484,sexp_00013577,user_000520,89.8,100.0,,
split_0000042485,sexp_00013578,user_000520,430.25,100.0,,
split_0000042486,sexp_00013579,user_000520,36.23,100.0,,
split_0000042487,sexp_00013580,user_000520,130.33,100.0,,
split_0000042488,sexp_00013581,user_000520,55.85,100.0,,
split_0000042489,sexp_00013582,user_000520,96.63,100.0,,
split_0000042490,sexp_00013583,user_000520,111.33,100.0,,
split_0000042491,sexp_00013584,user_000520,73.94,100.0,,
split_0000042492,sexp_00013585,user_000520,115.85,100.0,,
split_0000042493,sexp_00013586,user_000520,102.57,100.0,,
split_0000042494,sexp_00013587,user_000520,58.36,100.0,,
split_0000042495,sexp_00013588,user_000520,49.3,100.0,,
split_0000042496,sexp_00013589,user_000520,123.5,100.0,,
split_0000042497,sexp_00013590,user_000520,78.9,100.0,,
split_0000042498,sexp_00013591,user_000520,35.79,100.0,,
split_0000042499,sexp_00013592,user_000520,104.22,100.0,,
split_0000042500,sexp_00013593,user_000520,70.96,100.0,,
split_0000042501,sexp_00013594,user_000520,115.75,100.0,,
split_0000042502,sexp_00013595,user_000520,42.77,100.0,,
split_0000042503,sexp_00013596,user_000520,165.81,100.0,,
split_0000042504,sexp_00013597,user_000520,62.54,100.0,,
split_0000042505,sexp_00013598,user_000520,53.09,100.0,,
split_0000042506,sexp_00013599,user_000520,131.67,100.0,,
split_0000042507,sexp_00013600,user_000520,48.64,100.0,,
split_0000042508,sexp_00013601,user_000520,46.93,100.0,,
split_0000042509,sexp_00013602,user_000520,112.51,100.0,,
split_0000042510,sexp_00013603,user_000520,76.4,100.0,,
split_0000042511,sexp_00013604,user_000520,86.16,100.0,,
split_0000042512,sexp_00013605,user_000520,27.34,100.0,,
split_0000042513,sexp_00013606,user_000520,43.96,100.0,,
split_0000042514,sexp_00013607,user_000783,2089.39,100.0,,
split_0000042515,sexp_00013608,user_000783,9931.6,100.0,,
split_0000042516,sexp_00013609,user_000783,791.52,100.0,,
split_0000042517,sexp_00013610,user_000783,1963.22,100.0,,
split_0000042518,sexp_00013611,user_000783,1791.26,100.0,,
split_0000042519,sexp_00013612,user_000783,1068.97,100.0,,
split_0000042520,sexp_00013613,user_000783,2092.2,100.0,,
split_0000042521,sexp_00013614,user_000783,1779.65,100.0,,
split_0000042522,sexp_00013615,user_000783,1234.04,100.0,,
split_0000042523,sexp_00013616,user_000783,1546.51,100.0,,
split_0000042524,sexp_00013617,user_000783,1177.86,100.0,,
split_0000042525,sexp_00013618,user_000783,1158.88,100.0,,
split_0000042526,sexp_00013619,user_000783,116.13,100.0,,
split_0000042527,sexp_00013620,user_000783,114.53,100.0,,
split_0000042528,sexp_00013621,user_000783,157.64,100.0,,
split_0000042529,sexp_00013622,user_000783,136.7,100.0,,
split_0000042530,sexp_00013623,user_000783,181.75,100.0,,
split_0000042531,sexp_00013624,user_000783,71.88,100.0,,
split_0000042532,sexp_00013625,user_000783,84.45,100.0,,
split_0000042533,sexp_00013626,user_000783,104.61,100.0,,
split_0000042534,sexp_00013627,user_000783,108.45,100.0,,
split_0000042535,sexp_00013628,user_000783,39.41,100.0,,
split_0000042536,sexp_00013629,user_000783,63.98,100.0,,
split_0000042537,sexp_00013630,user_000783,58.02,100.0,,
split_0000042538,sexp_00013631,user_000783,62.95,100.0,,
split_0000042539,sexp_00013632,user_000783,27.67,100.0,,
split_0000042540,sexp_00013633,user_000783,43.15,100.0,,
split_0000042541,sexp_00013634,user_000783,52.55,100.0,,
split_0000042542,sexp_00013635,user_000783,38.33,100.0,,
split_0000042543,sexp_00013636,user_000783,63.51,100.0,,
split_0000042544,sexp_00013637,user_000783,59.71,100.0,,
split_0000042545,sexp_00013638,user_000783,31.82,100.0,,
split_0000042546,sexp_00013639,user_000783,70.78,100.0,,
split_0000042547,sexp_00013640,user_000783,90.8,100.0,,
split_0000042548,sexp_00013641,user_000783,109.07,100.0,,
split_0000042549,sexp_00013642,user_000783,37.92,100.0,,
split_0000042550,sexp_00013643,user_000783,112.46,100.0,,
split_0000042551,sexp_00013644,user_000783,44.97,100.0,,
split_0000042552,sexp_00013645,user_000783,152.58,100.0,,
split_0000042553,sexp_00013646,user_000783,71.9,100.0,,
split_0000042554,sexp_00013647,user_000783,76.39,100.0,,
split_0000042555,sexp_00013648,user_000783,96.43,100.0,,
split_0000042556,sexp_00013649,user_000783,42.5,100.0,,
split_0000042557,sexp_00013650,user_000783,46.32,100.0,,
split_0000042558,sexp_00013651,user_000783,128.12,100.0,,
split_0000042559,sexp_00013652,user_000783,358.39,100.0,,
split_0000042560,sexp_00013653,user_000783,48.19,100.0,,
split_0000042561,sexp_00013654,user_000783,53.14,100.0,,
split_0000042562,sexp_00013655,user_000783,117.03,100.0,,
split_0000042563,sexp_00013656,user_000783,91.77,100.0,,
split_0000042564,sexp_00013657,user_000783,79.31,100.0,,
split_0000042565,sexp_00013658,user_000783,133.98,100.0,,
split_0000042566,sexp_00013659,user_000783,30.45,100.0,,
split_0000042567,sexp_00013660,user_000783,113.73,100.0,,
split_0000042568,sexp_00013661,user_000783,143.71,100.0,,
split_0000042569,sexp_00013662,user_000783,42.23,100.0,,
split_0000042570,sexp_00013663,user_000783,103.29,100.0,,
split_0000042571,sexp_00013664,user_000783,52.83,100.0,,
split_0000042572,sexp_00013665,user_000783,107.9,100.0,,
split_0000042573,sexp_00013666,user_000783,165.15,100.0,,
split_0000042574,sexp_00013667,user_000783,104.09,100.0,,
split_0000042575,sexp_00013668,user_000783,92.39,100.0,,
split_0000042576,sexp_00013669,user_000783,72.5,100.0,,
split_0000042577,sexp_00013670,user_000783,91.21,100.0,,
