expense_id,user_id,date,amount_original,currency_code,exchange_rate_to_npr,amount_npr,category,subcategory,merchant_name,payment_method,is_shared,group_id,is_recurring,is_essential,note_quality,logged_delay_hours,festival_context,created_at
NPE_00048151,NPU_00074,2024-05-17,13600.0,NPR,1.0,13600.0,groceries,groceries,group_groceries,cash,True,NPG_00030,False,True,clear,0,,2024-05-17T00:00:00
NPE_00048152,NPU_00001,2024-05-18,2033.0,NPR,1.0,2033.0,subscriptions,subscriptions,subscriptions_provider,esewa,False,,True,False,clear,1,,2024-05-18T00:00:00
NPE_00048153,NPU_00001,2024-05-18,1337.0,NPR,1.0,1337.0,groceries,groceries,groceries_merchant,cash,False,,False,True,short,1,,2024-05-18T00:00:00
NPE_00048154,NPU_00001,2024-05-18,1281.16,NPR,1.0,1281.16,groceries,groceries,,cash,False,,False,True,clear,0,,2024-05-18T00:00:00
NPE_00048155,NPU_00002,2024-05-18,530.54,NPR,1.0,530.54,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,cash,False,,False,False,clear,1,,2024-05-18T00:00:00
NPE_00048156,NPU_00002,2024-05-18,4086.6,NPR,1.0,4086.6,entertainment,entertainment,,esewa,False,,False,False,clear,1,,2024-05-18T00:00:00
NPE_00048157,NPU_00004,2024-05-18,1398.56,NPR,1.0,1398.56,subscriptions,subscriptions,subscriptions_provider,cash,False,,True,False,clear,1,,2024-05-18T00:00:00
NPE_00048158,NPU_00004,2024-05-18,51.92,NPR,1.0,51.92,transport_public,transport_public,,cash,False,,False,True,missing,8,,2024-05-18T00:00:00
NPE_00048159,NPU_00006,2024-05-18,465.93,NPR,1.0,465.93,subscriptions,subscriptions,subscriptions_provider,cash,False,,True,False,clear,0,,2024-05-18T00:00:00
NPE_00048160,NPU_00006,2024-05-18,35.16,NPR,1.0,35.16,transport_public,transport_public,transport_public_merchant,esewa,False,,False,True,clear,1,,2024-05-18T00:00:00
NPE_00048161,NPU_00007,2024-05-18,402.52,NPR,1.0,402.52,transport_ride_hailing,transport_ride_hailing,transport_ride_hailing_merchant,cash,False,,False,False,wrong_category,1,,2024-05-18T00:00:00
NPE_00048162,NPU_00008,2024-05-18,3023.19,NPR,1.0,3023.19,subscriptions,subscriptions,subscriptions_provider,khalti,False,,True,False,clear,3,,2024-05-18T00:00:00
NPE_00048163,NPU_00008,2024-05-18,3872.99,NPR,1.0,3872.99,fuel,fuel,fuel_merchant,cash,False,,False,True,short,3,,2024-05-18T00:00:00
NPE_00048164,NPU_00008,2024-05-18,356.77,NPR,1.0,356.77,restaurants_cafes,restaurants_cafes,,fonepay_qr,False,,False,False,wrong_category,72,,2024-05-18T00:00:00
NPE_00048165,NPU_00009,2024-05-18,4139.45,NPR,1.0,4139.45,subscriptions,subscriptions,subscriptions_provider,khalti,False,,True,False,clear,0,,2024-05-18T00:00:00
NPE_00048166,NPU_00009,2024-05-18,5742.17,NPR,1.0,5742.17,clothing,clothing,clothing_merchant,khalti,False,,False,False,missing,0,,2024-05-18T00:00:00
NPE_00048167,NPU_00010,2024-05-18,743.06,NPR,1.0,743.06,groceries,groceries,,cash,False,,False,True,clear,1,,2024-05-18T00:00:00
NPE_00048168,NPU_00010,2024-05-18,172.18,NPR,1.0,172.18,transport_public,transport_public,transport_public_merchant,cash,False,,False,True,wrong_category,0,,2024-05-18T00:00:00
NPE_00048169,NPU_00011,2024-05-18,2668.76,NPR,1.0,2668.76,subscriptions,subscriptions,subscriptions_provider,cash,False,,True,False,clear,3,,2024-05-18T00:00:00
NPE_00048170,NPU_00011,2024-05-18,925.59,NPR,1.0,925.59,restaurants_cafes,restaurants_cafes,,cash,False,,False,False,clear,24,,2024-05-18T00:00:00
NPE_00048171,NPU_00011,2024-05-18,1406.79,NPR,1.0,1406.79,subscriptions,subscriptions,,fonepay_qr,False,,False,False,short,1,,2024-05-18T00:00:00
NPE_00048172,NPU_00011,2024-05-18,470.42,NPR,1.0,470.42,groceries,groceries,groceries_merchant,esewa,False,,False,True,clear,72,,2024-05-18T00:00:00
NPE_00048173,NPU_00012,2024-05-18,5684.59,NPR,1.0,5684.59,clothing,clothing,clothing_merchant,fonepay_qr,False,,False,False,short,1,,2024-05-18T00:00:00
NPE_00048174,NPU_00014,2024-05-18,48.01,NPR,1.0,48.01,transport_public,transport_public,transport_public_merchant,cash,False,,False,True,wrong_category,0,,2024-05-18T00:00:00
NPE_00048175,NPU_00015,2024-05-18,2082.4,NPR,1.0,2082.4,subscriptions,subscriptions,subscriptions_provider,cash,False,,True,False,clear,0,,2024-05-18T00:00:00
NPE_00048176,NPU_00015,2024-05-18,473.5,NPR,1.0,473.5,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,esewa,False,,False,False,clear,3,,2024-05-18T00:00:00
NPE_00048177,NPU_00016,2024-05-18,3151.41,NPR,1.0,3151.41,subscriptions,subscriptions,subscriptions_provider,cash,False,,True,False,clear,3,,2024-05-18T00:00:00
NPE_00048178,NPU_00016,2024-05-18,852.22,NPR,1.0,852.22,miscellaneous,miscellaneous,,esewa,False,,False,False,clear,24,,2024-05-18T00:00:00
NPE_00048179,NPU_00016,2024-05-18,109.54,NPR,1.0,109.54,transport_public,transport_public,,debit_card,False,,False,True,clear,1,,2024-05-18T00:00:00
NPE_00048180,NPU_00016,2024-05-18,434.36,NPR,1.0,434.36,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,debit_card,False,,False,False,missing,72,,2024-05-18T00:00:00
NPE_00048181,NPU_00017,2024-05-18,3569.33,NPR,1.0,3569.33,subscriptions,subscriptions,subscriptions_provider,cash,False,,True,False,clear,1,,2024-05-18T00:00:00
NPE_00048182,NPU_00017,2024-05-18,7057.03,NPR,1.0,7057.03,loan_emi,loan_emi,,bank_transfer,False,,False,True,clear,168,,2024-05-18T00:00:00
NPE_00048183,NPU_00018,2024-05-18,1379.75,NPR,1.0,1379.75,restaurants_cafes,restaurants_cafes,,debit_card,False,,False,False,missing,1,,2024-05-18T00:00:00
NPE_00048184,NPU_00018,2024-05-18,1402.82,NPR,1.0,1402.82,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,khalti,False,,False,False,short,0,,2024-05-18T00:00:00
NPE_00048185,NPU_00019,2024-05-18,1348.86,NPR,1.0,1348.86,subscriptions,subscriptions,subscriptions_provider,debit_card,False,,True,False,clear,1,,2024-05-18T00:00:00
NPE_00048186,NPU_00019,2024-05-18,4775.94,NPR,1.0,4775.94,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,cash,False,,False,False,clear,0,,2024-05-18T00:00:00
NPE_00048187,NPU_00019,2024-05-18,6744.24,NPR,1.0,6744.24,miscellaneous,miscellaneous,miscellaneous_merchant,khalti,False,,False,False,short,3,,2024-05-18T00:00:00
NPE_00048188,NPU_00020,2024-05-18,1227.18,NPR,1.0,1227.18,subscriptions,subscriptions,subscriptions_provider,cash,False,,True,False,clear,0,,2024-05-18T00:00:00
NPE_00048189,NPU_00020,2024-05-18,645.4,NPR,1.0,645.4,groceries,groceries,groceries_merchant,cash,False,,False,True,short,72,,2024-05-18T00:00:00
NPE_00048190,NPU_00020,2024-05-18,1115.03,NPR,1.0,1115.03,groceries,groceries,,cash,False,,False,True,missing,0,,2024-05-18T00:00:00
NPE_00048191,NPU_00020,2024-05-18,508.01,NPR,1.0,508.01,groceries,groceries,groceries_merchant,bank_transfer,False,,False,True,short,8,,2024-05-18T00:00:00
NPE_00048192,NPU_00021,2024-05-18,2438.82,NPR,1.0,2438.82,subscriptions,subscriptions,subscriptions_provider,fonepay_qr,False,,True,False,clear,3,,2024-05-18T00:00:00
NPE_00048193,NPU_00021,2024-05-18,48.62,NPR,1.0,48.62,transport_public,transport_public,,debit_card,False,,False,True,clear,0,,2024-05-18T00:00:00
NPE_00048194,NPU_00021,2024-05-18,919.53,NPR,1.0,919.53,groceries,groceries,groceries_merchant,bank_transfer,False,,False,True,short,0,,2024-05-18T00:00:00
NPE_00048195,NPU_00022,2024-05-18,5256.57,NPR,1.0,5256.57,subscriptions,subscriptions,subscriptions_provider,cash,False,,True,False,clear,0,,2024-05-18T00:00:00
NPE_00048196,NPU_00023,2024-05-18,807.06,NPR,1.0,807.06,subscriptions,subscriptions,subscriptions_provider,esewa,False,,True,False,clear,0,,2024-05-18T00:00:00
NPE_00048197,NPU_00023,2024-05-18,1175.95,NPR,1.0,1175.95,groceries,groceries,groceries_merchant,fonepay_qr,False,,False,True,clear,1,,2024-05-18T00:00:00
NPE_00048198,NPU_00024,2024-05-18,1328.98,NPR,1.0,1328.98,restaurants_cafes,restaurants_cafes,,credit_card,False,,False,False,clear,3,,2024-05-18T00:00:00
NPE_00048199,NPU_00025,2024-05-18,802.81,NPR,1.0,802.81,transport_ride_hailing,transport_ride_hailing,,bank_transfer,False,,False,False,clear,3,,2024-05-18T00:00:00
NPE_00048200,NPU_00027,2024-05-18,3578.01,NPR,1.0,3578.01,subscriptions,subscriptions,subscriptions_provider,bank_transfer,False,,True,False,clear,1,,2024-05-18T00:00:00
NPE_00048201,NPU_00027,2024-05-18,873.93,NPR,1.0,873.93,groceries,groceries,groceries_merchant,cash,False,,False,True,clear,3,,2024-05-18T00:00:00
NPE_00048202,NPU_00028,2024-05-18,5542.81,NPR,1.0,5542.81,subscriptions,subscriptions,subscriptions_provider,esewa,False,,True,False,clear,0,,2024-05-18T00:00:00
NPE_00048203,NPU_00029,2024-05-18,911.07,NPR,1.0,911.07,subscriptions,subscriptions,subscriptions_provider,bank_transfer,False,,True,False,clear,0,,2024-05-18T00:00:00
NPE_00048204,NPU_00029,2024-05-18,30.86,NPR,1.0,30.86,transport_public,transport_public,,cash,False,,False,True,short,0,,2024-05-18T00:00:00
NPE_00048205,NPU_00030,2024-05-18,3712.06,NPR,1.0,3712.06,subscriptions,subscriptions,subscriptions_provider,bank_transfer,False,,True,False,clear,1,,2024-05-18T00:00:00
NPE_00048206,NPU_00030,2024-05-18,98.34,NPR,1.0,98.34,transport_public,transport_public,transport_public_merchant,debit_card,False,,False,True,missing,1,,2024-05-18T00:00:00
NPE_00048207,NPU_00031,2024-05-18,3386.17,NPR,1.0,3386.17,subscriptions,subscriptions,subscriptions_provider,cash,False,,True,False,clear,0,,2024-05-18T00:00:00
NPE_00048208,NPU_00031,2024-05-18,2305.82,NPR,1.0,2305.82,entertainment,entertainment,entertainment_merchant,fonepay_qr,False,,False,False,missing,0,,2024-05-18T00:00:00
NPE_00048209,NPU_00032,2024-05-18,2310.07,NPR,1.0,2310.07,utilities,utilities,utilities_merchant,cash,False,,False,True,clear,3,,2024-05-18T00:00:00
NPE_00048210,NPU_00033,2024-05-18,1331.48,NPR,1.0,1331.48,subscriptions,subscriptions,subscriptions_provider,cash,False,,True,False,clear,1,,2024-05-18T00:00:00
NPE_00048211,NPU_00033,2024-05-18,3079.9,NPR,1.0,3079.9,fuel,fuel,fuel_merchant,cash,False,,False,True,clear,3,,2024-05-18T00:00:00
NPE_00048212,NPU_00033,2024-05-18,12562.65,NPR,1.0,12562.65,festivals_gifts,festivals_gifts,festivals_gifts_merchant,cash,False,,False,False,short,24,,2024-05-18T00:00:00
NPE_00048213,NPU_00034,2024-05-18,5984.0,NPR,1.0,5984.0,subscriptions,subscriptions,subscriptions_provider,cash,False,,True,False,clear,1,,2024-05-18T00:00:00
NPE_00048214,NPU_00035,2024-05-18,1428.2,NPR,1.0,1428.2,subscriptions,subscriptions,subscriptions_provider,esewa,False,,True,False,clear,0,,2024-05-18T00:00:00
NPE_00048215,NPU_00035,2024-05-18,207.2,NPR,1.0,207.2,transport_ride_hailing,transport_ride_hailing,,khalti,False,,False,False,clear,8,,2024-05-18T00:00:00
NPE_00048216,NPU_00036,2024-05-18,1415.91,NPR,1.0,1415.91,internet_mobile,internet_mobile,internet_mobile_merchant,cash,False,,False,True,clear,1,,2024-05-18T00:00:00
NPE_00048217,NPU_00037,2024-05-18,535.75,NPR,1.0,535.75,groceries,groceries,groceries_merchant,bank_transfer,False,,False,True,clear,0,,2024-05-18T00:00:00
NPE_00048218,NPU_00037,2024-05-18,1561.78,NPR,1.0,1561.78,fuel,fuel,,cash,False,,False,True,clear,8,,2024-05-18T00:00:00
NPE_00048219,NPU_00038,2024-05-18,1311.21,NPR,1.0,1311.21,internet_mobile,internet_mobile,internet_mobile_merchant,khalti,False,,False,True,short,168,,2024-05-18T00:00:00
NPE_00048220,NPU_00038,2024-05-18,1123.49,NPR,1.0,1123.49,miscellaneous,miscellaneous,,esewa,False,,False,False,clear,0,,2024-05-18T00:00:00
NPE_00048221,NPU_00040,2024-05-18,909.73,NPR,1.0,909.73,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,bank_transfer,False,,False,False,short,168,,2024-05-18T00:00:00
NPE_00048222,NPU_00040,2024-05-18,48.83,NPR,1.0,48.83,transport_public,transport_public,transport_public_merchant,cash,False,,False,True,short,0,,2024-05-18T00:00:00
NPE_00048223,NPU_00041,2024-05-18,2195.38,NPR,1.0,2195.38,subscriptions,subscriptions,subscriptions_provider,cash,False,,True,False,clear,1,,2024-05-18T00:00:00
NPE_00048224,NPU_00041,2024-05-18,147.67,NPR,1.0,147.67,transport_public,transport_public,,esewa,False,,False,True,clear,168,,2024-05-18T00:00:00
NPE_00048225,NPU_00041,2024-05-18,2038.33,NPR,1.0,2038.33,groceries,groceries,groceries_merchant,khalti,False,,False,True,short,24,,2024-05-18T00:00:00
NPE_00048226,NPU_00042,2024-05-18,689.83,NPR,1.0,689.83,subscriptions,subscriptions,subscriptions_provider,debit_card,False,,True,False,clear,3,,2024-05-18T00:00:00
NPE_00048227,NPU_00042,2024-05-18,1028.7,NPR,1.0,1028.7,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,cash,False,,False,False,short,168,,2024-05-18T00:00:00
NPE_00048228,NPU_00043,2024-05-18,273.88,NPR,1.0,273.88,transport_ride_hailing,transport_ride_hailing,,bank_transfer,False,,False,False,clear,1,,2024-05-18T00:00:00
NPE_00048229,NPU_00043,2024-05-18,673.95,NPR,1.0,673.95,restaurants_cafes,restaurants_cafes,,bank_transfer,False,,False,False,clear,3,,2024-05-18T00:00:00
NPE_00048230,NPU_00045,2024-05-18,3139.45,NPR,1.0,3139.45,subscriptions,subscriptions,subscriptions_provider,cash,False,,True,False,clear,0,,2024-05-18T00:00:00
NPE_00048231,NPU_00046,2024-05-18,963.97,NPR,1.0,963.97,transport_ride_hailing,transport_ride_hailing,transport_ride_hailing_merchant,cash,False,,False,False,clear,1,,2024-05-18T00:00:00
NPE_00048232,NPU_00047,2024-05-18,3012.7,NPR,1.0,3012.7,miscellaneous,miscellaneous,miscellaneous_merchant,cash,False,,False,False,short,0,,2024-05-18T00:00:00
NPE_00048233,NPU_00048,2024-05-18,1986.86,NPR,1.0,1986.86,subscriptions,subscriptions,subscriptions_provider,fonepay_qr,False,,True,False,clear,1,,2024-05-18T00:00:00
NPE_00048234,NPU_00048,2024-05-18,74.59,NPR,1.0,74.59,transport_public,transport_public,transport_public_merchant,debit_card,False,,False,True,short,3,,2024-05-18T00:00:00
NPE_00048235,NPU_00048,2024-05-18,70.73,NPR,1.0,70.73,transport_public,transport_public,,fonepay_qr,False,,False,True,short,3,,2024-05-18T00:00:00
NPE_00048236,NPU_00048,2024-05-18,118.28,NPR,1.0,118.28,transport_public,transport_public,transport_public_merchant,cash,False,,False,True,short,0,,2024-05-18T00:00:00
NPE_00048237,NPU_00049,2024-05-18,5058.69,NPR,1.0,5058.69,subscriptions,subscriptions,subscriptions_provider,cash,False,,True,False,clear,3,,2024-05-18T00:00:00
NPE_00048238,NPU_00050,2024-05-18,2732.82,NPR,1.0,2732.82,subscriptions,subscriptions,subscriptions_provider,esewa,False,,True,False,clear,0,,2024-05-18T00:00:00
NPE_00048239,NPU_00050,2024-05-18,6249.98,NPR,1.0,6249.98,health,health,,cash,False,,False,True,clear,1,,2024-05-18T00:00:00
NPE_00048240,NPU_00051,2024-05-18,649.55,NPR,1.0,649.55,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,debit_card,False,,False,False,clear,24,,2024-05-18T00:00:00
NPE_00048241,NPU_00051,2024-05-18,455.81,NPR,1.0,455.81,restaurants_cafes,restaurants_cafes,,fonepay_qr,False,,False,False,short,8,,2024-05-18T00:00:00
NPE_00048242,NPU_00052,2024-05-18,2240.71,NPR,1.0,2240.71,subscriptions,subscriptions,subscriptions_provider,khalti,False,,True,False,clear,3,,2024-05-18T00:00:00
NPE_00048243,NPU_00052,2024-05-18,1514.94,NPR,1.0,1514.94,entertainment,entertainment,entertainment_merchant,debit_card,False,,False,False,clear,1,,2024-05-18T00:00:00
NPE_00048244,NPU_00052,2024-05-18,1008.06,NPR,1.0,1008.06,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,esewa,False,,False,False,clear,1,,2024-05-18T00:00:00
NPE_00048245,NPU_00054,2024-05-18,1967.51,NPR,1.0,1967.51,subscriptions,subscriptions,subscriptions_provider,bank_transfer,False,,True,False,clear,0,,2024-05-18T00:00:00
NPE_00048246,NPU_00054,2024-05-18,500.11,NPR,1.0,500.11,transport_ride_hailing,transport_ride_hailing,,esewa,False,,False,False,wrong_category,8,,2024-05-18T00:00:00
NPE_00048247,NPU_00055,2024-05-18,2109.94,NPR,1.0,2109.94,subscriptions,subscriptions,subscriptions_provider,cash,False,,True,False,clear,1,,2024-05-18T00:00:00
NPE_00048248,NPU_00055,2024-05-18,96.96,NPR,1.0,96.96,transport_public,transport_public,transport_public_merchant,cash,False,,False,True,missing,3,,2024-05-18T00:00:00
NPE_00048249,NPU_00058,2024-05-18,2257.14,NPR,1.0,2257.14,subscriptions,subscriptions,subscriptions_provider,cash,False,,True,False,clear,0,,2024-05-18T00:00:00
NPE_00048250,NPU_00058,2024-05-18,683.56,NPR,1.0,683.56,transport_ride_hailing,transport_ride_hailing,,cash,False,,False,False,clear,24,,2024-05-18T00:00:00
NPE_00048251,NPU_00059,2024-05-18,1839.81,NPR,1.0,1839.81,subscriptions,subscriptions,subscriptions_provider,fonepay_qr,False,,True,False,clear,0,,2024-05-18T00:00:00
NPE_00048252,NPU_00060,2024-05-18,1197.54,NPR,1.0,1197.54,miscellaneous,miscellaneous,,cash,False,,False,False,clear,0,,2024-05-18T00:00:00
NPE_00048253,NPU_00060,2024-05-18,1790.67,NPR,1.0,1790.67,internet_mobile,internet_mobile,internet_mobile_merchant,bank_transfer,False,,False,True,short,3,,2024-05-18T00:00:00
NPE_00048254,NPU_00060,2024-05-18,10330.12,NPR,1.0,10330.12,festivals_gifts,festivals_gifts,festivals_gifts_merchant,esewa,False,,False,False,clear,0,,2024-05-18T00:00:00
NPE_00048255,NPU_00062,2024-05-18,3265.61,NPR,1.0,3265.61,subscriptions,subscriptions,subscriptions_provider,cash,False,,True,False,clear,0,,2024-05-18T00:00:00
NPE_00048256,NPU_00062,2024-05-18,1389.58,NPR,1.0,1389.58,miscellaneous,miscellaneous,miscellaneous_merchant,esewa,False,,False,False,short,1,,2024-05-18T00:00:00
NPE_00048257,NPU_00063,2024-05-18,2964.31,NPR,1.0,2964.31,subscriptions,subscriptions,subscriptions_provider,esewa,False,,True,False,clear,3,,2024-05-18T00:00:00
NPE_00048258,NPU_00063,2024-05-18,1214.46,NPR,1.0,1214.46,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,fonepay_qr,False,,False,False,clear,72,,2024-05-18T00:00:00
NPE_00048259,NPU_00064,2024-05-18,1202.55,NPR,1.0,1202.55,subscriptions,subscriptions,subscriptions_provider,cash,False,,True,False,clear,24,,2024-05-18T00:00:00
NPE_00048260,NPU_00065,2024-05-18,1234.31,NPR,1.0,1234.31,groceries,groceries,groceries_merchant,esewa,False,,False,True,clear,0,,2024-05-18T00:00:00
NPE_00048261,NPU_00065,2024-05-18,541.57,NPR,1.0,541.57,miscellaneous,miscellaneous,miscellaneous_merchant,debit_card,False,,False,False,missing,3,,2024-05-18T00:00:00
NPE_00048262,NPU_00066,2024-05-18,1499.0,NPR,1.0,1499.0,subscriptions,subscriptions,subscriptions_provider,bank_transfer,False,,True,False,clear,3,,2024-05-18T00:00:00
NPE_00048263,NPU_00066,2024-05-18,550.69,NPR,1.0,550.69,restaurants_cafes,restaurants_cafes,,credit_card,False,,False,False,clear,0,,2024-05-18T00:00:00
NPE_00048264,NPU_00067,2024-05-18,1394.47,NPR,1.0,1394.47,subscriptions,subscriptions,subscriptions_provider,bank_transfer,False,,True,False,clear,3,,2024-05-18T00:00:00
NPE_00048265,NPU_00067,2024-05-18,951.91,NPR,1.0,951.91,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,bank_transfer,False,,False,False,short,0,,2024-05-18T00:00:00
NPE_00048266,NPU_00068,2024-05-18,487.58,NPR,1.0,487.58,groceries,groceries,groceries_merchant,cash,False,,False,True,clear,72,,2024-05-18T00:00:00
NPE_00048267,NPU_00069,2024-05-18,470.81,NPR,1.0,470.81,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,esewa,False,,False,False,wrong_category,0,,2024-05-18T00:00:00
NPE_00048268,NPU_00070,2024-05-18,1553.96,NPR,1.0,1553.96,subscriptions,subscriptions,subscriptions_provider,cash,False,,True,False,clear,24,,2024-05-18T00:00:00
NPE_00048269,NPU_00071,2024-05-18,1964.21,NPR,1.0,1964.21,subscriptions,subscriptions,subscriptions_provider,esewa,False,,True,False,clear,24,,2024-05-18T00:00:00
NPE_00048270,NPU_00072,2024-05-18,724.94,NPR,1.0,724.94,fuel,fuel,fuel_merchant,debit_card,False,,False,True,clear,8,,2024-05-18T00:00:00
NPE_00048271,NPU_00073,2024-05-18,125.51,NPR,1.0,125.51,transport_public,transport_public,,cash,False,,False,True,wrong_category,0,,2024-05-18T00:00:00
NPE_00048272,NPU_00075,2024-05-18,1172.78,NPR,1.0,1172.78,transport_ride_hailing,transport_ride_hailing,transport_ride_hailing_merchant,cash,False,,False,False,clear,3,,2024-05-18T00:00:00
NPE_00048273,NPU_00076,2024-05-18,1799.31,NPR,1.0,1799.31,subscriptions,subscriptions,subscriptions_provider,debit_card,False,,True,False,clear,0,,2024-05-18T00:00:00
NPE_00048274,NPU_00076,2024-05-18,839.12,NPR,1.0,839.12,groceries,groceries,groceries_merchant,cash,False,,False,True,clear,72,,2024-05-18T00:00:00
NPE_00048275,NPU_00076,2024-05-18,380.06,NPR,1.0,380.06,groceries,groceries,,bank_transfer,False,,False,True,clear,0,,2024-05-18T00:00:00
NPE_00048276,NPU_00077,2024-05-18,10006.7,NPR,1.0,10006.7,clothing,clothing,clothing_merchant,cash,False,,False,False,wrong_category,24,,2024-05-18T00:00:00
NPE_00048277,NPU_00078,2024-05-18,8500.0,NPR,1.0,8500.0,subscriptions,subscriptions,subscriptions_provider,esewa,False,,True,False,clear,3,,2024-05-18T00:00:00
NPE_00048278,NPU_00079,2024-05-18,3730.28,NPR,1.0,3730.28,subscriptions,subscriptions,subscriptions_provider,khalti,False,,True,False,clear,24,,2024-05-18T00:00:00
NPE_00048279,NPU_00080,2024-05-18,2041.45,NPR,1.0,2041.45,subscriptions,subscriptions,subscriptions_provider,esewa,False,,True,False,clear,0,,2024-05-18T00:00:00
NPE_00048280,NPU_00080,2024-05-18,11652.86,NPR,1.0,11652.86,utilities,utilities,utilities_merchant,debit_card,False,,False,True,missing,0,,2024-05-18T00:00:00
NPE_00048281,NPU_00029,2024-05-18,5290.0,NPR,1.0,5290.0,entertainment,entertainment,group_entertainment,credit_card,True,NPG_00006,False,False,clear,0,,2024-05-18T00:00:00
NPE_00048282,NPU_00055,2024-05-18,5145.87,NPR,1.0,5145.87,restaurants_cafes,restaurants_cafes,group_restaurants_cafes,debit_card,True,NPG_00007,False,False,clear,0,,2024-05-18T00:00:00
NPE_00048283,NPU_00051,2024-05-18,2153.68,NPR,1.0,2153.68,utilities,utilities,group_utilities,cash,True,NPG_00008,False,True,clear,72,,2024-05-18T00:00:00
NPE_00048284,NPU_00073,2024-05-18,5682.51,NPR,1.0,5682.51,festivals_gifts,festivals_gifts,group_festivals_gifts,bank_transfer,True,NPG_00016,False,False,clear,0,,2024-05-18T00:00:00
NPE_00048285,NPU_00052,2024-05-18,12639.13,NPR,1.0,12639.13,entertainment,entertainment,group_entertainment,bank_transfer,True,NPG_00020,False,False,clear,0,,2024-05-18T00:00:00
NPE_00048286,NPU_00040,2024-05-18,686.86,NPR,1.0,686.86,restaurants_cafes,restaurants_cafes,group_restaurants_cafes,esewa,True,NPG_00023,False,False,clear,3,,2024-05-18T00:00:00
NPE_00048287,NPU_00005,2024-05-18,1681.28,NPR,1.0,1681.28,restaurants_cafes,restaurants_cafes,group_restaurants_cafes,cash,True,NPG_00027,False,False,clear,72,,2024-05-18T00:00:00
NPE_00048288,NPU_00001,2024-05-19,106.67,NPR,1.0,106.67,transport_public,transport_public,,khalti,False,,False,True,missing,0,,2024-05-19T00:00:00
NPE_00048289,NPU_00002,2024-05-19,1476.62,NPR,1.0,1476.62,clothing,clothing,clothing_merchant,cash,False,,False,False,clear,24,,2024-05-19T00:00:00
NPE_00048290,NPU_00003,2024-05-19,1220.47,NPR,1.0,1220.47,utilities,utilities,utilities_merchant,cash,False,,False,True,clear,1,,2024-05-19T00:00:00
NPE_00048291,NPU_00003,2024-05-19,578.67,NPR,1.0,578.67,groceries,groceries,groceries_merchant,esewa,False,,False,True,missing,3,,2024-05-19T00:00:00
NPE_00048292,NPU_00006,2024-05-19,7795.91,NPR,1.0,7795.91,loan_emi,loan_emi,,cash,False,,False,True,clear,8,,2024-05-19T00:00:00
NPE_00048293,NPU_00007,2024-05-19,19950.53,NPR,1.0,19950.53,education,education,education_merchant,cash,False,,False,True,wrong_category,0,,2024-05-19T00:00:00
NPE_00048294,NPU_00008,2024-05-19,119.89,NPR,1.0,119.89,transport_public,transport_public,,fonepay_qr,False,,False,True,short,1,,2024-05-19T00:00:00
NPE_00048295,NPU_00008,2024-05-19,11726.43,NPR,1.0,11726.43,education,education,education_merchant,bank_transfer,False,,False,True,clear,0,,2024-05-19T00:00:00
NPE_00048296,NPU_00009,2024-05-19,78387.0,NPR,1.0,78387.0,savings_investment,savings_investment,,cash,False,,False,True,short,24,,2024-05-19T00:00:00
NPE_00048297,NPU_00009,2024-05-19,2845.97,NPR,1.0,2845.97,family_support,family_support,family_support_merchant,cash,False,,False,True,missing,0,,2024-05-19T00:00:00
NPE_00048298,NPU_00009,2024-05-19,8808.08,NPR,1.0,8808.08,clothing,clothing,clothing_merchant,khalti,False,,False,False,clear,0,,2024-05-19T00:00:00
NPE_00048299,NPU_00010,2024-05-19,571.72,NPR,1.0,571.72,groceries,groceries,groceries_merchant,cash,False,,False,True,clear,1,,2024-05-19T00:00:00
NPE_00048300,NPU_00010,2024-05-19,487.09,NPR,1.0,487.09,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,cash,False,,False,False,wrong_category,24,,2024-05-19T00:00:00
NPE_00048301,NPU_00011,2024-05-19,841.63,NPR,1.0,841.63,groceries,groceries,groceries_merchant,cash,False,,False,True,clear,1,,2024-05-19T00:00:00
NPE_00048302,NPU_00012,2024-05-19,1456.79,NPR,1.0,1456.79,groceries,groceries,,cash,False,,False,True,short,8,,2024-05-19T00:00:00
NPE_00048303,NPU_00012,2024-05-19,98.98,NPR,1.0,98.98,transport_public,transport_public,,bank_transfer,False,,False,True,short,1,,2024-05-19T00:00:00
NPE_00048304,NPU_00013,2024-05-19,211.02,NPR,1.0,211.02,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,credit_card,False,,False,False,short,0,,2024-05-19T00:00:00
NPE_00048305,NPU_00015,2024-05-19,1791.34,NPR,1.0,1791.34,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,debit_card,False,,False,False,clear,0,,2024-05-19T00:00:00
