split_id,expense_id,group_id,user_id,owed_amount_npr,paid_by_user_id,settlement_status
SPL_NPE_00069441_NPU_00012,NPE_00069441,NPG_00015,NPU_00012,535.43,NPU_00065,settled
SPL_NPE_00069441_NPU_00071,NPE_00069441,NPG_00015,NPU_00071,535.43,NPU_00065,settled
SPL_NPE_00069441_NPU_00065,NPE_00069441,NPG_00015,NPU_00065,535.43,NPU_00065,paid_by_self
SPL_NPE_00069441_NPU_00047,NPE_00069441,NPG_00015,NPU_00047,535.43,NPU_00065,settled
SPL_NPE_00069442_NPU_00078,NPE_00069442,NPG_00025,NPU_00078,899.86,NPU_00018,settled
SPL_NPE_00069442_NPU_00044,NPE_00069442,NPG_00025,NPU_00044,899.86,NPU_00018,settled
SPL_NPE_00069442_NPU_00022,NPE_00069442,NPG_00025,NPU_00022,899.86,NPU_00018,settled
SPL_NPE_00069442_NPU_00020,NPE_00069442,NPG_00025,NPU_00020,899.86,NPU_00018,settled
SPL_NPE_00069442_NPU_00080,NPE_00069442,NPG_00025,NPU_00080,899.86,NPU_00018,settled
SPL_NPE_00069442_NPU_00001,NPE_00069442,NPG_00025,NPU_00001,899.86,NPU_00018,settled
SPL_NPE_00069442_NPU_00002,NPE_00069442,NPG_00025,NPU_00002,899.86,NPU_00018,settled
SPL_NPE_00069442_NPU_00018,NPE_00069442,NPG_00025,NPU_00018,899.86,NPU_00018,paid_by_self
SPL_NPE_00069442_NPU_00026,NPE_00069442,NPG_00025,NPU_00026,899.86,NPU_00018,settled
SPL_NPE_00069442_NPU_00061,NPE_00069442,NPG_00025,NPU_00061,899.86,NPU_00018,settled
SPL_NPE_00069531_NPU_00075,NPE_00069531,NPG_00004,NPU_00075,534.63,NPU_00075,paid_by_self
SPL_NPE_00069531_NPU_00059,NPE_00069531,NPG_00004,NPU_00059,534.63,NPU_00075,settled
SPL_NPE_00069531_NPU_00058,NPE_00069531,NPG_00004,NPU_00058,534.63,NPU_00075,settled
SPL_NPE_00069531_NPU_00071,NPE_00069531,NPG_00004,NPU_00071,534.63,NPU_00075,settled
SPL_NPE_00069531_NPU_00073,NPE_00069531,NPG_00004,NPU_00073,534.63,NPU_00075,settled
SPL_NPE_00069531_NPU_00001,NPE_00069531,NPG_00004,NPU_00001,534.63,NPU_00075,settled
SPL_NPE_00069531_NPU_00064,NPE_00069531,NPG_00004,NPU_00064,534.63,NPU_00075,settled
SPL_NPE_00069531_NPU_00056,NPE_00069531,NPG_00004,NPU_00056,534.63,NPU_00075,settled
SPL_NPE_00069532_NPU_00019,NPE_00069532,NPG_00010,NPU_00019,295.0,NPU_00041,settled
SPL_NPE_00069532_NPU_00041,NPE_00069532,NPG_00010,NPU_00041,295.0,NPU_00041,paid_by_self
SPL_NPE_00069533_NPU_00021,NPE_00069533,NPG_00019,NPU_00021,391.93,NPU_00021,paid_by_self
SPL_NPE_00069533_NPU_00038,NPE_00069533,NPG_00019,NPU_00038,391.93,NPU_00021,settled
SPL_NPE_00069533_NPU_00059,NPE_00069533,NPG_00019,NPU_00059,391.93,NPU_00021,settled
SPL_NPE_00069534_NPU_00068,NPE_00069534,NPG_00021,NPU_00068,1700.0,NPU_00019,settled
SPL_NPE_00069534_NPU_00080,NPE_00069534,NPG_00021,NPU_00080,1700.0,NPU_00019,settled
SPL_NPE_00069534_NPU_00021,NPE_00069534,NPG_00021,NPU_00021,1700.0,NPU_00019,settled
SPL_NPE_00069534_NPU_00007,NPE_00069534,NPG_00021,NPU_00007,1700.0,NPU_00019,settled
SPL_NPE_00069534_NPU_00008,NPE_00069534,NPG_00021,NPU_00008,1700.0,NPU_00019,settled
SPL_NPE_00069534_NPU_00019,NPE_00069534,NPG_00021,NPU_00019,1700.0,NPU_00019,paid_by_self
SPL_NPE_00069534_NPU_00032,NPE_00069534,NPG_00021,NPU_00032,1700.0,NPU_00019,settled
SPL_NPE_00069535_NPU_00058,NPE_00069535,NPG_00023,NPU_00058,450.05,NPU_00040,settled
SPL_NPE_00069535_NPU_00001,NPE_00069535,NPG_00023,NPU_00001,450.05,NPU_00040,settled
SPL_NPE_00069535_NPU_00040,NPE_00069535,NPG_00023,NPU_00040,450.05,NPU_00040,paid_by_self
SPL_NPE_00069598_NPU_00075,NPE_00069598,NPG_00004,NPU_00075,6171.08,NPU_00073,settled
SPL_NPE_00069598_NPU_00059,NPE_00069598,NPG_00004,NPU_00059,6171.08,NPU_00073,settled
SPL_NPE_00069598_NPU_00058,NPE_00069598,NPG_00004,NPU_00058,6171.08,NPU_00073,settled
SPL_NPE_00069598_NPU_00071,NPE_00069598,NPG_00004,NPU_00071,6171.08,NPU_00073,settled
SPL_NPE_00069598_NPU_00073,NPE_00069598,NPG_00004,NPU_00073,6171.08,NPU_00073,paid_by_self
SPL_NPE_00069598_NPU_00001,NPE_00069598,NPG_00004,NPU_00001,6171.08,NPU_00073,settled
SPL_NPE_00069598_NPU_00064,NPE_00069598,NPG_00004,NPU_00064,6171.08,NPU_00073,settled
SPL_NPE_00069598_NPU_00056,NPE_00069598,NPG_00004,NPU_00056,6171.08,NPU_00073,settled
SPL_NPE_00069599_NPU_00003,NPE_00069599,NPG_00007,NPU_00003,3611.77,NPU_00072,settled
SPL_NPE_00069599_NPU_00015,NPE_00069599,NPG_00007,NPU_00015,3611.77,NPU_00072,settled
SPL_NPE_00069599_NPU_00071,NPE_00069599,NPG_00007,NPU_00071,3611.77,NPU_00072,settled
SPL_NPE_00069599_NPU_00072,NPE_00069599,NPG_00007,NPU_00072,3611.77,NPU_00072,paid_by_self
SPL_NPE_00069599_NPU_00067,NPE_00069599,NPG_00007,NPU_00067,3611.77,NPU_00072,settled
SPL_NPE_00069599_NPU_00054,NPE_00069599,NPG_00007,NPU_00054,3611.77,NPU_00072,settled
SPL_NPE_00069599_NPU_00055,NPE_00069599,NPG_00007,NPU_00055,3611.77,NPU_00072,settled
SPL_NPE_00069599_NPU_00047,NPE_00069599,NPG_00007,NPU_00047,3611.77,NPU_00072,settled
SPL_NPE_00069599_NPU_00004,NPE_00069599,NPG_00007,NPU_00004,3611.77,NPU_00072,settled
SPL_NPE_00069599_NPU_00020,NPE_00069599,NPG_00007,NPU_00020,3611.77,NPU_00072,settled
SPL_NPE_00069600_NPU_00028,NPE_00069600,NPG_00008,NPU_00028,2518.76,NPU_00017,settled
SPL_NPE_00069600_NPU_00051,NPE_00069600,NPG_00008,NPU_00051,2518.76,NPU_00017,settled
SPL_NPE_00069600_NPU_00017,NPE_00069600,NPG_00008,NPU_00017,2518.76,NPU_00017,paid_by_self
SPL_NPE_00069600_NPU_00060,NPE_00069600,NPG_00008,NPU_00060,2518.76,NPU_00017,settled
SPL_NPE_00069600_NPU_00055,NPE_00069600,NPG_00008,NPU_00055,2518.76,NPU_00017,settled
SPL_NPE_00069600_NPU_00069,NPE_00069600,NPG_00008,NPU_00069,2518.76,NPU_00017,settled
SPL_NPE_00069601_NPU_00028,NPE_00069601,NPG_00009,NPU_00028,3452.05,NPU_00012,settled
SPL_NPE_00069601_NPU_00012,NPE_00069601,NPG_00009,NPU_00012,3452.05,NPU_00012,paid_by_self
SPL_NPE_00069602_NPU_00019,NPE_00069602,NPG_00010,NPU_00019,696.27,NPU_00041,settled
SPL_NPE_00069602_NPU_00041,NPE_00069602,NPG_00010,NPU_00041,696.27,NPU_00041,paid_by_self
SPL_NPE_00069603_NPU_00021,NPE_00069603,NPG_00019,NPU_00021,7782.35,NPU_00021,paid_by_self
SPL_NPE_00069603_NPU_00038,NPE_00069603,NPG_00019,NPU_00038,7782.35,NPU_00021,settled
SPL_NPE_00069603_NPU_00059,NPE_00069603,NPG_00019,NPU_00059,7782.35,NPU_00021,settled
SPL_NPE_00069604_NPU_00058,NPE_00069604,NPG_00024,NPU_00058,10827.06,NPU_00058,paid_by_self
SPL_NPE_00069604_NPU_00078,NPE_00069604,NPG_00024,NPU_00078,10827.06,NPU_00058,settled
SPL_NPE_00069605_NPU_00078,NPE_00069605,NPG_00025,NPU_00078,378.03,NPU_00018,settled
SPL_NPE_00069605_NPU_00044,NPE_00069605,NPG_00025,NPU_00044,378.03,NPU_00018,settled
SPL_NPE_00069605_NPU_00022,NPE_00069605,NPG_00025,NPU_00022,378.03,NPU_00018,settled
SPL_NPE_00069605_NPU_00020,NPE_00069605,NPG_00025,NPU_00020,378.03,NPU_00018,settled
SPL_NPE_00069605_NPU_00080,NPE_00069605,NPG_00025,NPU_00080,378.03,NPU_00018,settled
SPL_NPE_00069605_NPU_00001,NPE_00069605,NPG_00025,NPU_00001,378.03,NPU_00018,settled
SPL_NPE_00069605_NPU_00002,NPE_00069605,NPG_00025,NPU_00002,378.03,NPU_00018,settled
SPL_NPE_00069605_NPU_00018,NPE_00069605,NPG_00025,NPU_00018,378.03,NPU_00018,paid_by_self
SPL_NPE_00069605_NPU_00026,NPE_00069605,NPG_00025,NPU_00026,378.03,NPU_00018,settled
SPL_NPE_00069605_NPU_00061,NPE_00069605,NPG_00025,NPU_00061,378.03,NPU_00018,settled
SPL_NPE_00069606_NPU_00005,NPE_00069606,NPG_00026,NPU_00005,400.8,NPU_00052,settled
SPL_NPE_00069606_NPU_00051,NPE_00069606,NPG_00026,NPU_00051,400.8,NPU_00052,settled
SPL_NPE_00069606_NPU_00070,NPE_00069606,NPG_00026,NPU_00070,400.8,NPU_00052,settled
SPL_NPE_00069606_NPU_00052,NPE_00069606,NPG_00026,NPU_00052,400.8,NPU_00052,paid_by_self
SPL_NPE_00069606_NPU_00047,NPE_00069606,NPG_00026,NPU_00047,400.8,NPU_00052,settled
SPL_NPE_00069606_NPU_00049,NPE_00069606,NPG_00026,NPU_00049,400.8,NPU_00052,settled
SPL_NPE_00069691_NPU_00019,NPE_00069691,NPG_00010,NPU_00019,569.99,NPU_00019,paid_by_self
SPL_NPE_00069691_NPU_00041,NPE_00069691,NPG_00010,NPU_00041,569.99,NPU_00019,settled
SPL_NPE_00069692_NPU_00009,NPE_00069692,NPG_00022,NPU_00009,9705.95,NPU_00009,paid_by_self
SPL_NPE_00069692_NPU_00049,NPE_00069692,NPG_00022,NPU_00049,9705.95,NPU_00009,settled
SPL_NPE_00069693_NPU_00058,NPE_00069693,NPG_00023,NPU_00058,872.86,NPU_00058,paid_by_self
SPL_NPE_00069693_NPU_00001,NPE_00069693,NPG_00023,NPU_00001,872.86,NPU_00058,settled
SPL_NPE_00069693_NPU_00040,NPE_00069693,NPG_00023,NPU_00040,872.86,NPU_00058,settled
SPL_NPE_00069694_NPU_00058,NPE_00069694,NPG_00028,NPU_00058,919.07,NPU_00027,settled
SPL_NPE_00069694_NPU_00050,NPE_00069694,NPG_00028,NPU_00050,919.07,NPU_00027,settled
SPL_NPE_00069694_NPU_00008,NPE_00069694,NPG_00028,NPU_00008,919.07,NPU_00027,settled
SPL_NPE_00069694_NPU_00027,NPE_00069694,NPG_00028,NPU_00027,919.07,NPU_00027,paid_by_self
SPL_NPE_00069777_NPU_00046,NPE_00069777,NPG_00005,NPU_00046,170.33,NPU_00013,settled
SPL_NPE_00069777_NPU_00013,NPE_00069777,NPG_00005,NPU_00013,170.33,NPU_00013,paid_by_self
SPL_NPE_00069777_NPU_00066,NPE_00069777,NPG_00005,NPU_00066,170.33,NPU_00013,settled
SPL_NPE_00069777_NPU_00026,NPE_00069777,NPG_00005,NPU_00026,170.33,NPU_00013,settled
SPL_NPE_00069778_NPU_00028,NPE_00069778,NPG_00014,NPU_00028,283.83,NPU_00019,settled
SPL_NPE_00069778_NPU_00067,NPE_00069778,NPG_00014,NPU_00067,283.83,NPU_00019,settled
SPL_NPE_00069778_NPU_00019,NPE_00069778,NPG_00014,NPU_00019,283.83,NPU_00019,paid_by_self
SPL_NPE_00069778_NPU_00007,NPE_00069778,NPG_00014,NPU_00007,283.83,NPU_00019,settled
SPL_NPE_00069779_NPU_00054,NPE_00069779,NPG_00017,NPU_00054,487.77,NPU_00067,settled
SPL_NPE_00069779_NPU_00071,NPE_00069779,NPG_00017,NPU_00071,487.77,NPU_00067,settled
SPL_NPE_00069779_NPU_00067,NPE_00069779,NPG_00017,NPU_00067,487.77,NPU_00067,paid_by_self
SPL_NPE_00069779_NPU_00042,NPE_00069779,NPG_00017,NPU_00042,487.77,NPU_00067,settled
SPL_NPE_00069779_NPU_00052,NPE_00069779,NPG_00017,NPU_00052,487.77,NPU_00067,settled
SPL_NPE_00069779_NPU_00003,NPE_00069779,NPG_00017,NPU_00003,487.77,NPU_00067,settled
SPL_NPE_00069779_NPU_00023,NPE_00069779,NPG_00017,NPU_00023,487.77,NPU_00067,settled
SPL_NPE_00069780_NPU_00056,NPE_00069780,NPG_00020,NPU_00056,703.3,NPU_00020,settled
SPL_NPE_00069780_NPU_00059,NPE_00069780,NPG_00020,NPU_00059,703.3,NPU_00020,settled
SPL_NPE_00069780_NPU_00040,NPE_00069780,NPG_00020,NPU_00040,703.3,NPU_00020,settled
SPL_NPE_00069780_NPU_00052,NPE_00069780,NPG_00020,NPU_00052,703.3,NPU_00020,settled
SPL_NPE_00069780_NPU_00020,NPE_00069780,NPG_00020,NPU_00020,703.3,NPU_00020,paid_by_self
SPL_NPE_00069781_NPU_00058,NPE_00069781,NPG_00024,NPU_00058,1287.27,NPU_00078,settled
SPL_NPE_00069781_NPU_00078,NPE_00069781,NPG_00024,NPU_00078,1287.27,NPU_00078,paid_by_self
SPL_NPE_00069866_NPU_00022,NPE_00069866,NPG_00001,NPU_00022,1428.0,NPU_00056,settled
SPL_NPE_00069866_NPU_00079,NPE_00069866,NPG_00001,NPU_00079,1428.0,NPU_00056,settled
SPL_NPE_00069866_NPU_00056,NPE_00069866,NPG_00001,NPU_00056,1428.0,NPU_00056,paid_by_self
SPL_NPE_00069867_NPU_00028,NPE_00069867,NPG_00009,NPU_00028,265.12,NPU_00012,settled
SPL_NPE_00069867_NPU_00012,NPE_00069867,NPG_00009,NPU_00012,265.12,NPU_00012,paid_by_self
SPL_NPE_00069868_NPU_00019,NPE_00069868,NPG_00010,NPU_00019,1216.47,NPU_00041,settled
SPL_NPE_00069868_NPU_00041,NPE_00069868,NPG_00010,NPU_00041,1216.47,NPU_00041,paid_by_self
SPL_NPE_00069869_NPU_00073,NPE_00069869,NPG_00016,NPU_00073,237.13,NPU_00035,settled
SPL_NPE_00069869_NPU_00047,NPE_00069869,NPG_00016,NPU_00047,237.13,NPU_00035,settled
SPL_NPE_00069869_NPU_00075,NPE_00069869,NPG_00016,NPU_00075,237.13,NPU_00035,settled
SPL_NPE_00069869_NPU_00035,NPE_00069869,NPG_00016,NPU_00035,237.13,NPU_00035,paid_by_self
SPL_NPE_00069962_NPU_00005,NPE_00069962,NPG_00002,NPU_00005,7241.71,NPU_00067,settled
SPL_NPE_00069962_NPU_00054,NPE_00069962,NPG_00002,NPU_00054,7241.71,NPU_00067,settled
SPL_NPE_00069962_NPU_00046,NPE_00069962,NPG_00002,NPU_00046,7241.71,NPU_00067,settled
SPL_NPE_00069962_NPU_00072,NPE_00069962,NPG_00002,NPU_00072,7241.71,NPU_00067,settled
SPL_NPE_00069962_NPU_00060,NPE_00069962,NPG_00002,NPU_00060,7241.71,NPU_00067,settled
SPL_NPE_00069962_NPU_00032,NPE_00069962,NPG_00002,NPU_00032,7241.71,NPU_00067,settled
SPL_NPE_00069962_NPU_00063,NPE_00069962,NPG_00002,NPU_00063,7241.71,NPU_00067,settled
SPL_NPE_00069962_NPU_00067,NPE_00069962,NPG_00002,NPU_00067,7241.71,NPU_00067,paid_by_self
SPL_NPE_00069963_NPU_00028,NPE_00069963,NPG_00014,NPU_00028,253.17,NPU_00007,settled
SPL_NPE_00069963_NPU_00067,NPE_00069963,NPG_00014,NPU_00067,253.17,NPU_00007,settled
SPL_NPE_00069963_NPU_00019,NPE_00069963,NPG_00014,NPU_00019,253.17,NPU_00007,settled
SPL_NPE_00069963_NPU_00007,NPE_00069963,NPG_00014,NPU_00007,253.17,NPU_00007,paid_by_self
SPL_NPE_00069964_NPU_00054,NPE_00069964,NPG_00015,NPU_00054,10935.84,NPU_00012,settled
SPL_NPE_00069964_NPU_00012,NPE_00069964,NPG_00015,NPU_00012,10935.84,NPU_00012,paid_by_self
SPL_NPE_00069964_NPU_00071,NPE_00069964,NPG_00015,NPU_00071,10935.84,NPU_00012,settled
SPL_NPE_00069964_NPU_00065,NPE_00069964,NPG_00015,NPU_00065,10935.84,NPU_00012,settled
SPL_NPE_00069964_NPU_00047,NPE_00069964,NPG_00015,NPU_00047,10935.84,NPU_00012,settled
SPL_NPE_00069965_NPU_00021,NPE_00069965,NPG_00019,NPU_00021,431.01,NPU_00038,settled
SPL_NPE_00069965_NPU_00038,NPE_00069965,NPG_00019,NPU_00038,431.01,NPU_00038,paid_by_self
SPL_NPE_00069965_NPU_00059,NPE_00069965,NPG_00019,NPU_00059,431.01,NPU_00038,settled
SPL_NPE_00069966_NPU_00068,NPE_00069966,NPG_00021,NPU_00068,1282.16,NPU_00032,settled
SPL_NPE_00069966_NPU_00080,NPE_00069966,NPG_00021,NPU_00080,1282.16,NPU_00032,settled
SPL_NPE_00069966_NPU_00021,NPE_00069966,NPG_00021,NPU_00021,1282.16,NPU_00032,settled
SPL_NPE_00069966_NPU_00007,NPE_00069966,NPG_00021,NPU_00007,1282.16,NPU_00032,settled
SPL_NPE_00069966_NPU_00008,NPE_00069966,NPG_00021,NPU_00008,1282.16,NPU_00032,settled
SPL_NPE_00069966_NPU_00019,NPE_00069966,NPG_00021,NPU_00019,1282.16,NPU_00032,settled
SPL_NPE_00069966_NPU_00032,NPE_00069966,NPG_00021,NPU_00032,1282.16,NPU_00032,paid_by_self
SPL_NPE_00069967_NPU_00078,NPE_00069967,NPG_00025,NPU_00078,874.32,NPU_00044,settled
SPL_NPE_00069967_NPU_00044,NPE_00069967,NPG_00025,NPU_00044,874.32,NPU_00044,paid_by_self
SPL_NPE_00069967_NPU_00022,NPE_00069967,NPG_00025,NPU_00022,874.32,NPU_00044,settled
SPL_NPE_00069967_NPU_00020,NPE_00069967,NPG_00025,NPU_00020,874.32,NPU_00044,settled
SPL_NPE_00069967_NPU_00080,NPE_00069967,NPG_00025,NPU_00080,874.32,NPU_00044,settled
SPL_NPE_00069967_NPU_00001,NPE_00069967,NPG_00025,NPU_00001,874.32,NPU_00044,settled
SPL_NPE_00069967_NPU_00002,NPE_00069967,NPG_00025,NPU_00002,874.32,NPU_00044,settled
SPL_NPE_00069967_NPU_00018,NPE_00069967,NPG_00025,NPU_00018,874.32,NPU_00044,settled
SPL_NPE_00069967_NPU_00026,NPE_00069967,NPG_00025,NPU_00026,874.32,NPU_00044,settled
SPL_NPE_00069967_NPU_00061,NPE_00069967,NPG_00025,NPU_00061,874.32,NPU_00044,settled
SPL_NPE_00070016_NPU_00075,NPE_00070016,NPG_00004,NPU_00075,640.37,NPU_00058,settled
SPL_NPE_00070016_NPU_00059,NPE_00070016,NPG_00004,NPU_00059,640.37,NPU_00058,settled
SPL_NPE_00070016_NPU_00058,NPE_00070016,NPG_00004,NPU_00058,640.37,NPU_00058,paid_by_self
SPL_NPE_00070016_NPU_00071,NPE_00070016,NPG_00004,NPU_00071,640.37,NPU_00058,settled
SPL_NPE_00070016_NPU_00073,NPE_00070016,NPG_00004,NPU_00073,640.37,NPU_00058,settled
SPL_NPE_00070016_NPU_00001,NPE_00070016,NPG_00004,NPU_00001,640.37,NPU_00058,settled
SPL_NPE_00070016_NPU_00064,NPE_00070016,NPG_00004,NPU_00064,640.37,NPU_00058,settled
SPL_NPE_00070016_NPU_00056,NPE_00070016,NPG_00004,NPU_00056,640.37,NPU_00058,settled
SPL_NPE_00070017_NPU_00021,NPE_00070017,NPG_00019,NPU_00021,849.37,NPU_00021,paid_by_self
SPL_NPE_00070017_NPU_00038,NPE_00070017,NPG_00019,NPU_00038,849.37,NPU_00021,settled
SPL_NPE_00070017_NPU_00059,NPE_00070017,NPG_00019,NPU_00059,849.37,NPU_00021,settled
SPL_NPE_00070018_NPU_00058,NPE_00070018,NPG_00023,NPU_00058,3055.68,NPU_00001,settled
SPL_NPE_00070018_NPU_00001,NPE_00070018,NPG_00023,NPU_00001,3055.68,NPU_00001,paid_by_self
SPL_NPE_00070018_NPU_00040,NPE_00070018,NPG_00023,NPU_00040,3055.68,NPU_00001,settled
SPL_NPE_00070019_NPU_00031,NPE_00070019,NPG_00027,NPU_00031,563.82,NPU_00031,paid_by_self
SPL_NPE_00070019_NPU_00062,NPE_00070019,NPG_00027,NPU_00062,563.82,NPU_00031,settled
SPL_NPE_00070019_NPU_00005,NPE_00070019,NPG_00027,NPU_00005,563.82,NPU_00031,settled
SPL_NPE_00070091_NPU_00019,NPE_00070091,NPG_00006,NPU_00019,226.6,NPU_00029,settled
SPL_NPE_00070091_NPU_00047,NPE_00070091,NPG_00006,NPU_00047,226.6,NPU_00029,settled
SPL_NPE_00070091_NPU_00029,NPE_00070091,NPG_00006,NPU_00029,226.6,NPU_00029,paid_by_self
SPL_NPE_00070091_NPU_00054,NPE_00070091,NPG_00006,NPU_00054,226.6,NPU_00029,settled
SPL_NPE_00070092_NPU_00003,NPE_00070092,NPG_00007,NPU_00003,2180.95,NPU_00015,settled
SPL_NPE_00070092_NPU_00015,NPE_00070092,NPG_00007,NPU_00015,2180.95,NPU_00015,paid_by_self
SPL_NPE_00070092_NPU_00071,NPE_00070092,NPG_00007,NPU_00071,2180.95,NPU_00015,settled
SPL_NPE_00070092_NPU_00072,NPE_00070092,NPG_00007,NPU_00072,2180.95,NPU_00015,settled
SPL_NPE_00070092_NPU_00067,NPE_00070092,NPG_00007,NPU_00067,2180.95,NPU_00015,settled
SPL_NPE_00070092_NPU_00054,NPE_00070092,NPG_00007,NPU_00054,2180.95,NPU_00015,settled
SPL_NPE_00070092_NPU_00055,NPE_00070092,NPG_00007,NPU_00055,2180.95,NPU_00015,settled
SPL_NPE_00070092_NPU_00047,NPE_00070092,NPG_00007,NPU_00047,2180.95,NPU_00015,settled
SPL_NPE_00070092_NPU_00004,NPE_00070092,NPG_00007,NPU_00004,2180.95,NPU_00015,settled
SPL_NPE_00070092_NPU_00020,NPE_00070092,NPG_00007,NPU_00020,2180.95,NPU_00015,settled
SPL_NPE_00070093_NPU_00028,NPE_00070093,NPG_00009,NPU_00028,144.16,NPU_00012,settled
SPL_NPE_00070093_NPU_00012,NPE_00070093,NPG_00009,NPU_00012,144.16,NPU_00012,paid_by_self
SPL_NPE_00070094_NPU_00075,NPE_00070094,NPG_00018,NPU_00075,203.15,NPU_00002,settled
SPL_NPE_00070094_NPU_00002,NPE_00070094,NPG_00018,NPU_00002,203.15,NPU_00002,paid_by_self
SPL_NPE_00070094_NPU_00076,NPE_00070094,NPG_00018,NPU_00076,203.15,NPU_00002,settled
SPL_NPE_00070094_NPU_00029,NPE_00070094,NPG_00018,NPU_00029,203.15,NPU_00002,settled
SPL_NPE_00070095_NPU_00058,NPE_00070095,NPG_00024,NPU_00058,672.89,NPU_00058,paid_by_self
SPL_NPE_00070095_NPU_00078,NPE_00070095,NPG_00024,NPU_00078,672.89,NPU_00058,settled
SPL_NPE_00070096_NPU_00078,NPE_00070096,NPG_00025,NPU_00078,543.56,NPU_00080,settled
SPL_NPE_00070096_NPU_00044,NPE_00070096,NPG_00025,NPU_00044,543.56,NPU_00080,settled
SPL_NPE_00070096_NPU_00022,NPE_00070096,NPG_00025,NPU_00022,543.56,NPU_00080,settled
SPL_NPE_00070096_NPU_00020,NPE_00070096,NPG_00025,NPU_00020,543.56,NPU_00080,settled
SPL_NPE_00070096_NPU_00080,NPE_00070096,NPG_00025,NPU_00080,543.56,NPU_00080,paid_by_self
SPL_NPE_00070096_NPU_00001,NPE_00070096,NPG_00025,NPU_00001,543.56,NPU_00080,settled
SPL_NPE_00070096_NPU_00002,NPE_00070096,NPG_00025,NPU_00002,543.56,NPU_00080,settled
SPL_NPE_00070096_NPU_00018,NPE_00070096,NPG_00025,NPU_00018,543.56,NPU_00080,settled
SPL_NPE_00070096_NPU_00026,NPE_00070096,NPG_00025,NPU_00026,543.56,NPU_00080,settled
SPL_NPE_00070096_NPU_00061,NPE_00070096,NPG_00025,NPU_00061,543.56,NPU_00080,settled
SPL_NPE_00070097_NPU_00058,NPE_00070097,NPG_00028,NPU_00058,1105.21,NPU_00050,settled
SPL_NPE_00070097_NPU_00050,NPE_00070097,NPG_00028,NPU_00050,1105.21,NPU_00050,paid_by_self
SPL_NPE_00070097_NPU_00008,NPE_00070097,NPG_00028,NPU_00008,1105.21,NPU_00050,settled
SPL_NPE_00070097_NPU_00027,NPE_00070097,NPG_00028,NPU_00027,1105.21,NPU_00050,settled
SPL_NPE_00070098_NPU_00043,NPE_00070098,NPG_00030,NPU_00043,1538.11,NPU_00074,settled
SPL_NPE_00070098_NPU_00063,NPE_00070098,NPG_00030,NPU_00063,1538.11,NPU_00074,settled
SPL_NPE_00070098_NPU_00028,NPE_00070098,NPG_00030,NPU_00028,1538.11,NPU_00074,settled
SPL_NPE_00070098_NPU_00074,NPE_00070098,NPG_00030,NPU_00074,1538.11,NPU_00074,paid_by_self
SPL_NPE_00070098_NPU_00021,NPE_00070098,NPG_00030,NPU_00021,1538.11,NPU_00074,settled
SPL_NPE_00070098_NPU_00010,NPE_00070098,NPG_00030,NPU_00010,1538.11,NPU_00074,settled
SPL_NPE_00070098_NPU_00045,NPE_00070098,NPG_00030,NPU_00045,1538.11,NPU_00074,settled
SPL_NPE_00070098_NPU_00060,NPE_00070098,NPG_00030,NPU_00060,1538.11,NPU_00074,settled
SPL_NPE_00070220_NPU_00022,NPE_00070220,NPG_00001,NPU_00022,2717.22,NPU_00022,paid_by_self
SPL_NPE_00070220_NPU_00079,NPE_00070220,NPG_00001,NPU_00079,2717.22,NPU_00022,settled
SPL_NPE_00070220_NPU_00056,NPE_00070220,NPG_00001,NPU_00056,2717.22,NPU_00022,settled
SPL_NPE_00070221_NPU_00020,NPE_00070221,NPG_00012,NPU_00020,3231.43,NPU_00020,paid_by_self
SPL_NPE_00070221_NPU_00015,NPE_00070221,NPG_00012,NPU_00015,3231.43,NPU_00020,settled
SPL_NPE_00070221_NPU_00070,NPE_00070221,NPG_00012,NPU_00070,3231.43,NPU_00020,settled
SPL_NPE_00070222_NPU_00003,NPE_00070222,NPG_00013,NPU_00003,1661.13,NPU_00077,settled
SPL_NPE_00070222_NPU_00077,NPE_00070222,NPG_00013,NPU_00077,1661.13,NPU_00077,paid_by_self
SPL_NPE_00070222_NPU_00066,NPE_00070222,NPG_00013,NPU_00066,1661.13,NPU_00077,settled
SPL_NPE_00070223_NPU_00058,NPE_00070223,NPG_00023,NPU_00058,1063.4,NPU_00058,paid_by_self
SPL_NPE_00070223_NPU_00001,NPE_00070223,NPG_00023,NPU_00001,1063.4,NPU_00058,settled
SPL_NPE_00070223_NPU_00040,NPE_00070223,NPG_00023,NPU_00040,1063.4,NPU_00058,settled
SPL_NPE_00070294_NPU_00046,NPE_00070294,NPG_00005,NPU_00046,369.22,NPU_00013,settled
SPL_NPE_00070294_NPU_00013,NPE_00070294,NPG_00005,NPU_00013,369.22,NPU_00013,paid_by_self
SPL_NPE_00070294_NPU_00066,NPE_00070294,NPG_00005,NPU_00066,369.22,NPU_00013,settled
SPL_NPE_00070294_NPU_00026,NPE_00070294,NPG_00005,NPU_00026,369.22,NPU_00013,settled
SPL_NPE_00070295_NPU_00019,NPE_00070295,NPG_00006,NPU_00019,988.68,NPU_00029,settled
SPL_NPE_00070295_NPU_00047,NPE_00070295,NPG_00006,NPU_00047,988.68,NPU_00029,settled
SPL_NPE_00070295_NPU_00029,NPE_00070295,NPG_00006,NPU_00029,988.68,NPU_00029,paid_by_self
SPL_NPE_00070295_NPU_00054,NPE_00070295,NPG_00006,NPU_00054,988.68,NPU_00029,settled
