recurring_id,user_id,category,expected_amount_npr,frequency,payment_method
REC_NPE_00053075,NPU_00021,utilities,5534.48,monthly,khalti
REC_NPE_00053079,NPU_00023,utilities,4587.32,monthly,esewa
REC_NPE_00053083,NPU_00025,utilities,2575.84,monthly,cash
REC_NPE_00053085,NPU_00026,utilities,4755.47,monthly,khalti
REC_NPE_00053086,NPU_00027,utilities,3330.12,monthly,fonepay_qr
REC_NPE_00053088,NPU_00028,utilities,6944.29,monthly,cash
REC_NPE_00053093,NPU_00031,utilities,1964.33,monthly,fonepay_qr
REC_NPE_00053095,NPU_00032,utilities,1992.58,monthly,bank_transfer
REC_NPE_00053098,NPU_00033,utilities,2046.5,monthly,cash
REC_NPE_00053099,NPU_00034,utilities,1916.21,monthly,esewa
REC_NPE_00053101,NPU_00036,utilities,2915.54,monthly,cash
REC_NPE_00053105,NPU_00039,utilities,3317.48,monthly,cash
REC_NPE_00053108,NPU_00041,utilities,2123.4,monthly,cash
REC_NPE_00053109,NPU_00042,utilities,4399.04,monthly,debit_card
REC_NPE_00053110,NPU_00043,utilities,4549.72,monthly,cash
REC_NPE_00053111,NPU_00045,utilities,1479.55,monthly,debit_card
REC_NPE_00053113,NPU_00046,utilities,4135.2,monthly,khalti
REC_NPE_00053115,NPU_00047,utilities,3584.15,monthly,cash
REC_NPE_00053118,NPU_00048,utilities,6880.99,monthly,cash
REC_NPE_00053120,NPU_00049,utilities,3493.16,monthly,bank_transfer
REC_NPE_00053121,NPU_00050,utilities,751.81,monthly,cash
REC_NPE_00053124,NPU_00052,utilities,3007.87,monthly,fonepay_qr
REC_NPE_00053126,NPU_00053,utilities,4987.3,monthly,cash
REC_NPE_00053128,NPU_00054,utilities,2039.44,monthly,fonepay_qr
REC_NPE_00053129,NPU_00055,utilities,3347.84,monthly,esewa
REC_NPE_00053130,NPU_00056,utilities,2520.24,monthly,khalti
REC_NPE_00053132,NPU_00057,utilities,3407.44,monthly,cash
REC_NPE_00053135,NPU_00058,utilities,6319.97,monthly,bank_transfer
REC_NPE_00053137,NPU_00060,utilities,7088.45,monthly,credit_card
REC_NPE_00053139,NPU_00061,utilities,10572.03,monthly,cash
REC_NPE_00053141,NPU_00062,utilities,5743.42,monthly,debit_card
REC_NPE_00053144,NPU_00063,utilities,6832.24,monthly,fonepay_qr
REC_NPE_00053146,NPU_00064,utilities,3814.32,monthly,cash
REC_NPE_00053148,NPU_00065,utilities,2583.97,monthly,cash
REC_NPE_00053152,NPU_00067,utilities,2466.9,monthly,esewa
REC_NPE_00053155,NPU_00068,utilities,2731.68,monthly,cash
REC_NPE_00053156,NPU_00069,utilities,3050.9,monthly,fonepay_qr
REC_NPE_00053157,NPU_00070,utilities,2131.94,monthly,cash
REC_NPE_00053160,NPU_00072,utilities,903.35,monthly,esewa
REC_NPE_00053162,NPU_00073,utilities,9844.2,monthly,credit_card
REC_NPE_00053164,NPU_00074,utilities,3425.93,monthly,debit_card
REC_NPE_00053166,NPU_00075,utilities,8574.93,monthly,cash
REC_NPE_00053169,NPU_00076,utilities,1477.56,monthly,cash
REC_NPE_00053170,NPU_00077,utilities,3259.34,monthly,cash
REC_NPE_00053174,NPU_00079,utilities,3170.96,monthly,khalti
REC_NPE_00053176,NPU_00080,utilities,4469.08,monthly,cash
REC_NPE_00053427,NPU_00001,internet_mobile,760.3,monthly,khalti
REC_NPE_00053428,NPU_00002,internet_mobile,771.54,monthly,cash
REC_NPE_00053430,NPU_00003,internet_mobile,1512.32,monthly,fonepay_qr
REC_NPE_00053433,NPU_00004,internet_mobile,2446.31,monthly,cash
REC_NPE_00053436,NPU_00006,internet_mobile,2604.86,monthly,debit_card
REC_NPE_00053437,NPU_00007,internet_mobile,1167.78,monthly,esewa
REC_NPE_00053438,NPU_00008,internet_mobile,1508.19,monthly,cash
REC_NPE_00053440,NPU_00009,internet_mobile,1192.35,monthly,bank_transfer
REC_NPE_00053443,NPU_00010,internet_mobile,941.38,monthly,esewa
REC_NPE_00053444,NPU_00011,internet_mobile,2184.32,monthly,debit_card
REC_NPE_00053447,NPU_00012,internet_mobile,2684.99,monthly,cash
REC_NPE_00053448,NPU_00013,internet_mobile,3256.52,monthly,credit_card
REC_NPE_00053451,NPU_00014,internet_mobile,3196.97,monthly,esewa
REC_NPE_00053452,NPU_00015,internet_mobile,2250.2,monthly,cash
REC_NPE_00053454,NPU_00016,internet_mobile,1531.99,monthly,cash
REC_NPE_00053455,NPU_00017,internet_mobile,1698.87,monthly,cash
REC_NPE_00053456,NPU_00018,internet_mobile,3738.14,monthly,cash
REC_NPE_00053457,NPU_00019,internet_mobile,2677.21,monthly,cash
REC_NPE_00053459,NPU_00020,internet_mobile,2516.51,monthly,khalti
REC_NPE_00053460,NPU_00021,internet_mobile,1694.62,monthly,esewa
REC_NPE_00053462,NPU_00022,internet_mobile,1911.89,monthly,esewa
REC_NPE_00053466,NPU_00023,internet_mobile,2955.98,monthly,esewa
REC_NPE_00053468,NPU_00024,internet_mobile,1307.33,monthly,esewa
REC_NPE_00053471,NPU_00025,internet_mobile,1515.3,monthly,cash
REC_NPE_00053474,NPU_00027,internet_mobile,1596.04,monthly,cash
REC_NPE_00053475,NPU_00028,internet_mobile,2278.45,monthly,bank_transfer
REC_NPE_00053477,NPU_00030,internet_mobile,2354.42,monthly,cash
REC_NPE_00053481,NPU_00031,internet_mobile,2654.11,monthly,debit_card
REC_NPE_00053485,NPU_00033,internet_mobile,1843.09,monthly,bank_transfer
REC_NPE_00053487,NPU_00035,internet_mobile,2491.89,monthly,cash
REC_NPE_00053489,NPU_00036,internet_mobile,1537.67,monthly,credit_card
REC_NPE_00053492,NPU_00037,internet_mobile,3013.09,monthly,cash
REC_NPE_00053495,NPU_00039,internet_mobile,2472.48,monthly,cash
REC_NPE_00053497,NPU_00040,internet_mobile,1726.48,monthly,cash
REC_NPE_00053499,NPU_00042,internet_mobile,1096.92,monthly,khalti
REC_NPE_00053501,NPU_00043,internet_mobile,1143.43,monthly,credit_card
REC_NPE_00053505,NPU_00045,internet_mobile,3230.04,monthly,fonepay_qr
REC_NPE_00053507,NPU_00046,internet_mobile,1980.79,monthly,cash
REC_NPE_00053508,NPU_00047,internet_mobile,1285.43,monthly,esewa
REC_NPE_00053513,NPU_00048,internet_mobile,2083.55,monthly,bank_transfer
REC_NPE_00053514,NPU_00049,internet_mobile,5088.17,monthly,cash
REC_NPE_00053516,NPU_00050,internet_mobile,1468.68,monthly,esewa
REC_NPE_00053517,NPU_00051,internet_mobile,2567.64,monthly,esewa
REC_NPE_00053518,NPU_00053,internet_mobile,755.94,monthly,esewa
REC_NPE_00053519,NPU_00055,internet_mobile,4461.71,monthly,cash
REC_NPE_00053521,NPU_00056,internet_mobile,1356.35,monthly,cash
REC_NPE_00053522,NPU_00057,internet_mobile,1758.39,monthly,debit_card
REC_NPE_00053528,NPU_00059,internet_mobile,971.27,monthly,cash
REC_NPE_00053529,NPU_00060,internet_mobile,3741.85,monthly,cash
REC_NPE_00053530,NPU_00061,internet_mobile,2970.83,monthly,debit_card
REC_NPE_00053533,NPU_00063,internet_mobile,1679.49,monthly,cash
REC_NPE_00053535,NPU_00064,internet_mobile,1425.78,monthly,cash
REC_NPE_00053536,NPU_00065,internet_mobile,1300.27,monthly,khalti
REC_NPE_00053537,NPU_00066,internet_mobile,5319.61,monthly,bank_transfer
REC_NPE_00053538,NPU_00067,internet_mobile,1446.83,monthly,debit_card
REC_NPE_00053539,NPU_00068,internet_mobile,2585.46,monthly,cash
REC_NPE_00053540,NPU_00069,internet_mobile,883.68,monthly,cash
REC_NPE_00053543,NPU_00070,internet_mobile,2620.47,monthly,esewa
REC_NPE_00053544,NPU_00071,internet_mobile,4814.63,monthly,bank_transfer
REC_NPE_00053547,NPU_00072,internet_mobile,4071.33,monthly,esewa
REC_NPE_00053548,NPU_00073,internet_mobile,1968.52,monthly,bank_transfer
REC_NPE_00053554,NPU_00078,internet_mobile,2131.72,monthly,bank_transfer
REC_NPE_00053556,NPU_00079,internet_mobile,3842.18,monthly,cash
REC_NPE_00053558,NPU_00080,internet_mobile,721.76,monthly,esewa
REC_NPE_00053787,NPU_00003,loan_emi,15192.84,monthly,bank_transfer
REC_NPE_00053789,NPU_00005,loan_emi,18382.34,monthly,cash
REC_NPE_00053791,NPU_00007,loan_emi,14604.42,monthly,fonepay_qr
REC_NPE_00053793,NPU_00008,loan_emi,7752.87,monthly,cash
REC_NPE_00053803,NPU_00013,loan_emi,45905.31,monthly,esewa
REC_NPE_00053805,NPU_00014,loan_emi,27671.04,monthly,cash
REC_NPE_00053809,NPU_00017,loan_emi,11696.01,monthly,cash
REC_NPE_00053816,NPU_00021,loan_emi,22129.94,monthly,cash
REC_NPE_00053820,NPU_00026,loan_emi,16787.53,monthly,debit_card
REC_NPE_00053823,NPU_00029,loan_emi,7051.44,monthly,esewa
REC_NPE_00053827,NPU_00032,loan_emi,20672.48,monthly,cash
REC_NPE_00053831,NPU_00035,loan_emi,22977.53,monthly,esewa
REC_NPE_00053832,NPU_00037,loan_emi,11428.6,monthly,cash
REC_NPE_00053834,NPU_00038,loan_emi,35560.15,monthly,khalti
REC_NPE_00053840,NPU_00042,loan_emi,6673.76,monthly,cash
REC_NPE_00053841,NPU_00043,loan_emi,6074.5,monthly,credit_card
REC_NPE_00053842,NPU_00044,loan_emi,13288.84,monthly,esewa
REC_NPE_00053845,NPU_00046,loan_emi,15751.75,monthly,bank_transfer
REC_NPE_00053852,NPU_00051,loan_emi,16919.83,monthly,cash
REC_NPE_00053856,NPU_00052,loan_emi,49980.0,monthly,credit_card
REC_NPE_00053862,NPU_00054,loan_emi,8321.34,monthly,cash
REC_NPE_00053865,NPU_00059,loan_emi,14994.19,monthly,cash
REC_NPE_00053866,NPU_00060,loan_emi,17809.57,monthly,esewa
REC_NPE_00053870,NPU_00063,loan_emi,41888.0,monthly,cash
REC_NPE_00053872,NPU_00064,loan_emi,17544.28,monthly,khalti
REC_NPE_00053874,NPU_00065,loan_emi,16813.9,monthly,esewa
REC_NPE_00053875,NPU_00068,loan_emi,21513.04,monthly,cash
REC_NPE_00053878,NPU_00070,loan_emi,10822.7,monthly,khalti
REC_NPE_00053885,NPU_00076,loan_emi,18250.62,monthly,cash
REC_NPE_00054057,NPU_00001,subscriptions,2947.99,monthly,cash
REC_NPE_00054061,NPU_00002,subscriptions,2853.99,monthly,bank_transfer
REC_NPE_00054065,NPU_00003,subscriptions,2146.78,monthly,cash
REC_NPE_00054067,NPU_00004,subscriptions,2445.85,monthly,credit_card
REC_NPE_00054070,NPU_00008,subscriptions,1651.77,monthly,esewa
REC_NPE_00054071,NPU_00009,subscriptions,1595.35,monthly,fonepay_qr
REC_NPE_00054073,NPU_00011,subscriptions,1290.04,monthly,esewa
REC_NPE_00054076,NPU_00013,subscriptions,7140.0,monthly,cash
REC_NPE_00054080,NPU_00015,subscriptions,578.63,monthly,bank_transfer
REC_NPE_00054081,NPU_00016,subscriptions,1711.05,monthly,cash
REC_NPE_00054082,NPU_00017,subscriptions,2815.94,monthly,esewa
REC_NPE_00054087,NPU_00019,subscriptions,1711.48,monthly,debit_card
REC_NPE_00054089,NPU_00020,subscriptions,2206.33,monthly,bank_transfer
REC_NPE_00054091,NPU_00023,subscriptions,3820.97,monthly,esewa
REC_NPE_00054097,NPU_00025,subscriptions,2102.09,monthly,cash
REC_NPE_00054101,NPU_00028,subscriptions,1715.98,monthly,cash
REC_NPE_00054103,NPU_00029,subscriptions,3767.69,monthly,khalti
REC_NPE_00054104,NPU_00031,subscriptions,4082.73,monthly,khalti
REC_NPE_00054107,NPU_00032,subscriptions,2341.41,monthly,cash
REC_NPE_00054110,NPU_00033,subscriptions,2546.31,monthly,cash
REC_NPE_00054112,NPU_00035,subscriptions,1142.28,monthly,cash
REC_NPE_00054113,NPU_00036,subscriptions,7140.0,monthly,khalti
REC_NPE_00054116,NPU_00037,subscriptions,2182.32,monthly,bank_transfer
REC_NPE_00054117,NPU_00038,subscriptions,2448.46,monthly,esewa
REC_NPE_00054120,NPU_00041,subscriptions,795.93,monthly,khalti
REC_NPE_00054124,NPU_00042,subscriptions,4866.91,monthly,cash
REC_NPE_00054127,NPU_00043,subscriptions,1340.9,monthly,cash
REC_NPE_00054128,NPU_00044,subscriptions,2402.54,monthly,esewa
REC_NPE_00054130,NPU_00048,subscriptions,4401.69,monthly,debit_card
REC_NPE_00054133,NPU_00050,subscriptions,3973.83,monthly,credit_card
REC_NPE_00054134,NPU_00051,subscriptions,5984.0,monthly,esewa
REC_NPE_00054136,NPU_00053,subscriptions,1194.86,monthly,esewa
REC_NPE_00054139,NPU_00056,subscriptions,5323.6,monthly,cash
REC_NPE_00054141,NPU_00057,subscriptions,1288.66,monthly,cash
REC_NPE_00054144,NPU_00058,subscriptions,2502.54,monthly,debit_card
REC_NPE_00054146,NPU_00059,subscriptions,1440.91,monthly,khalti
REC_NPE_00054148,NPU_00062,subscriptions,3027.91,monthly,bank_transfer
REC_NPE_00054150,NPU_00063,subscriptions,943.97,monthly,esewa
REC_NPE_00054151,NPU_00064,subscriptions,969.57,monthly,cash
REC_NPE_00054155,NPU_00065,subscriptions,1843.35,monthly,esewa
REC_NPE_00054156,NPU_00066,subscriptions,1521.64,monthly,cash
REC_NPE_00054158,NPU_00067,subscriptions,3857.86,monthly,khalti
REC_NPE_00054162,NPU_00070,subscriptions,2699.12,monthly,cash
REC_NPE_00054163,NPU_00071,subscriptions,2575.24,monthly,cash
REC_NPE_00054164,NPU_00073,subscriptions,3017.81,monthly,khalti
REC_NPE_00054167,NPU_00074,subscriptions,1394.71,monthly,fonepay_qr
REC_NPE_00054170,NPU_00077,subscriptions,2499.69,monthly,debit_card
REC_NPE_00054171,NPU_00078,subscriptions,956.64,monthly,cash
REC_NPE_00054173,NPU_00079,subscriptions,859.84,monthly,fonepay_qr
REC_NPE_00054175,NPU_00080,subscriptions,1193.18,monthly,esewa
REC_NPE_00055287,NPU_00002,rent,13400.39,monthly,cash
REC_NPE_00055292,NPU_00007,rent,25852.39,monthly,esewa
REC_NPE_00055294,NPU_00009,rent,25108.83,monthly,cash
REC_NPE_00055295,NPU_00010,rent,12819.65,monthly,esewa
REC_NPE_00055297,NPU_00012,rent,18702.65,monthly,fonepay_qr
REC_NPE_00055299,NPU_00013,rent,16318.77,monthly,esewa
REC_NPE_00055300,NPU_00014,rent,14713.22,monthly,bank_transfer
REC_NPE_00055302,NPU_00015,rent,17195.68,monthly,cash
REC_NPE_00055308,NPU_00019,rent,32939.58,monthly,fonepay_qr
REC_NPE_00055309,NPU_00020,rent,20601.09,monthly,cash
REC_NPE_00055311,NPU_00022,rent,43800.54,monthly,cash
REC_NPE_00055315,NPU_00023,rent,37970.44,monthly,cash
REC_NPE_00055318,NPU_00024,rent,74375.0,monthly,fonepay_qr
REC_NPE_00055329,NPU_00031,rent,21642.52,monthly,khalti
REC_NPE_00055330,NPU_00032,rent,31946.18,monthly,fonepay_qr
REC_NPE_00055331,NPU_00033,rent,36661.6,monthly,fonepay_qr
REC_NPE_00055334,NPU_00035,rent,7643.58,monthly,cash
REC_NPE_00055339,NPU_00039,rent,24244.19,monthly,fonepay_qr
REC_NPE_00055342,NPU_00042,rent,27653.98,monthly,cash
REC_NPE_00055344,NPU_00043,rent,15382.88,monthly,cash
REC_NPE_00055351,NPU_00049,rent,14235.3,monthly,fonepay_qr
REC_NPE_00055354,NPU_00051,rent,27259.8,monthly,cash
REC_NPE_00055356,NPU_00052,rent,16424.75,monthly,cash
REC_NPE_00055361,NPU_00057,rent,42068.47,monthly,esewa
REC_NPE_00055370,NPU_00064,rent,25898.09,monthly,cash
REC_NPE_00055371,NPU_00066,rent,31414.49,monthly,cash
REC_NPE_00055372,NPU_00067,rent,17269.23,monthly,esewa
REC_NPE_00055374,NPU_00070,rent,26263.3,monthly,cash
REC_NPE_00055377,NPU_00071,rent,7461.22,monthly,debit_card
REC_NPE_00055381,NPU_00077,rent,22977.85,monthly,cash
REC_NPE_00055386,NPU_00080,rent,7040.0,monthly,esewa
REC_NPE_00055479,NPU_00003,savings_investment,12416.7,monthly,debit_card
REC_NPE_00055493,NPU_00013,savings_investment,1440.98,monthly,debit_card
REC_NPE_00055495,NPU_00014,savings_investment,746.55,monthly,cash
REC_NPE_00055499,NPU_00017,savings_investment,10267.92,monthly,esewa
REC_NPE_00055507,NPU_00022,savings_investment,19345.65,monthly,fonepay_qr
REC_NPE_00055512,NPU_00027,savings_investment,5399.2,monthly,cash
REC_NPE_00055520,NPU_00036,savings_investment,3855.4,monthly,khalti
REC_NPE_00055525,NPU_00039,savings_investment,15130.77,monthly,esewa
REC_NPE_00055530,NPU_00042,savings_investment,1035.97,monthly,cash
REC_NPE_00055532,NPU_00043,savings_investment,2492.54,monthly,khalti
REC_NPE_00055536,NPU_00047,savings_investment,2897.57,monthly,bank_transfer
REC_NPE_00055539,NPU_00049,savings_investment,6468.61,monthly,esewa
REC_NPE_00055550,NPU_00059,savings_investment,27700.08,monthly,bank_transfer
REC_NPE_00055559,NPU_00064,savings_investment,12597.01,monthly,cash
REC_NPE_00055562,NPU_00065,savings_investment,12896.05,monthly,bank_transfer
REC_NPE_00055568,NPU_00069,savings_investment,19692.7,monthly,cash
REC_NPE_00055569,NPU_00074,savings_investment,1776.68,monthly,cash
REC_NPE_00055570,NPU_00075,savings_investment,34527.64,monthly,khalti
REC_NPE_00055572,NPU_00076,savings_investment,13961.11,monthly,bank_transfer
REC_NPE_00055577,NPU_00079,savings_investment,17762.73,monthly,debit_card
REC_NPE_00055579,NPU_00080,savings_investment,13555.99,monthly,cash
REC_NPE_00055682,NPU_00002,family_support,6607.58,monthly,cash
REC_NPE_00055685,NPU_00004,family_support,15597.5,monthly,bank_transfer
REC_NPE_00055688,NPU_00006,family_support,24709.36,monthly,bank_transfer
REC_NPE_00055691,NPU_00007,family_support,15324.21,monthly,cash
REC_NPE_00055695,NPU_00008,family_support,18175.19,monthly,esewa
REC_NPE_00055698,NPU_00011,family_support,12565.68,monthly,cash
REC_NPE_00055699,NPU_00013,family_support,4449.38,monthly,bank_transfer
REC_NPE_00055700,NPU_00015,family_support,7307.28,monthly,cash
REC_NPE_00055703,NPU_00016,family_support,7280.24,monthly,cash
REC_NPE_00055704,NPU_00018,family_support,31330.08,monthly,cash
REC_NPE_00055707,NPU_00021,family_support,59282.31,monthly,cash
REC_NPE_00055709,NPU_00022,family_support,10975.33,monthly,cash
REC_NPE_00055714,NPU_00026,family_support,19624.38,monthly,cash
REC_NPE_00055715,NPU_00027,family_support,32694.73,monthly,cash
REC_NPE_00055717,NPU_00028,family_support,30200.53,monthly,bank_transfer
REC_NPE_00055718,NPU_00029,family_support,4834.71,monthly,credit_card
REC_NPE_00055720,NPU_00030,family_support,14071.75,monthly,bank_transfer
REC_NPE_00055721,NPU_00031,family_support,29158.81,monthly,cash
REC_NPE_00055723,NPU_00033,family_support,5611.01,monthly,cash
REC_NPE_00055725,NPU_00036,family_support,27280.71,monthly,bank_transfer
REC_NPE_00055728,NPU_00037,family_support,8140.76,monthly,esewa
REC_NPE_00055729,NPU_00038,family_support,18519.46,monthly,cash
REC_NPE_00055731,NPU_00041,family_support,67320.0,monthly,bank_transfer
REC_NPE_00055734,NPU_00044,family_support,8525.6,monthly,cash
REC_NPE_00055736,NPU_00045,family_support,5954.14,monthly,cash
REC_NPE_00055739,NPU_00047,family_support,10931.14,monthly,cash
REC_NPE_00055742,NPU_00048,family_support,13770.77,monthly,esewa
REC_NPE_00055744,NPU_00050,family_support,12178.78,monthly,esewa
REC_NPE_00055748,NPU_00054,family_support,12877.95,monthly,bank_transfer
REC_NPE_00055751,NPU_00055,family_support,21548.8,monthly,cash
REC_NPE_00055753,NPU_00056,family_support,11870.05,monthly,cash
REC_NPE_00055760,NPU_00059,family_support,31484.82,monthly,fonepay_qr
REC_NPE_00055761,NPU_00060,family_support,16570.36,monthly,fonepay_qr
REC_NPE_00055762,NPU_00061,family_support,6388.42,monthly,cash
REC_NPE_00055767,NPU_00063,family_support,18481.6,monthly,cash
REC_NPE_00055770,NPU_00066,family_support,29823.91,monthly,khalti
REC_NPE_00055773,NPU_00069,family_support,35693.29,monthly,esewa
REC_NPE_00055775,NPU_00070,family_support,14400.74,monthly,cash
REC_NPE_00055776,NPU_00071,family_support,17515.47,monthly,esewa
REC_NPE_00055779,NPU_00072,family_support,34086.02,monthly,esewa
REC_NPE_00055780,NPU_00073,family_support,9233.05,monthly,cash
REC_NPE_00055782,NPU_00074,family_support,21449.83,monthly,khalti
REC_NPE_00055784,NPU_00076,family_support,10450.49,monthly,credit_card
REC_NPE_00055787,NPU_00077,family_support,32828.56,monthly,cash
REC_NPE_00055958,NPU_00001,utilities,2782.54,monthly,cash
REC_NPE_00055962,NPU_00002,utilities,2406.57,monthly,cash
REC_NPE_00055964,NPU_00003,utilities,1861.14,monthly,khalti
REC_NPE_00055966,NPU_00004,utilities,1754.35,monthly,cash
REC_NPE_00055971,NPU_00006,utilities,1397.22,monthly,bank_transfer
REC_NPE_00055973,NPU_00007,utilities,3228.06,monthly,fonepay_qr
REC_NPE_00055974,NPU_00008,utilities,3369.19,monthly,esewa
REC_NPE_00055977,NPU_00009,utilities,7534.05,monthly,esewa
REC_NPE_00055979,NPU_00010,utilities,3347.1,monthly,bank_transfer
REC_NPE_00055981,NPU_00011,utilities,6411.67,monthly,cash
REC_NPE_00055983,NPU_00012,utilities,1364.15,monthly,bank_transfer
REC_NPE_00055984,NPU_00014,utilities,2257.39,monthly,cash
REC_NPE_00055985,NPU_00015,utilities,4872.31,monthly,cash
REC_NPE_00055987,NPU_00016,utilities,2048.56,monthly,bank_transfer
REC_NPE_00055989,NPU_00018,utilities,3635.09,monthly,cash
REC_NPE_00055991,NPU_00019,utilities,4732.24,monthly,cash
REC_NPE_00055992,NPU_00020,utilities,3673.28,monthly,fonepay_qr
REC_NPE_00055994,NPU_00022,utilities,4716.53,monthly,fonepay_qr
REC_NPE_00055995,NPU_00023,utilities,3833.63,monthly,cash
REC_NPE_00055999,NPU_00024,utilities,2591.39,monthly,khalti
REC_NPE_00056000,NPU_00025,utilities,2444.73,monthly,bank_transfer
REC_NPE_00056006,NPU_00027,utilities,3988.61,monthly,khalti
REC_NPE_00056009,NPU_00028,utilities,3926.3,monthly,esewa
REC_NPE_00056010,NPU_00029,utilities,4924.38,monthly,debit_card
REC_NPE_00056016,NPU_00031,utilities,7084.02,monthly,cash
REC_NPE_00056018,NPU_00033,utilities,3984.65,monthly,cash
REC_NPE_00056022,NPU_00035,utilities,7344.0,monthly,cash
REC_NPE_00056025,NPU_00036,utilities,5584.35,monthly,debit_card
REC_NPE_00056027,NPU_00037,utilities,3213.01,monthly,esewa
REC_NPE_00056030,NPU_00039,utilities,1514.15,monthly,cash
REC_NPE_00056031,NPU_00040,utilities,2205.39,monthly,esewa
REC_NPE_00056034,NPU_00041,utilities,8374.89,monthly,cash
REC_NPE_00056035,NPU_00042,utilities,1733.67,monthly,esewa
REC_NPE_00056037,NPU_00043,utilities,3930.76,monthly,credit_card
REC_NPE_00056039,NPU_00044,utilities,2428.86,monthly,khalti
REC_NPE_00056044,NPU_00046,utilities,1191.05,monthly,esewa
REC_NPE_00056045,NPU_00047,utilities,5893.97,monthly,khalti
REC_NPE_00056048,NPU_00048,utilities,4624.49,monthly,bank_transfer
REC_NPE_00056049,NPU_00049,utilities,4036.7,monthly,credit_card
REC_NPE_00056050,NPU_00050,utilities,3408.69,monthly,esewa
REC_NPE_00056051,NPU_00051,utilities,1599.62,monthly,cash
REC_NPE_00056054,NPU_00053,utilities,8736.7,monthly,esewa
REC_NPE_00056056,NPU_00055,utilities,3057.73,monthly,esewa
REC_NPE_00056059,NPU_00056,utilities,3369.44,monthly,cash
REC_NPE_00056062,NPU_00058,utilities,7791.76,monthly,cash
REC_NPE_00056063,NPU_00059,utilities,1316.77,monthly,cash
REC_NPE_00056065,NPU_00060,utilities,3580.72,monthly,esewa
REC_NPE_00056069,NPU_00061,utilities,2169.76,monthly,esewa
REC_NPE_00056070,NPU_00062,utilities,3415.85,monthly,cash
REC_NPE_00056073,NPU_00063,utilities,2863.08,monthly,debit_card
REC_NPE_00056075,NPU_00065,utilities,7074.2,monthly,esewa
REC_NPE_00056076,NPU_00066,utilities,3809.33,monthly,cash
REC_NPE_00056082,NPU_00069,utilities,4922.32,monthly,cash
REC_NPE_00056085,NPU_00071,utilities,1514.87,monthly,khalti
REC_NPE_00056088,NPU_00072,utilities,4043.63,monthly,khalti
REC_NPE_00056089,NPU_00073,utilities,4381.98,monthly,esewa
REC_NPE_00056092,NPU_00074,utilities,5670.23,monthly,bank_transfer
REC_NPE_00056094,NPU_00076,utilities,1583.11,monthly,esewa
REC_NPE_00056095,NPU_00077,utilities,2491.5,monthly,esewa
REC_NPE_00056096,NPU_00078,utilities,1724.5,monthly,esewa
REC_NPE_00056097,NPU_00079,utilities,5329.33,monthly,cash
REC_NPE_00056100,NPU_00080,utilities,2262.88,monthly,esewa
REC_NPE_00056386,NPU_00002,internet_mobile,1030.33,monthly,cash
REC_NPE_00056388,NPU_00003,internet_mobile,2442.89,monthly,cash
REC_NPE_00056391,NPU_00005,internet_mobile,1624.28,monthly,esewa
REC_NPE_00056392,NPU_00007,internet_mobile,3738.1,monthly,cash
REC_NPE_00056397,NPU_00008,internet_mobile,2442.31,monthly,credit_card
REC_NPE_00056403,NPU_00011,internet_mobile,1681.45,monthly,cash
REC_NPE_00056405,NPU_00012,internet_mobile,3460.97,monthly,cash
REC_NPE_00056407,NPU_00013,internet_mobile,2024.68,monthly,debit_card
REC_NPE_00056410,NPU_00014,internet_mobile,3315.75,monthly,esewa
REC_NPE_00056411,NPU_00015,internet_mobile,585.47,monthly,esewa
REC_NPE_00056412,NPU_00016,internet_mobile,709.4,monthly,bank_transfer
REC_NPE_00056413,NPU_00017,internet_mobile,1040.44,monthly,debit_card
REC_NPE_00056414,NPU_00018,internet_mobile,3907.57,monthly,bank_transfer
REC_NPE_00056415,NPU_00019,internet_mobile,6803.08,monthly,cash
REC_NPE_00056419,NPU_00022,internet_mobile,1683.73,monthly,credit_card
REC_NPE_00056421,NPU_00023,internet_mobile,3692.91,monthly,cash
REC_NPE_00056426,NPU_00024,internet_mobile,1680.71,monthly,esewa
REC_NPE_00056427,NPU_00025,internet_mobile,3665.44,monthly,debit_card
REC_NPE_00056430,NPU_00026,internet_mobile,583.57,monthly,khalti
REC_NPE_00056434,NPU_00027,internet_mobile,6085.69,monthly,esewa
REC_NPE_00056436,NPU_00028,internet_mobile,2047.68,monthly,esewa
REC_NPE_00056438,NPU_00030,internet_mobile,1789.93,monthly,credit_card
REC_NPE_00056441,NPU_00031,internet_mobile,7437.5,monthly,debit_card
REC_NPE_00056446,NPU_00033,internet_mobile,3625.6,monthly,khalti
REC_NPE_00056447,NPU_00034,internet_mobile,1003.31,monthly,credit_card
REC_NPE_00056450,NPU_00035,internet_mobile,1023.73,monthly,credit_card
REC_NPE_00056451,NPU_00036,internet_mobile,1734.91,monthly,esewa
REC_NPE_00056454,NPU_00037,internet_mobile,1041.24,monthly,cash
REC_NPE_00056457,NPU_00039,internet_mobile,5236.0,monthly,cash
REC_NPE_00056458,NPU_00040,internet_mobile,2221.52,monthly,cash
REC_NPE_00056460,NPU_00041,internet_mobile,2642.04,monthly,cash
REC_NPE_00056461,NPU_00042,internet_mobile,1650.79,monthly,khalti
REC_NPE_00056462,NPU_00043,internet_mobile,2339.66,monthly,credit_card
REC_NPE_00056463,NPU_00044,internet_mobile,1642.89,monthly,esewa
REC_NPE_00056464,NPU_00045,internet_mobile,5117.76,monthly,debit_card
REC_NPE_00056465,NPU_00046,internet_mobile,1897.95,monthly,esewa
