shared_expense_id,expense_id,group_id,paid_by_user_id,split_type,participant_count,settlement_status,days_to_settle
SHR_00043296,NPE_00043296,NPG_00013,NPU_00066,custom,3,settled,11
SHR_00043297,NPE_00043297,NPG_00020,NPU_00020,percentage,5,settled,10
SHR_00043298,NPE_00043298,NPG_00028,NPU_00027,equal,4,settled,12
SHR_00043395,NPE_00043395,NPG_00001,NPU_00022,custom,3,settled,12
SHR_00043396,NPE_00043396,NPG_00005,NPU_00026,equal,4,settled,5
SHR_00043397,NPE_00043397,NPG_00008,NPU_00028,equal,6,settled,12
SHR_00043398,NPE_00043398,NPG_00009,NPU_00012,equal,2,settled,3
SHR_00043399,NPE_00043399,NPG_00010,NPU_00019,equal,2,settled,9
SHR_00043400,NPE_00043400,NPG_00015,NPU_00065,equal,5,settled,0
SHR_00043401,NPE_00043401,NPG_00018,NPU_00029,custom,4,settled,12
SHR_00043402,NPE_00043402,NPG_00026,NPU_00070,equal,6,settled,0
SHR_00043403,NPE_00043403,NPG_00028,NPU_00027,equal,4,settled,9
SHR_00043494,NPE_00043494,NPG_00002,NPU_00046,equal,8,settled,5
SHR_00043495,NPE_00043495,NPG_00006,NPU_00029,equal,4,settled,12
SHR_00043496,NPE_00043496,NPG_00009,NPU_00012,equal,2,settled,3
SHR_00043497,NPE_00043497,NPG_00010,NPU_00041,equal,2,settled,5
SHR_00043498,NPE_00043498,NPG_00016,NPU_00035,equal,4,settled,6
SHR_00043499,NPE_00043499,NPG_00022,NPU_00009,equal,2,settled,9
SHR_00043500,NPE_00043500,NPG_00023,NPU_00040,equal,3,settled,4
SHR_00043501,NPE_00043501,NPG_00024,NPU_00058,equal,2,settled,2
SHR_00043502,NPE_00043502,NPG_00028,NPU_00058,equal,4,settled,1
SHR_00043503,NPE_00043503,NPG_00029,NPU_00047,equal,4,settled,5
SHR_00043622,NPE_00043622,NPG_00016,NPU_00073,equal,4,settled,8
SHR_00043623,NPE_00043623,NPG_00017,NPU_00067,equal,7,settled,7
SHR_00043624,NPE_00043624,NPG_00030,NPU_00074,custom,8,settled,8
SHR_00043714,NPE_00043714,NPG_00002,NPU_00032,equal,8,settled,1
SHR_00043715,NPE_00043715,NPG_00004,NPU_00059,equal,8,settled,11
SHR_00043716,NPE_00043716,NPG_00015,NPU_00012,equal,5,settled,8
SHR_00043717,NPE_00043717,NPG_00016,NPU_00047,equal,4,settled,6
SHR_00043718,NPE_00043718,NPG_00021,NPU_00068,equal,7,settled,3
SHR_00043719,NPE_00043719,NPG_00027,NPU_00062,custom,3,settled,9
SHR_00043801,NPE_00043801,NPG_00002,NPU_00063,equal,8,settled,20
SHR_00043802,NPE_00043802,NPG_00006,NPU_00047,equal,4,settled,8
SHR_00043803,NPE_00043803,NPG_00008,NPU_00028,equal,6,settled,9
SHR_00043804,NPE_00043804,NPG_00016,NPU_00035,equal,4,settled,4
SHR_00043805,NPE_00043805,NPG_00022,NPU_00049,equal,2,settled,3
SHR_00043806,NPE_00043806,NPG_00023,NPU_00001,equal,3,settled,14
SHR_00043807,NPE_00043807,NPG_00026,NPU_00052,equal,6,settled,6
SHR_00043883,NPE_00043883,NPG_00002,NPU_00054,equal,8,settled,9
SHR_00043884,NPE_00043884,NPG_00008,NPU_00069,equal,6,settled,7
SHR_00043885,NPE_00043885,NPG_00009,NPU_00012,equal,2,settled,6
SHR_00043886,NPE_00043886,NPG_00023,NPU_00058,equal,3,settled,0
SHR_00043887,NPE_00043887,NPG_00029,NPU_00053,equal,4,settled,5
SHR_00043999,NPE_00043999,NPG_00009,NPU_00012,equal,2,settled,19
SHR_00044000,NPE_00044000,NPG_00013,NPU_00003,custom,3,settled,13
SHR_00044001,NPE_00044001,NPG_00021,NPU_00008,equal,7,settled,7
SHR_00044002,NPE_00044002,NPG_00024,NPU_00078,equal,2,settled,6
SHR_00044105,NPE_00044105,NPG_00009,NPU_00028,equal,2,settled,11
SHR_00044106,NPE_00044106,NPG_00010,NPU_00019,equal,2,settled,12
SHR_00044107,NPE_00044107,NPG_00016,NPU_00073,equal,4,settled,5
SHR_00044108,NPE_00044108,NPG_00017,NPU_00071,equal,7,settled,20
SHR_00044109,NPE_00044109,NPG_00019,NPU_00059,percentage,3,settled,16
SHR_00044110,NPE_00044110,NPG_00024,NPU_00078,equal,2,settled,0
SHR_00044111,NPE_00044111,NPG_00026,NPU_00051,equal,6,pending,24
SHR_00044202,NPE_00044202,NPG_00012,NPU_00020,equal,3,settled,1
SHR_00044203,NPE_00044203,NPG_00021,NPU_00080,equal,7,settled,13
SHR_00044204,NPE_00044204,NPG_00023,NPU_00001,equal,3,settled,3
SHR_00044205,NPE_00044205,NPG_00025,NPU_00061,equal,10,settled,12
SHR_00044206,NPE_00044206,NPG_00028,NPU_00008,equal,4,settled,5
SHR_00044207,NPE_00044207,NPG_00030,NPU_00074,custom,8,settled,10
SHR_00044332,NPE_00044332,NPG_00008,NPU_00017,equal,6,settled,4
SHR_00044333,NPE_00044333,NPG_00019,NPU_00038,percentage,3,settled,2
SHR_00044334,NPE_00044334,NPG_00021,NPU_00032,equal,7,settled,9
SHR_00044335,NPE_00044335,NPG_00023,NPU_00058,equal,3,settled,2
SHR_00044336,NPE_00044336,NPG_00024,NPU_00078,equal,2,settled,2
SHR_00044431,NPE_00044431,NPG_00009,NPU_00028,equal,2,settled,4
SHR_00044432,NPE_00044432,NPG_00014,NPU_00019,equal,4,settled,7
SHR_00044433,NPE_00044433,NPG_00015,NPU_00012,equal,5,settled,0
SHR_00044434,NPE_00044434,NPG_00024,NPU_00058,equal,2,settled,13
SHR_00044518,NPE_00044518,NPG_00005,NPU_00026,equal,4,settled,13
SHR_00044519,NPE_00044519,NPG_00021,NPU_00008,equal,7,settled,14
SHR_00044520,NPE_00044520,NPG_00024,NPU_00058,equal,2,settled,1
SHR_00044521,NPE_00044521,NPG_00026,NPU_00005,equal,6,settled,16
SHR_00044522,NPE_00044522,NPG_00027,NPU_00031,custom,3,settled,11
SHR_00044523,NPE_00044523,NPG_00028,NPU_00058,equal,4,settled,7
SHR_00044524,NPE_00044524,NPG_00030,NPU_00060,custom,8,settled,4
SHR_00044605,NPE_00044605,NPG_00005,NPU_00046,equal,4,settled,9
SHR_00044606,NPE_00044606,NPG_00009,NPU_00012,equal,2,settled,7
SHR_00044607,NPE_00044607,NPG_00010,NPU_00019,equal,2,settled,16
SHR_00044608,NPE_00044608,NPG_00013,NPU_00077,custom,3,settled,11
SHR_00044609,NPE_00044609,NPG_00016,NPU_00073,equal,4,settled,15
SHR_00044610,NPE_00044610,NPG_00017,NPU_00067,equal,7,settled,16
SHR_00044611,NPE_00044611,NPG_00019,NPU_00038,percentage,3,settled,12
SHR_00044612,NPE_00044612,NPG_00020,NPU_00059,percentage,5,settled,11
SHR_00044613,NPE_00044613,NPG_00024,NPU_00058,equal,2,settled,16
SHR_00044614,NPE_00044614,NPG_00028,NPU_00008,equal,4,settled,20
SHR_00044615,NPE_00044615,NPG_00029,NPU_00058,equal,4,settled,15
SHR_00044742,NPE_00044742,NPG_00007,NPU_00047,equal,10,settled,9
SHR_00044743,NPE_00044743,NPG_00008,NPU_00060,equal,6,settled,5
SHR_00044744,NPE_00044744,NPG_00009,NPU_00028,equal,2,settled,6
SHR_00044745,NPE_00044745,NPG_00015,NPU_00071,equal,5,settled,12
SHR_00044746,NPE_00044746,NPG_00016,NPU_00035,equal,4,settled,13
SHR_00044747,NPE_00044747,NPG_00017,NPU_00067,equal,7,settled,11
SHR_00044748,NPE_00044748,NPG_00021,NPU_00068,equal,7,settled,9
SHR_00044749,NPE_00044749,NPG_00023,NPU_00058,equal,3,settled,11
SHR_00044750,NPE_00044750,NPG_00024,NPU_00058,equal,2,settled,5
SHR_00044751,NPE_00044751,NPG_00026,NPU_00052,equal,6,settled,6
SHR_00044835,NPE_00044835,NPG_00002,NPU_00072,equal,8,settled,18
SHR_00044836,NPE_00044836,NPG_00009,NPU_00028,equal,2,settled,6
SHR_00044837,NPE_00044837,NPG_00012,NPU_00015,equal,3,settled,10
SHR_00044838,NPE_00044838,NPG_00015,NPU_00071,equal,5,settled,7
SHR_00044839,NPE_00044839,NPG_00019,NPU_00038,percentage,3,settled,11
SHR_00044840,NPE_00044840,NPG_00020,NPU_00020,percentage,5,settled,17
SHR_00044841,NPE_00044841,NPG_00022,NPU_00009,equal,2,settled,13
SHR_00044842,NPE_00044842,NPG_00024,NPU_00058,equal,2,settled,6
SHR_00044843,NPE_00044843,NPG_00030,NPU_00010,custom,8,settled,11
SHR_00044942,NPE_00044942,NPG_00001,NPU_00022,custom,3,settled,14
SHR_00044943,NPE_00044943,NPG_00002,NPU_00072,equal,8,settled,11
SHR_00044944,NPE_00044944,NPG_00004,NPU_00064,equal,8,settled,10
SHR_00044945,NPE_00044945,NPG_00008,NPU_00017,equal,6,settled,8
SHR_00044946,NPE_00044946,NPG_00009,NPU_00028,equal,2,settled,9
SHR_00044947,NPE_00044947,NPG_00010,NPU_00019,equal,2,settled,10
SHR_00044948,NPE_00044948,NPG_00014,NPU_00007,equal,4,settled,10
SHR_00044949,NPE_00044949,NPG_00018,NPU_00076,custom,4,settled,18
SHR_00044950,NPE_00044950,NPG_00021,NPU_00007,equal,7,settled,13
SHR_00044951,NPE_00044951,NPG_00026,NPU_00070,equal,6,settled,5
SHR_00044952,NPE_00044952,NPG_00028,NPU_00008,equal,4,pending,22
SHR_00045056,NPE_00045056,NPG_00002,NPU_00063,equal,8,settled,15
SHR_00045057,NPE_00045057,NPG_00006,NPU_00029,equal,4,settled,13
SHR_00045058,NPE_00045058,NPG_00008,NPU_00060,equal,6,settled,0
SHR_00045059,NPE_00045059,NPG_00011,NPU_00004,equal,6,settled,20
SHR_00045060,NPE_00045060,NPG_00018,NPU_00075,custom,4,settled,19
SHR_00045061,NPE_00045061,NPG_00021,NPU_00080,equal,7,settled,9
SHR_00045062,NPE_00045062,NPG_00023,NPU_00001,equal,3,settled,20
SHR_00045063,NPE_00045063,NPG_00024,NPU_00058,equal,2,settled,5
SHR_00045064,NPE_00045064,NPG_00025,NPU_00061,equal,10,settled,15
SHR_00045065,NPE_00045065,NPG_00029,NPU_00024,equal,4,settled,7
SHR_00045145,NPE_00045145,NPG_00005,NPU_00013,equal,4,settled,13
SHR_00045146,NPE_00045146,NPG_00007,NPU_00020,equal,10,settled,6
SHR_00045147,NPE_00045147,NPG_00009,NPU_00012,equal,2,settled,5
SHR_00045148,NPE_00045148,NPG_00015,NPU_00071,equal,5,settled,9
SHR_00045149,NPE_00045149,NPG_00016,NPU_00075,equal,4,settled,16
SHR_00045150,NPE_00045150,NPG_00021,NPU_00080,equal,7,settled,14
SHR_00045151,NPE_00045151,NPG_00024,NPU_00078,equal,2,settled,13
SHR_00045152,NPE_00045152,NPG_00028,NPU_00050,equal,4,settled,18
SHR_00045225,NPE_00045225,NPG_00002,NPU_00072,equal,8,settled,13
SHR_00045226,NPE_00045226,NPG_00012,NPU_00070,equal,3,settled,3
SHR_00045227,NPE_00045227,NPG_00014,NPU_00067,equal,4,settled,19
SHR_00045228,NPE_00045228,NPG_00016,NPU_00073,equal,4,settled,5
SHR_00045229,NPE_00045229,NPG_00019,NPU_00038,percentage,3,settled,13
SHR_00045230,NPE_00045230,NPG_00020,NPU_00052,percentage,5,settled,10
SHR_00045231,NPE_00045231,NPG_00028,NPU_00008,equal,4,settled,7
SHR_00045232,NPE_00045232,NPG_00029,NPU_00024,equal,4,settled,7
SHR_00045341,NPE_00045341,NPG_00002,NPU_00005,equal,8,settled,16
SHR_00045342,NPE_00045342,NPG_00006,NPU_00047,equal,4,settled,5
SHR_00045343,NPE_00045343,NPG_00009,NPU_00028,equal,2,settled,4
SHR_00045344,NPE_00045344,NPG_00010,NPU_00019,equal,2,settled,8
SHR_00045345,NPE_00045345,NPG_00015,NPU_00047,equal,5,settled,8
SHR_00045346,NPE_00045346,NPG_00016,NPU_00075,equal,4,settled,8
SHR_00045347,NPE_00045347,NPG_00021,NPU_00080,equal,7,settled,10
SHR_00045348,NPE_00045348,NPG_00024,NPU_00058,equal,2,settled,4
SHR_00045349,NPE_00045349,NPG_00030,NPU_00063,custom,8,settled,9
SHR_00045411,NPE_00045411,NPG_00014,NPU_00019,equal,4,settled,7
SHR_00045412,NPE_00045412,NPG_00021,NPU_00068,equal,7,settled,7
SHR_00045413,NPE_00045413,NPG_00024,NPU_00058,equal,2,settled,2
SHR_00045414,NPE_00045414,NPG_00026,NPU_00070,equal,6,settled,13
SHR_00045524,NPE_00045524,NPG_00002,NPU_00054,equal,8,settled,9
SHR_00045525,NPE_00045525,NPG_00004,NPU_00059,equal,8,pending,23
SHR_00045526,NPE_00045526,NPG_00006,NPU_00047,equal,4,settled,7
SHR_00045527,NPE_00045527,NPG_00015,NPU_00054,equal,5,settled,2
SHR_00045528,NPE_00045528,NPG_00019,NPU_00059,percentage,3,settled,19
SHR_00045529,NPE_00045529,NPG_00021,NPU_00019,equal,7,settled,4
SHR_00045626,NPE_00045626,NPG_00004,NPU_00056,equal,8,settled,10
SHR_00045627,NPE_00045627,NPG_00016,NPU_00035,equal,4,settled,9
SHR_00045628,NPE_00045628,NPG_00021,NPU_00008,equal,7,settled,11
SHR_00045629,NPE_00045629,NPG_00029,NPU_00047,equal,4,settled,13
SHR_00045708,NPE_00045708,NPG_00004,NPU_00064,equal,8,settled,4
SHR_00045709,NPE_00045709,NPG_00006,NPU_00029,equal,4,settled,2
SHR_00045710,NPE_00045710,NPG_00016,NPU_00047,equal,4,settled,9
SHR_00045711,NPE_00045711,NPG_00017,NPU_00071,equal,7,settled,10
SHR_00045712,NPE_00045712,NPG_00019,NPU_00038,percentage,3,settled,12
SHR_00045713,NPE_00045713,NPG_00021,NPU_00080,equal,7,settled,6
SHR_00045714,NPE_00045714,NPG_00028,NPU_00050,equal,4,settled,11
SHR_00045715,NPE_00045715,NPG_00030,NPU_00060,custom,8,settled,12
SHR_00045787,NPE_00045787,NPG_00004,NPU_00071,equal,8,settled,6
SHR_00045788,NPE_00045788,NPG_00008,NPU_00051,equal,6,settled,3
SHR_00045789,NPE_00045789,NPG_00009,NPU_00028,equal,2,settled,1
SHR_00045790,NPE_00045790,NPG_00013,NPU_00003,custom,3,settled,9
SHR_00045791,NPE_00045791,NPG_00017,NPU_00067,equal,7,settled,5
SHR_00045792,NPE_00045792,NPG_00021,NPU_00019,equal,7,settled,0
SHR_00045793,NPE_00045793,NPG_00030,NPU_00063,custom,8,settled,10
SHR_00045867,NPE_00045867,NPG_00002,NPU_00060,equal,8,settled,12
SHR_00045868,NPE_00045868,NPG_00004,NPU_00058,equal,8,settled,6
SHR_00045869,NPE_00045869,NPG_00014,NPU_00067,equal,4,settled,3
SHR_00045870,NPE_00045870,NPG_00019,NPU_00038,percentage,3,settled,10
SHR_00045871,NPE_00045871,NPG_00023,NPU_00058,equal,3,settled,12
SHR_00045872,NPE_00045872,NPG_00028,NPU_00050,equal,4,settled,9
SHR_00045950,NPE_00045950,NPG_00013,NPU_00066,custom,3,settled,17
SHR_00045951,NPE_00045951,NPG_00014,NPU_00067,equal,4,settled,2
SHR_00045952,NPE_00045952,NPG_00015,NPU_00047,equal,5,settled,5
SHR_00045953,NPE_00045953,NPG_00016,NPU_00047,equal,4,settled,5
SHR_00045954,NPE_00045954,NPG_00018,NPU_00029,custom,4,settled,6
SHR_00045955,NPE_00045955,NPG_00019,NPU_00021,percentage,3,settled,3
SHR_00045956,NPE_00045956,NPG_00024,NPU_00078,equal,2,settled,0
SHR_00046042,NPE_00046042,NPG_00010,NPU_00019,equal,2,settled,2
SHR_00046043,NPE_00046043,NPG_00017,NPU_00042,equal,7,settled,14
SHR_00046160,NPE_00046160,NPG_00002,NPU_00005,equal,8,settled,4
SHR_00046161,NPE_00046161,NPG_00008,NPU_00028,equal,6,settled,0
SHR_00046162,NPE_00046162,NPG_00011,NPU_00059,equal,6,settled,1
SHR_00046163,NPE_00046163,NPG_00016,NPU_00075,equal,4,settled,13
SHR_00046164,NPE_00046164,NPG_00025,NPU_00020,equal,10,settled,4
SHR_00046257,NPE_00046257,NPG_00009,NPU_00028,equal,2,settled,2
SHR_00046258,NPE_00046258,NPG_00021,NPU_00080,equal,7,settled,13
SHR_00046259,NPE_00046259,NPG_00025,NPU_00002,equal,10,settled,11
SHR_00046324,NPE_00046324,NPG_00002,NPU_00067,equal,8,settled,5
SHR_00046325,NPE_00046325,NPG_00006,NPU_00029,equal,4,settled,1
SHR_00046326,NPE_00046326,NPG_00013,NPU_00066,custom,3,settled,8
SHR_00046327,NPE_00046327,NPG_00019,NPU_00038,percentage,3,settled,15
SHR_00046328,NPE_00046328,NPG_00028,NPU_00050,equal,4,settled,5
SHR_00046401,NPE_00046401,NPG_00010,NPU_00019,equal,2,settled,6
SHR_00046402,NPE_00046402,NPG_00021,NPU_00080,equal,7,settled,1
SHR_00046403,NPE_00046403,NPG_00023,NPU_00040,equal,3,settled,1
SHR_00046404,NPE_00046404,NPG_00026,NPU_00049,equal,6,settled,5
SHR_00046513,NPE_00046513,NPG_00012,NPU_00070,equal,3,settled,13
SHR_00046514,NPE_00046514,NPG_00013,NPU_00003,custom,3,settled,9
SHR_00046515,NPE_00046515,NPG_00020,NPU_00040,percentage,5,settled,11
SHR_00046516,NPE_00046516,NPG_00024,NPU_00058,equal,2,settled,5
SHR_00046602,NPE_00046602,NPG_00015,NPU_00071,equal,5,settled,12
SHR_00046603,NPE_00046603,NPG_00016,NPU_00035,equal,4,settled,1
SHR_00046604,NPE_00046604,NPG_00023,NPU_00058,equal,3,settled,7
SHR_00046605,NPE_00046605,NPG_00024,NPU_00078,equal,2,settled,3
SHR_00046706,NPE_00046706,NPG_00004,NPU_00001,equal,8,settled,5
SHR_00046707,NPE_00046707,NPG_00008,NPU_00051,equal,6,settled,8
SHR_00046708,NPE_00046708,NPG_00010,NPU_00019,equal,2,settled,6
SHR_00046709,NPE_00046709,NPG_00016,NPU_00035,equal,4,settled,11
SHR_00046710,NPE_00046710,NPG_00024,NPU_00058,equal,2,settled,9
SHR_00046711,NPE_00046711,NPG_00028,NPU_00058,equal,4,settled,7
SHR_00046825,NPE_00046825,NPG_00002,NPU_00032,equal,8,settled,11
SHR_00046826,NPE_00046826,NPG_00010,NPU_00019,equal,2,settled,0
SHR_00046827,NPE_00046827,NPG_00015,NPU_00047,equal,5,settled,17
SHR_00046828,NPE_00046828,NPG_00017,NPU_00003,equal,7,settled,10
SHR_00046829,NPE_00046829,NPG_00028,NPU_00058,equal,4,settled,0
SHR_00046830,NPE_00046830,NPG_00030,NPU_00021,custom,8,settled,18
SHR_00046959,NPE_00046959,NPG_00002,NPU_00063,equal,8,settled,4
SHR_00046960,NPE_00046960,NPG_00003,NPU_00034,custom,3,settled,14
SHR_00046961,NPE_00046961,NPG_00004,NPU_00075,equal,8,settled,5
SHR_00046962,NPE_00046962,NPG_00005,NPU_00066,equal,4,settled,11
SHR_00046963,NPE_00046963,NPG_00008,NPU_00051,equal,6,settled,5
SHR_00046964,NPE_00046964,NPG_00009,NPU_00028,equal,2,settled,6
SHR_00046965,NPE_00046965,NPG_00013,NPU_00003,custom,3,settled,9
SHR_00046966,NPE_00046966,NPG_00015,NPU_00047,equal,5,settled,3
SHR_00046967,NPE_00046967,NPG_00016,NPU_00047,equal,4,settled,4
SHR_00046968,NPE_00046968,NPG_00019,NPU_00059,percentage,3,settled,0
SHR_00046969,NPE_00046969,NPG_00028,NPU_00027,equal,4,settled,15
SHR_00047046,NPE_00047046,NPG_00006,NPU_00047,equal,4,settled,9
SHR_00047047,NPE_00047047,NPG_00009,NPU_00028,equal,2,settled,5
SHR_00047048,NPE_00047048,NPG_00014,NPU_00028,equal,4,settled,6
SHR_00047049,NPE_00047049,NPG_00015,NPU_00054,equal,5,settled,11
SHR_00047050,NPE_00047050,NPG_00023,NPU_00040,equal,3,settled,0
SHR_00047119,NPE_00047119,NPG_00002,NPU_00060,equal,8,settled,9
SHR_00047120,NPE_00047120,NPG_00005,NPU_00046,equal,4,settled,0
SHR_00047121,NPE_00047121,NPG_00007,NPU_00072,equal,10,settled,7
SHR_00047122,NPE_00047122,NPG_00008,NPU_00055,equal,6,settled,13
SHR_00047123,NPE_00047123,NPG_00010,NPU_00041,equal,2,settled,5
SHR_00047124,NPE_00047124,NPG_00018,NPU_00029,custom,4,settled,5
SHR_00047125,NPE_00047125,NPG_00024,NPU_00078,equal,2,settled,7
SHR_00047126,NPE_00047126,NPG_00028,NPU_00008,equal,4,settled,9
SHR_00047264,NPE_00047264,NPG_00001,NPU_00022,custom,3,settled,3
SHR_00047265,NPE_00047265,NPG_00004,NPU_00073,equal,8,settled,11
SHR_00047266,NPE_00047266,NPG_00019,NPU_00059,percentage,3,settled,13
SHR_00047267,NPE_00047267,NPG_00021,NPU_00007,equal,7,settled,5
SHR_00047268,NPE_00047268,NPG_00028,NPU_00050,equal,4,settled,1
SHR_00047359,NPE_00047359,NPG_00006,NPU_00019,equal,4,settled,10
SHR_00047360,NPE_00047360,NPG_00009,NPU_00028,equal,2,settled,5
SHR_00047361,NPE_00047361,NPG_00014,NPU_00007,equal,4,settled,2
SHR_00047362,NPE_00047362,NPG_00019,NPU_00038,percentage,3,settled,14
SHR_00047363,NPE_00047363,NPG_00020,NPU_00059,percentage,5,settled,5
SHR_00047364,NPE_00047364,NPG_00023,NPU_00001,equal,3,settled,12
SHR_00047365,NPE_00047365,NPG_00028,NPU_00058,equal,4,settled,13
SHR_00047449,NPE_00047449,NPG_00019,NPU_00038,percentage,3,settled,14
SHR_00047450,NPE_00047450,NPG_00021,NPU_00080,equal,7,settled,4
SHR_00047451,NPE_00047451,NPG_00030,NPU_00063,custom,8,settled,13
SHR_00047551,NPE_00047551,NPG_00006,NPU_00019,equal,4,settled,0
SHR_00047552,NPE_00047552,NPG_00008,NPU_00055,equal,6,settled,5
SHR_00047553,NPE_00047553,NPG_00009,NPU_00012,equal,2,settled,7
SHR_00047554,NPE_00047554,NPG_00010,NPU_00019,equal,2,settled,12
SHR_00047555,NPE_00047555,NPG_00011,NPU_00040,equal,6,settled,18
SHR_00047556,NPE_00047556,NPG_00016,NPU_00047,equal,4,settled,18
SHR_00047557,NPE_00047557,NPG_00017,NPU_00071,equal,7,settled,16
SHR_00047558,NPE_00047558,NPG_00020,NPU_00056,percentage,5,settled,10
SHR_00047559,NPE_00047559,NPG_00024,NPU_00058,equal,2,settled,0
SHR_00047560,NPE_00047560,NPG_00026,NPU_00005,equal,6,settled,13
SHR_00047721,NPE_00047721,NPG_00006,NPU_00019,equal,4,settled,6
SHR_00047722,NPE_00047722,NPG_00007,NPU_00003,equal,10,settled,8
SHR_00047723,NPE_00047723,NPG_00013,NPU_00003,custom,3,settled,8
SHR_00047724,NPE_00047724,NPG_00016,NPU_00073,equal,4,settled,1
SHR_00047725,NPE_00047725,NPG_00024,NPU_00078,equal,2,settled,8
SHR_00047818,NPE_00047818,NPG_00002,NPU_00046,equal,8,settled,3
SHR_00047819,NPE_00047819,NPG_00004,NPU_00058,equal,8,pending,22
SHR_00047820,NPE_00047820,NPG_00008,NPU_00017,equal,6,settled,8
SHR_00047821,NPE_00047821,NPG_00009,NPU_00028,equal,2,settled,12
SHR_00047822,NPE_00047822,NPG_00014,NPU_00007,equal,4,settled,4
SHR_00047823,NPE_00047823,NPG_00026,NPU_00049,equal,6,settled,11
SHR_00047909,NPE_00047909,NPG_00005,NPU_00013,equal,4,settled,8
SHR_00047910,NPE_00047910,NPG_00006,NPU_00029,equal,4,settled,0
SHR_00047911,NPE_00047911,NPG_00013,NPU_00003,custom,3,settled,7
SHR_00047912,NPE_00047912,NPG_00021,NPU_00008,equal,7,settled,7
SHR_00047982,NPE_00047982,NPG_00008,NPU_00060,equal,6,settled,4
SHR_00047983,NPE_00047983,NPG_00013,NPU_00003,custom,3,settled,16
SHR_00047984,NPE_00047984,NPG_00024,NPU_00058,equal,2,settled,8
SHR_00048066,NPE_00048066,NPG_00006,NPU_00054,equal,4,settled,3
SHR_00048067,NPE_00048067,NPG_00010,NPU_00041,equal,2,settled,9
SHR_00048068,NPE_00048068,NPG_00017,NPU_00023,equal,7,settled,9
SHR_00048069,NPE_00048069,NPG_00019,NPU_00038,percentage,3,settled,15
SHR_00048070,NPE_00048070,NPG_00024,NPU_00058,equal,2,settled,13
SHR_00048146,NPE_00048146,NPG_00004,NPU_00071,equal,8,settled,12
SHR_00048147,NPE_00048147,NPG_00011,NPU_00004,equal,6,settled,9
SHR_00048148,NPE_00048148,NPG_00018,NPU_00029,custom,4,settled,13
SHR_00048149,NPE_00048149,NPG_00021,NPU_00032,equal,7,settled,0
SHR_00048150,NPE_00048150,NPG_00029,NPU_00047,equal,4,settled,0
SHR_00048151,NPE_00048151,NPG_00030,NPU_00074,custom,8,settled,12
SHR_00048281,NPE_00048281,NPG_00006,NPU_00029,equal,4,settled,9
SHR_00048282,NPE_00048282,NPG_00007,NPU_00055,equal,10,settled,12
SHR_00048283,NPE_00048283,NPG_00008,NPU_00051,equal,6,settled,13
SHR_00048284,NPE_00048284,NPG_00016,NPU_00073,equal,4,settled,0
SHR_00048285,NPE_00048285,NPG_00020,NPU_00052,percentage,5,settled,12
SHR_00048286,NPE_00048286,NPG_00023,NPU_00040,equal,3,settled,0
SHR_00048287,NPE_00048287,NPG_00027,NPU_00005,custom,3,settled,15
SHR_00048388,NPE_00048388,NPG_00002,NPU_00005,equal,8,settled,16
SHR_00048389,NPE_00048389,NPG_00004,NPU_00058,equal,8,settled,12
SHR_00048390,NPE_00048390,NPG_00005,NPU_00026,equal,4,settled,2
SHR_00048391,NPE_00048391,NPG_00021,NPU_00021,equal,7,settled,6
SHR_00048476,NPE_00048476,NPG_00002,NPU_00063,equal,8,settled,0
SHR_00048477,NPE_00048477,NPG_00012,NPU_00020,equal,3,settled,5
SHR_00048478,NPE_00048478,NPG_00016,NPU_00075,equal,4,settled,9
SHR_00048479,NPE_00048479,NPG_00028,NPU_00008,equal,4,settled,0
SHR_00048558,NPE_00048558,NPG_00004,NPU_00075,equal,8,settled,3
SHR_00048559,NPE_00048559,NPG_00006,NPU_00047,equal,4,settled,10
SHR_00048560,NPE_00048560,NPG_00013,NPU_00077,custom,3,settled,12
SHR_00048561,NPE_00048561,NPG_00014,NPU_00067,equal,4,settled,10
SHR_00048562,NPE_00048562,NPG_00016,NPU_00075,equal,4,settled,4
SHR_00048563,NPE_00048563,NPG_00019,NPU_00021,percentage,3,settled,19
SHR_00048564,NPE_00048564,NPG_00024,NPU_00078,equal,2,settled,4
SHR_00048565,NPE_00048565,NPG_00026,NPU_00005,equal,6,settled,6
SHR_00048566,NPE_00048566,NPG_00028,NPU_00008,equal,4,settled,4
SHR_00048638,NPE_00048638,NPG_00019,NPU_00059,percentage,3,settled,1
SHR_00048639,NPE_00048639,NPG_00028,NPU_00058,equal,4,settled,3
SHR_00048640,NPE_00048640,NPG_00029,NPU_00053,equal,4,settled,12
SHR_00048725,NPE_00048725,NPG_00010,NPU_00019,equal,2,settled,0
SHR_00048726,NPE_00048726,NPG_00023,NPU_00040,equal,3,settled,7
SHR_00048727,NPE_00048727,NPG_00024,NPU_00078,equal,2,settled,0
SHR_00048728,NPE_00048728,NPG_00027,NPU_00031,custom,3,settled,11
SHR_00048813,NPE_00048813,NPG_00004,NPU_00001,equal,8,settled,8
SHR_00048814,NPE_00048814,NPG_00028,NPU_00027,equal,4,settled,2
SHR_00048916,NPE_00048916,NPG_00002,NPU_00060,equal,8,settled,8
SHR_00048917,NPE_00048917,NPG_00005,NPU_00013,equal,4,settled,6
SHR_00048918,NPE_00048918,NPG_00007,NPU_00020,equal,10,settled,16
SHR_00048919,NPE_00048919,NPG_00009,NPU_00012,equal,2,settled,20
