budget_id,user_id,category,monthly_budget_npr
BUD_NPU_00045_health,NPU_00045,health,825.56
BUD_NPU_00045_family_support,NPU_00045,family_support,229.32
BUD_NPU_00045_loan_emi,NPU_00045,loan_emi,137.59
BUD_NPU_00045_festivals_gifts,NPU_00045,festivals_gifts,321.05
BUD_NPU_00045_clothing,NPU_00045,clothing,1284.2
BUD_NPU_00045_travel,NPU_00045,travel,160.52
BUD_NPU_00045_subscriptions,NPU_00045,subscriptions,366.91
BUD_NPU_00045_savings_investment,NPU_00045,savings_investment,183.46
BUD_NPU_00045_entertainment,NPU_00045,entertainment,2522.53
BUD_NPU_00045_miscellaneous,NPU_00045,miscellaneous,2293.21
BUD_NPU_00046_rent,NPU_00046,rent,778.21
BUD_NPU_00046_groceries,NPU_00046,groceries,23876.81
BUD_NPU_00046_restaurants_cafes,NPU_00046,restaurants_cafes,20339.51
BUD_NPU_00046_transport_public,NPU_00046,transport_public,28740.61
BUD_NPU_00046_transport_ride_hailing,NPU_00046,transport_ride_hailing,12380.57
BUD_NPU_00046_fuel,NPU_00046,fuel,7958.94
BUD_NPU_00046_internet_mobile,NPU_00046,internet_mobile,2122.38
BUD_NPU_00046_utilities,NPU_00046,utilities,2476.11
BUD_NPU_00046_education,NPU_00046,education,1238.06
BUD_NPU_00046_health,NPU_00046,health,3183.58
BUD_NPU_00046_family_support,NPU_00046,family_support,884.33
BUD_NPU_00046_loan_emi,NPU_00046,loan_emi,530.6
BUD_NPU_00046_festivals_gifts,NPU_00046,festivals_gifts,1238.06
BUD_NPU_00046_clothing,NPU_00046,clothing,4952.23
BUD_NPU_00046_travel,NPU_00046,travel,619.03
BUD_NPU_00046_subscriptions,NPU_00046,subscriptions,1414.92
BUD_NPU_00046_savings_investment,NPU_00046,savings_investment,707.46
BUD_NPU_00046_entertainment,NPU_00046,entertainment,9727.59
BUD_NPU_00046_miscellaneous,NPU_00046,miscellaneous,8843.26
BUD_NPU_00047_rent,NPU_00047,rent,106.58
BUD_NPU_00047_groceries,NPU_00047,groceries,7194.39
BUD_NPU_00047_restaurants_cafes,NPU_00047,restaurants_cafes,14708.53
BUD_NPU_00047_transport_public,NPU_00047,transport_public,6661.47
BUD_NPU_00047_transport_ride_hailing,NPU_00047,transport_ride_hailing,3730.42
BUD_NPU_00047_fuel,NPU_00047,fuel,2398.13
BUD_NPU_00047_internet_mobile,NPU_00047,internet_mobile,639.5
BUD_NPU_00047_utilities,NPU_00047,utilities,532.92
BUD_NPU_00047_education,NPU_00047,education,373.04
BUD_NPU_00047_health,NPU_00047,health,959.25
BUD_NPU_00047_family_support,NPU_00047,family_support,266.46
BUD_NPU_00047_loan_emi,NPU_00047,loan_emi,159.88
BUD_NPU_00047_festivals_gifts,NPU_00047,festivals_gifts,373.04
BUD_NPU_00047_clothing,NPU_00047,clothing,1492.17
BUD_NPU_00047_travel,NPU_00047,travel,279.78
BUD_NPU_00047_subscriptions,NPU_00047,subscriptions,426.33
BUD_NPU_00047_savings_investment,NPU_00047,savings_investment,213.17
BUD_NPU_00047_entertainment,NPU_00047,entertainment,5568.99
BUD_NPU_00047_miscellaneous,NPU_00047,miscellaneous,2664.59
BUD_NPU_00048_rent,NPU_00048,rent,275.73
BUD_NPU_00048_groceries,NPU_00048,groceries,24195.02
BUD_NPU_00048_restaurants_cafes,NPU_00048,restaurants_cafes,15854.29
BUD_NPU_00048_transport_public,NPU_00048,transport_public,20679.5
BUD_NPU_00048_transport_ride_hailing,NPU_00048,transport_ride_hailing,9650.44
BUD_NPU_00048_fuel,NPU_00048,fuel,6203.85
BUD_NPU_00048_internet_mobile,NPU_00048,internet_mobile,1985.23
BUD_NPU_00048_utilities,NPU_00048,utilities,1378.63
BUD_NPU_00048_education,NPU_00048,education,965.04
BUD_NPU_00048_health,NPU_00048,health,2481.54
BUD_NPU_00048_family_support,NPU_00048,family_support,689.32
BUD_NPU_00048_loan_emi,NPU_00048,loan_emi,413.59
BUD_NPU_00048_festivals_gifts,NPU_00048,festivals_gifts,965.04
BUD_NPU_00048_clothing,NPU_00048,clothing,3860.17
BUD_NPU_00048_travel,NPU_00048,travel,482.52
BUD_NPU_00048_subscriptions,NPU_00048,subscriptions,1102.91
BUD_NPU_00048_savings_investment,NPU_00048,savings_investment,551.45
BUD_NPU_00048_entertainment,NPU_00048,entertainment,7582.48
BUD_NPU_00048_miscellaneous,NPU_00048,miscellaneous,6893.17
BUD_NPU_00049_rent,NPU_00049,rent,189.73
BUD_NPU_00049_groceries,NPU_00049,groceries,16648.54
BUD_NPU_00049_restaurants_cafes,NPU_00049,restaurants_cafes,10909.3
BUD_NPU_00049_transport_public,NPU_00049,transport_public,14229.52
BUD_NPU_00049_transport_ride_hailing,NPU_00049,transport_ride_hailing,6640.44
BUD_NPU_00049_fuel,NPU_00049,fuel,4268.86
BUD_NPU_00049_internet_mobile,NPU_00049,internet_mobile,1366.03
BUD_NPU_00049_utilities,NPU_00049,utilities,948.63
BUD_NPU_00049_education,NPU_00049,education,664.04
BUD_NPU_00049_health,NPU_00049,health,1707.54
BUD_NPU_00049_family_support,NPU_00049,family_support,474.32
BUD_NPU_00049_loan_emi,NPU_00049,loan_emi,284.59
BUD_NPU_00049_festivals_gifts,NPU_00049,festivals_gifts,664.04
BUD_NPU_00049_clothing,NPU_00049,clothing,2656.18
BUD_NPU_00049_travel,NPU_00049,travel,332.02
BUD_NPU_00049_subscriptions,NPU_00049,subscriptions,758.91
BUD_NPU_00049_savings_investment,NPU_00049,savings_investment,379.45
BUD_NPU_00049_entertainment,NPU_00049,entertainment,5217.49
BUD_NPU_00049_miscellaneous,NPU_00049,miscellaneous,4743.17
BUD_NPU_00050_rent,NPU_00050,rent,249.67
BUD_NPU_00050_groceries,NPU_00050,groceries,16852.69
BUD_NPU_00050_restaurants_cafes,NPU_00050,restaurants_cafes,17227.19
BUD_NPU_00050_transport_public,NPU_00050,transport_public,15604.34
BUD_NPU_00050_transport_ride_hailing,NPU_00050,transport_ride_hailing,8738.43
BUD_NPU_00050_fuel,NPU_00050,fuel,5617.56
BUD_NPU_00050_internet_mobile,NPU_00050,internet_mobile,2247.03
BUD_NPU_00050_utilities,NPU_00050,utilities,1248.35
BUD_NPU_00050_education,NPU_00050,education,873.84
BUD_NPU_00050_health,NPU_00050,health,2247.03
BUD_NPU_00050_family_support,NPU_00050,family_support,624.17
BUD_NPU_00050_loan_emi,NPU_00050,loan_emi,374.5
BUD_NPU_00050_festivals_gifts,NPU_00050,festivals_gifts,873.84
BUD_NPU_00050_clothing,NPU_00050,clothing,3495.37
BUD_NPU_00050_travel,NPU_00050,travel,436.92
BUD_NPU_00050_subscriptions,NPU_00050,subscriptions,1597.88
BUD_NPU_00050_savings_investment,NPU_00050,savings_investment,499.34
BUD_NPU_00050_entertainment,NPU_00050,entertainment,6865.91
BUD_NPU_00050_miscellaneous,NPU_00050,miscellaneous,6241.74
BUD_NPU_00051_rent,NPU_00051,rent,366.21
BUD_NPU_00051_groceries,NPU_00051,groceries,11235.93
BUD_NPU_00051_restaurants_cafes,NPU_00051,restaurants_cafes,9571.35
BUD_NPU_00051_transport_public,NPU_00051,transport_public,13524.74
BUD_NPU_00051_transport_ride_hailing,NPU_00051,transport_ride_hailing,5826.04
BUD_NPU_00051_fuel,NPU_00051,fuel,3745.31
BUD_NPU_00051_internet_mobile,NPU_00051,internet_mobile,998.75
BUD_NPU_00051_utilities,NPU_00051,utilities,1165.21
BUD_NPU_00051_education,NPU_00051,education,582.6
BUD_NPU_00051_health,NPU_00051,health,1498.12
BUD_NPU_00051_family_support,NPU_00051,family_support,416.15
BUD_NPU_00051_loan_emi,NPU_00051,loan_emi,249.69
BUD_NPU_00051_festivals_gifts,NPU_00051,festivals_gifts,582.6
BUD_NPU_00051_clothing,NPU_00051,clothing,2330.42
BUD_NPU_00051_travel,NPU_00051,travel,291.3
BUD_NPU_00051_subscriptions,NPU_00051,subscriptions,665.83
BUD_NPU_00051_savings_investment,NPU_00051,savings_investment,332.92
BUD_NPU_00051_entertainment,NPU_00051,entertainment,4577.6
BUD_NPU_00051_miscellaneous,NPU_00051,miscellaneous,4161.46
BUD_NPU_00052_rent,NPU_00052,rent,153.07
BUD_NPU_00052_groceries,NPU_00052,groceries,10332.39
BUD_NPU_00052_restaurants_cafes,NPU_00052,restaurants_cafes,10562.0
BUD_NPU_00052_transport_public,NPU_00052,transport_public,9567.03
BUD_NPU_00052_transport_ride_hailing,NPU_00052,transport_ride_hailing,5357.54
BUD_NPU_00052_fuel,NPU_00052,fuel,3444.13
BUD_NPU_00052_internet_mobile,NPU_00052,internet_mobile,1377.65
BUD_NPU_00052_utilities,NPU_00052,utilities,765.36
BUD_NPU_00052_education,NPU_00052,education,535.75
BUD_NPU_00052_health,NPU_00052,health,1377.65
BUD_NPU_00052_family_support,NPU_00052,family_support,382.68
BUD_NPU_00052_loan_emi,NPU_00052,loan_emi,229.61
BUD_NPU_00052_festivals_gifts,NPU_00052,festivals_gifts,535.75
BUD_NPU_00052_clothing,NPU_00052,clothing,2143.02
BUD_NPU_00052_travel,NPU_00052,travel,267.88
BUD_NPU_00052_subscriptions,NPU_00052,subscriptions,979.66
BUD_NPU_00052_savings_investment,NPU_00052,savings_investment,306.15
BUD_NPU_00052_entertainment,NPU_00052,entertainment,4209.49
BUD_NPU_00052_miscellaneous,NPU_00052,miscellaneous,3826.81
BUD_NPU_00053_rent,NPU_00053,rent,58.95
BUD_NPU_00053_groceries,NPU_00053,groceries,3979.09
BUD_NPU_00053_restaurants_cafes,NPU_00053,restaurants_cafes,4067.51
BUD_NPU_00053_transport_public,NPU_00053,transport_public,7368.68
BUD_NPU_00053_transport_ride_hailing,NPU_00053,transport_ride_hailing,2063.23
BUD_NPU_00053_fuel,NPU_00053,fuel,1326.36
BUD_NPU_00053_internet_mobile,NPU_00053,internet_mobile,459.81
BUD_NPU_00053_utilities,NPU_00053,utilities,294.75
BUD_NPU_00053_education,NPU_00053,education,371.38
BUD_NPU_00053_health,NPU_00053,health,530.54
BUD_NPU_00053_family_support,NPU_00053,family_support,147.37
BUD_NPU_00053_loan_emi,NPU_00053,loan_emi,88.42
BUD_NPU_00053_festivals_gifts,NPU_00053,festivals_gifts,206.32
BUD_NPU_00053_clothing,NPU_00053,clothing,825.29
BUD_NPU_00053_travel,NPU_00053,travel,103.16
BUD_NPU_00053_subscriptions,NPU_00053,subscriptions,235.8
BUD_NPU_00053_savings_investment,NPU_00053,savings_investment,117.9
BUD_NPU_00053_entertainment,NPU_00053,entertainment,1621.11
BUD_NPU_00053_miscellaneous,NPU_00053,miscellaneous,1473.74
BUD_NPU_00054_rent,NPU_00054,rent,179.63
BUD_NPU_00054_groceries,NPU_00054,groceries,12125.1
BUD_NPU_00054_restaurants_cafes,NPU_00054,restaurants_cafes,10328.79
BUD_NPU_00054_transport_public,NPU_00054,transport_public,11226.94
BUD_NPU_00054_transport_ride_hailing,NPU_00054,transport_ride_hailing,6287.09
BUD_NPU_00054_fuel,NPU_00054,fuel,4041.7
BUD_NPU_00054_internet_mobile,NPU_00054,internet_mobile,1077.79
BUD_NPU_00054_utilities,NPU_00054,utilities,898.16
BUD_NPU_00054_education,NPU_00054,education,628.71
BUD_NPU_00054_health,NPU_00054,health,1616.68
BUD_NPU_00054_family_support,NPU_00054,family_support,449.08
BUD_NPU_00054_loan_emi,NPU_00054,loan_emi,269.45
BUD_NPU_00054_festivals_gifts,NPU_00054,festivals_gifts,1571.77
BUD_NPU_00054_clothing,NPU_00054,clothing,4275.22
BUD_NPU_00054_travel,NPU_00054,travel,440.1
BUD_NPU_00054_subscriptions,NPU_00054,subscriptions,718.52
BUD_NPU_00054_savings_investment,NPU_00054,savings_investment,359.26
BUD_NPU_00054_entertainment,NPU_00054,entertainment,4939.85
BUD_NPU_00054_miscellaneous,NPU_00054,miscellaneous,4490.78
BUD_NPU_00055_rent,NPU_00055,rent,224.28
BUD_NPU_00055_groceries,NPU_00055,groceries,15138.99
BUD_NPU_00055_restaurants_cafes,NPU_00055,restaurants_cafes,30950.82
BUD_NPU_00055_transport_public,NPU_00055,transport_public,14017.58
BUD_NPU_00055_transport_ride_hailing,NPU_00055,transport_ride_hailing,7849.85
BUD_NPU_00055_fuel,NPU_00055,fuel,5046.33
BUD_NPU_00055_internet_mobile,NPU_00055,internet_mobile,1345.69
BUD_NPU_00055_utilities,NPU_00055,utilities,1121.41
BUD_NPU_00055_education,NPU_00055,education,784.98
BUD_NPU_00055_health,NPU_00055,health,2018.53
BUD_NPU_00055_family_support,NPU_00055,family_support,560.7
BUD_NPU_00055_loan_emi,NPU_00055,loan_emi,336.42
BUD_NPU_00055_festivals_gifts,NPU_00055,festivals_gifts,784.98
BUD_NPU_00055_clothing,NPU_00055,clothing,3139.94
BUD_NPU_00055_travel,NPU_00055,travel,588.74
BUD_NPU_00055_subscriptions,NPU_00055,subscriptions,897.13
BUD_NPU_00055_savings_investment,NPU_00055,savings_investment,448.56
BUD_NPU_00055_entertainment,NPU_00055,entertainment,11718.7
BUD_NPU_00055_miscellaneous,NPU_00055,miscellaneous,5607.03
BUD_NPU_00056_rent,NPU_00056,rent,359.04
BUD_NPU_00056_groceries,NPU_00056,groceries,24235.44
BUD_NPU_00056_restaurants_cafes,NPU_00056,restaurants_cafes,20645.01
BUD_NPU_00056_transport_public,NPU_00056,transport_public,22440.23
BUD_NPU_00056_transport_ride_hailing,NPU_00056,transport_ride_hailing,12566.53
BUD_NPU_00056_fuel,NPU_00056,fuel,8078.48
BUD_NPU_00056_internet_mobile,NPU_00056,internet_mobile,2154.26
BUD_NPU_00056_utilities,NPU_00056,utilities,1795.22
BUD_NPU_00056_education,NPU_00056,education,1759.31
BUD_NPU_00056_health,NPU_00056,health,3877.67
BUD_NPU_00056_family_support,NPU_00056,family_support,2513.31
BUD_NPU_00056_loan_emi,NPU_00056,loan_emi,538.57
BUD_NPU_00056_festivals_gifts,NPU_00056,festivals_gifts,1256.65
BUD_NPU_00056_clothing,NPU_00056,clothing,5026.61
BUD_NPU_00056_travel,NPU_00056,travel,628.33
BUD_NPU_00056_subscriptions,NPU_00056,subscriptions,1436.17
BUD_NPU_00056_savings_investment,NPU_00056,savings_investment,718.09
BUD_NPU_00056_entertainment,NPU_00056,entertainment,9873.7
BUD_NPU_00056_miscellaneous,NPU_00056,miscellaneous,8976.09
BUD_NPU_00057_rent,NPU_00057,rent,116.6
BUD_NPU_00057_groceries,NPU_00057,groceries,7870.43
BUD_NPU_00057_restaurants_cafes,NPU_00057,restaurants_cafes,6704.44
BUD_NPU_00057_transport_public,NPU_00057,transport_public,7287.44
BUD_NPU_00057_transport_ride_hailing,NPU_00057,transport_ride_hailing,4080.97
BUD_NPU_00057_fuel,NPU_00057,fuel,2623.48
BUD_NPU_00057_internet_mobile,NPU_00057,internet_mobile,699.59
BUD_NPU_00057_utilities,NPU_00057,utilities,583.0
BUD_NPU_00057_education,NPU_00057,education,571.34
BUD_NPU_00057_health,NPU_00057,health,1259.27
BUD_NPU_00057_family_support,NPU_00057,family_support,816.19
BUD_NPU_00057_loan_emi,NPU_00057,loan_emi,174.9
BUD_NPU_00057_festivals_gifts,NPU_00057,festivals_gifts,408.1
BUD_NPU_00057_clothing,NPU_00057,clothing,1632.39
BUD_NPU_00057_travel,NPU_00057,travel,204.05
BUD_NPU_00057_subscriptions,NPU_00057,subscriptions,466.4
BUD_NPU_00057_savings_investment,NPU_00057,savings_investment,233.2
BUD_NPU_00057_entertainment,NPU_00057,entertainment,3206.47
BUD_NPU_00057_miscellaneous,NPU_00057,miscellaneous,2914.98
BUD_NPU_00058_rent,NPU_00058,rent,718.81
BUD_NPU_00058_groceries,NPU_00058,groceries,48519.76
BUD_NPU_00058_restaurants_cafes,NPU_00058,restaurants_cafes,57864.3
BUD_NPU_00058_transport_public,NPU_00058,transport_public,44925.7
BUD_NPU_00058_transport_ride_hailing,NPU_00058,transport_ride_hailing,25158.39
BUD_NPU_00058_fuel,NPU_00058,fuel,30729.18
BUD_NPU_00058_internet_mobile,NPU_00058,internet_mobile,4312.87
BUD_NPU_00058_utilities,NPU_00058,utilities,3594.06
BUD_NPU_00058_education,NPU_00058,education,2515.84
BUD_NPU_00058_health,NPU_00058,health,6469.3
BUD_NPU_00058_family_support,NPU_00058,family_support,1797.03
BUD_NPU_00058_loan_emi,NPU_00058,loan_emi,1078.22
BUD_NPU_00058_festivals_gifts,NPU_00058,festivals_gifts,2515.84
BUD_NPU_00058_clothing,NPU_00058,clothing,10063.36
BUD_NPU_00058_travel,NPU_00058,travel,1257.92
BUD_NPU_00058_subscriptions,NPU_00058,subscriptions,2875.24
BUD_NPU_00058_savings_investment,NPU_00058,savings_investment,1437.62
BUD_NPU_00058_entertainment,NPU_00058,entertainment,19767.31
BUD_NPU_00058_miscellaneous,NPU_00058,miscellaneous,26955.42
BUD_NPU_00059_rent,NPU_00059,rent,557.61
BUD_NPU_00059_groceries,NPU_00059,groceries,48930.12
BUD_NPU_00059_restaurants_cafes,NPU_00059,restaurants_cafes,32062.47
BUD_NPU_00059_transport_public,NPU_00059,transport_public,41820.62
BUD_NPU_00059_transport_ride_hailing,NPU_00059,transport_ride_hailing,19516.29
BUD_NPU_00059_fuel,NPU_00059,fuel,12546.19
BUD_NPU_00059_internet_mobile,NPU_00059,internet_mobile,4014.78
BUD_NPU_00059_utilities,NPU_00059,utilities,2788.04
BUD_NPU_00059_education,NPU_00059,education,1951.63
BUD_NPU_00059_health,NPU_00059,health,5018.47
BUD_NPU_00059_family_support,NPU_00059,family_support,1394.02
BUD_NPU_00059_loan_emi,NPU_00059,loan_emi,836.41
BUD_NPU_00059_festivals_gifts,NPU_00059,festivals_gifts,1951.63
BUD_NPU_00059_clothing,NPU_00059,clothing,7806.52
BUD_NPU_00059_travel,NPU_00059,travel,975.81
BUD_NPU_00059_subscriptions,NPU_00059,subscriptions,2230.43
BUD_NPU_00059_savings_investment,NPU_00059,savings_investment,1115.22
BUD_NPU_00059_entertainment,NPU_00059,entertainment,15334.23
BUD_NPU_00059_miscellaneous,NPU_00059,miscellaneous,13940.21
BUD_NPU_00060_rent,NPU_00060,rent,611.82
BUD_NPU_00060_groceries,NPU_00060,groceries,41297.71
BUD_NPU_00060_restaurants_cafes,NPU_00060,restaurants_cafes,49251.35
BUD_NPU_00060_transport_public,NPU_00060,transport_public,38238.62
BUD_NPU_00060_transport_ride_hailing,NPU_00060,transport_ride_hailing,21413.63
BUD_NPU_00060_fuel,NPU_00060,fuel,26155.22
BUD_NPU_00060_internet_mobile,NPU_00060,internet_mobile,3670.91
BUD_NPU_00060_utilities,NPU_00060,utilities,3059.09
BUD_NPU_00060_education,NPU_00060,education,2141.36
BUD_NPU_00060_health,NPU_00060,health,5506.36
BUD_NPU_00060_family_support,NPU_00060,family_support,1529.54
BUD_NPU_00060_loan_emi,NPU_00060,loan_emi,917.73
BUD_NPU_00060_festivals_gifts,NPU_00060,festivals_gifts,2141.36
BUD_NPU_00060_clothing,NPU_00060,clothing,8565.45
BUD_NPU_00060_travel,NPU_00060,travel,1070.68
BUD_NPU_00060_subscriptions,NPU_00060,subscriptions,2447.27
BUD_NPU_00060_savings_investment,NPU_00060,savings_investment,1223.64
BUD_NPU_00060_entertainment,NPU_00060,entertainment,16824.99
BUD_NPU_00060_miscellaneous,NPU_00060,miscellaneous,22943.17
BUD_NPU_00061_rent,NPU_00061,rent,740.56
BUD_NPU_00061_groceries,NPU_00061,groceries,22721.58
BUD_NPU_00061_restaurants_cafes,NPU_00061,restaurants_cafes,19355.42
BUD_NPU_00061_transport_public,NPU_00061,transport_public,27350.04
BUD_NPU_00061_transport_ride_hailing,NPU_00061,transport_ride_hailing,11781.56
BUD_NPU_00061_fuel,NPU_00061,fuel,7573.86
BUD_NPU_00061_internet_mobile,NPU_00061,internet_mobile,2019.7
BUD_NPU_00061_utilities,NPU_00061,utilities,2356.31
BUD_NPU_00061_education,NPU_00061,education,1178.16
BUD_NPU_00061_health,NPU_00061,health,3029.54
BUD_NPU_00061_family_support,NPU_00061,family_support,841.54
BUD_NPU_00061_loan_emi,NPU_00061,loan_emi,504.92
BUD_NPU_00061_festivals_gifts,NPU_00061,festivals_gifts,1178.16
BUD_NPU_00061_clothing,NPU_00061,clothing,4712.62
BUD_NPU_00061_travel,NPU_00061,travel,589.08
BUD_NPU_00061_subscriptions,NPU_00061,subscriptions,1346.46
BUD_NPU_00061_savings_investment,NPU_00061,savings_investment,673.23
BUD_NPU_00061_entertainment,NPU_00061,entertainment,9256.94
BUD_NPU_00061_miscellaneous,NPU_00061,miscellaneous,8415.4
BUD_NPU_00062_rent,NPU_00062,rent,118.43
BUD_NPU_00062_groceries,NPU_00062,groceries,7994.24
BUD_NPU_00062_restaurants_cafes,NPU_00062,restaurants_cafes,6809.9
BUD_NPU_00062_transport_public,NPU_00062,transport_public,7402.07
BUD_NPU_00062_transport_ride_hailing,NPU_00062,transport_ride_hailing,4145.16
BUD_NPU_00062_fuel,NPU_00062,fuel,2664.75
BUD_NPU_00062_internet_mobile,NPU_00062,internet_mobile,710.6
BUD_NPU_00062_utilities,NPU_00062,utilities,592.17
BUD_NPU_00062_education,NPU_00062,education,414.52
BUD_NPU_00062_health,NPU_00062,health,1065.9
BUD_NPU_00062_family_support,NPU_00062,family_support,296.08
BUD_NPU_00062_loan_emi,NPU_00062,loan_emi,177.65
BUD_NPU_00062_festivals_gifts,NPU_00062,festivals_gifts,1036.29
BUD_NPU_00062_clothing,NPU_00062,clothing,2818.71
BUD_NPU_00062_travel,NPU_00062,travel,290.16
BUD_NPU_00062_subscriptions,NPU_00062,subscriptions,473.73
BUD_NPU_00062_savings_investment,NPU_00062,savings_investment,236.87
BUD_NPU_00062_entertainment,NPU_00062,entertainment,3256.91
BUD_NPU_00062_miscellaneous,NPU_00062,miscellaneous,2960.83
BUD_NPU_00063_rent,NPU_00063,rent,125.88
BUD_NPU_00063_groceries,NPU_00063,groceries,8497.13
BUD_NPU_00063_restaurants_cafes,NPU_00063,restaurants_cafes,17371.9
BUD_NPU_00063_transport_public,NPU_00063,transport_public,7867.71
BUD_NPU_00063_transport_ride_hailing,NPU_00063,transport_ride_hailing,4405.92
BUD_NPU_00063_fuel,NPU_00063,fuel,2832.38
BUD_NPU_00063_internet_mobile,NPU_00063,internet_mobile,755.3
BUD_NPU_00063_utilities,NPU_00063,utilities,629.42
BUD_NPU_00063_education,NPU_00063,education,440.59
BUD_NPU_00063_health,NPU_00063,health,1132.95
BUD_NPU_00063_family_support,NPU_00063,family_support,314.71
BUD_NPU_00063_loan_emi,NPU_00063,loan_emi,188.83
BUD_NPU_00063_festivals_gifts,NPU_00063,festivals_gifts,440.59
BUD_NPU_00063_clothing,NPU_00063,clothing,1762.37
BUD_NPU_00063_travel,NPU_00063,travel,330.44
BUD_NPU_00063_subscriptions,NPU_00063,subscriptions,503.53
BUD_NPU_00063_savings_investment,NPU_00063,savings_investment,251.77
BUD_NPU_00063_entertainment,NPU_00063,entertainment,6577.4
BUD_NPU_00063_miscellaneous,NPU_00063,miscellaneous,3147.08
BUD_NPU_00064_rent,NPU_00064,rent,562.56
BUD_NPU_00064_groceries,NPU_00064,groceries,37972.86
BUD_NPU_00064_restaurants_cafes,NPU_00064,restaurants_cafes,38816.7
BUD_NPU_00064_transport_public,NPU_00064,transport_public,35160.06
BUD_NPU_00064_transport_ride_hailing,NPU_00064,transport_ride_hailing,19689.63
BUD_NPU_00064_fuel,NPU_00064,fuel,12657.62
BUD_NPU_00064_internet_mobile,NPU_00064,internet_mobile,5063.05
BUD_NPU_00064_utilities,NPU_00064,utilities,2812.8
BUD_NPU_00064_education,NPU_00064,education,1968.96
BUD_NPU_00064_health,NPU_00064,health,5063.05
BUD_NPU_00064_family_support,NPU_00064,family_support,1406.4
BUD_NPU_00064_loan_emi,NPU_00064,loan_emi,843.84
BUD_NPU_00064_festivals_gifts,NPU_00064,festivals_gifts,1968.96
BUD_NPU_00064_clothing,NPU_00064,clothing,7875.85
BUD_NPU_00064_travel,NPU_00064,travel,984.48
BUD_NPU_00064_subscriptions,NPU_00064,subscriptions,3600.39
BUD_NPU_00064_savings_investment,NPU_00064,savings_investment,1125.12
BUD_NPU_00064_entertainment,NPU_00064,entertainment,15470.42
BUD_NPU_00064_miscellaneous,NPU_00064,miscellaneous,14064.02
BUD_NPU_00065_rent,NPU_00065,rent,346.82
BUD_NPU_00065_groceries,NPU_00065,groceries,23410.09
BUD_NPU_00065_restaurants_cafes,NPU_00065,restaurants_cafes,23930.31
BUD_NPU_00065_transport_public,NPU_00065,transport_public,21676.01
BUD_NPU_00065_transport_ride_hailing,NPU_00065,transport_ride_hailing,12138.57
BUD_NPU_00065_fuel,NPU_00065,fuel,7803.36
BUD_NPU_00065_internet_mobile,NPU_00065,internet_mobile,3121.35
BUD_NPU_00065_utilities,NPU_00065,utilities,1734.08
BUD_NPU_00065_education,NPU_00065,education,1213.86
BUD_NPU_00065_health,NPU_00065,health,3121.35
BUD_NPU_00065_family_support,NPU_00065,family_support,867.04
BUD_NPU_00065_loan_emi,NPU_00065,loan_emi,520.22
BUD_NPU_00065_festivals_gifts,NPU_00065,festivals_gifts,1213.86
BUD_NPU_00065_clothing,NPU_00065,clothing,4855.43
BUD_NPU_00065_travel,NPU_00065,travel,606.93
BUD_NPU_00065_subscriptions,NPU_00065,subscriptions,2219.62
BUD_NPU_00065_savings_investment,NPU_00065,savings_investment,693.63
BUD_NPU_00065_entertainment,NPU_00065,entertainment,9537.44
BUD_NPU_00065_miscellaneous,NPU_00065,miscellaneous,8670.4
BUD_NPU_00066_rent,NPU_00066,rent,85.88
BUD_NPU_00066_groceries,NPU_00066,groceries,5796.67
BUD_NPU_00066_restaurants_cafes,NPU_00066,restaurants_cafes,5925.49
BUD_NPU_00066_transport_public,NPU_00066,transport_public,10734.58
BUD_NPU_00066_transport_ride_hailing,NPU_00066,transport_ride_hailing,3005.68
BUD_NPU_00066_fuel,NPU_00066,fuel,1932.22
BUD_NPU_00066_internet_mobile,NPU_00066,internet_mobile,669.84
BUD_NPU_00066_utilities,NPU_00066,utilities,429.38
BUD_NPU_00066_education,NPU_00066,education,541.02
BUD_NPU_00066_health,NPU_00066,health,772.89
BUD_NPU_00066_family_support,NPU_00066,family_support,214.69
BUD_NPU_00066_loan_emi,NPU_00066,loan_emi,128.81
BUD_NPU_00066_festivals_gifts,NPU_00066,festivals_gifts,300.57
BUD_NPU_00066_clothing,NPU_00066,clothing,1202.27
BUD_NPU_00066_travel,NPU_00066,travel,150.28
BUD_NPU_00066_subscriptions,NPU_00066,subscriptions,343.51
BUD_NPU_00066_savings_investment,NPU_00066,savings_investment,171.75
BUD_NPU_00066_entertainment,NPU_00066,entertainment,2361.61
BUD_NPU_00066_miscellaneous,NPU_00066,miscellaneous,2146.92
BUD_NPU_00067_rent,NPU_00067,rent,329.25
BUD_NPU_00067_groceries,NPU_00067,groceries,22224.69
BUD_NPU_00067_restaurants_cafes,NPU_00067,restaurants_cafes,45437.14
BUD_NPU_00067_transport_public,NPU_00067,transport_public,20578.42
BUD_NPU_00067_transport_ride_hailing,NPU_00067,transport_ride_hailing,11523.91
BUD_NPU_00067_fuel,NPU_00067,fuel,7408.23
BUD_NPU_00067_internet_mobile,NPU_00067,internet_mobile,1975.53
BUD_NPU_00067_utilities,NPU_00067,utilities,1646.27
BUD_NPU_00067_education,NPU_00067,education,1152.39
BUD_NPU_00067_health,NPU_00067,health,2963.29
BUD_NPU_00067_family_support,NPU_00067,family_support,823.14
BUD_NPU_00067_loan_emi,NPU_00067,loan_emi,493.88
BUD_NPU_00067_festivals_gifts,NPU_00067,festivals_gifts,1152.39
BUD_NPU_00067_clothing,NPU_00067,clothing,4609.57
