shared_expense_id,expense_id,group_id,paid_by_user_id,split_type,participant_count,settlement_status,days_to_settle
SHR_00217034,NPE_00217034,NPG_00101,NPU_00258,equal,3,settled,1
SHR_00217035,NPE_00217035,NPG_00102,NPU_00274,equal,2,settled,14
SHR_00217036,NPE_00217036,NPG_00103,NPU_00123,equal,4,settled,12
SHR_00217037,NPE_00217037,NPG_00105,NPU_00054,equal,6,settled,7
SHR_00217038,NPE_00217038,NPG_00106,NPU_00083,equal,3,settled,11
SHR_00217039,NPE_00217039,NPG_00108,NPU_00009,equal,6,settled,14
SHR_00217040,NPE_00217040,NPG_00112,NPU_00111,equal,8,settled,12
SHR_00217041,NPE_00217041,NPG_00113,NPU_00054,custom,7,settled,9
SHR_00217042,NPE_00217042,NPG_00116,NPU_00280,percentage,3,settled,14
SHR_00217043,NPE_00217043,NPG_00117,NPU_00195,custom,7,settled,14
SHR_00217304,NPE_00217304,NPG_00002,NPU_00160,equal,2,settled,15
SHR_00217305,NPE_00217305,NPG_00017,NPU_00293,equal,4,settled,6
SHR_00217306,NPE_00217306,NPG_00019,NPU_00288,equal,4,settled,9
SHR_00217307,NPE_00217307,NPG_00022,NPU_00270,equal,4,settled,13
SHR_00217308,NPE_00217308,NPG_00028,NPU_00193,equal,5,settled,8
SHR_00217309,NPE_00217309,NPG_00032,NPU_00014,equal,6,settled,11
SHR_00217310,NPE_00217310,NPG_00055,NPU_00264,equal,2,settled,8
SHR_00217311,NPE_00217311,NPG_00062,NPU_00299,custom,3,settled,14
SHR_00217312,NPE_00217312,NPG_00063,NPU_00241,equal,3,settled,13
SHR_00217313,NPE_00217313,NPG_00065,NPU_00293,equal,5,settled,7
SHR_00217314,NPE_00217314,NPG_00066,NPU_00168,equal,5,settled,12
SHR_00217315,NPE_00217315,NPG_00067,NPU_00015,equal,6,settled,13
SHR_00217316,NPE_00217316,NPG_00072,NPU_00225,custom,8,settled,17
SHR_00217317,NPE_00217317,NPG_00073,NPU_00087,equal,7,settled,13
SHR_00217318,NPE_00217318,NPG_00074,NPU_00271,equal,7,settled,9
SHR_00217319,NPE_00217319,NPG_00079,NPU_00047,equal,4,settled,16
SHR_00217320,NPE_00217320,NPG_00080,NPU_00234,equal,4,settled,11
SHR_00217321,NPE_00217321,NPG_00083,NPU_00240,equal,4,settled,12
SHR_00217322,NPE_00217322,NPG_00092,NPU_00057,equal,7,settled,12
SHR_00217323,NPE_00217323,NPG_00094,NPU_00081,percentage,8,settled,14
SHR_00217324,NPE_00217324,NPG_00096,NPU_00156,custom,3,settled,8
SHR_00217325,NPE_00217325,NPG_00101,NPU_00258,equal,3,settled,17
SHR_00217326,NPE_00217326,NPG_00112,NPU_00008,equal,8,settled,13
SHR_00217584,NPE_00217584,NPG_00001,NPU_00083,equal,4,settled,9
SHR_00217585,NPE_00217585,NPG_00005,NPU_00133,equal,4,settled,12
SHR_00217586,NPE_00217586,NPG_00006,NPU_00222,equal,6,settled,12
SHR_00217587,NPE_00217587,NPG_00016,NPU_00280,custom,4,settled,10
SHR_00217588,NPE_00217588,NPG_00017,NPU_00274,equal,4,settled,11
SHR_00217589,NPE_00217589,NPG_00019,NPU_00288,equal,4,settled,12
SHR_00217590,NPE_00217590,NPG_00020,NPU_00202,custom,5,settled,21
SHR_00217591,NPE_00217591,NPG_00026,NPU_00033,equal,7,settled,18
SHR_00217592,NPE_00217592,NPG_00037,NPU_00195,percentage,3,settled,19
SHR_00217593,NPE_00217593,NPG_00043,NPU_00033,equal,7,settled,8
SHR_00217594,NPE_00217594,NPG_00047,NPU_00043,equal,6,settled,9
SHR_00217595,NPE_00217595,NPG_00052,NPU_00176,equal,3,settled,5
SHR_00217596,NPE_00217596,NPG_00055,NPU_00279,equal,2,settled,12
SHR_00217597,NPE_00217597,NPG_00063,NPU_00070,equal,3,settled,10
SHR_00217598,NPE_00217598,NPG_00067,NPU_00259,equal,6,settled,0
SHR_00217599,NPE_00217599,NPG_00073,NPU_00073,equal,7,settled,11
SHR_00217600,NPE_00217600,NPG_00080,NPU_00234,equal,4,settled,11
SHR_00217601,NPE_00217601,NPG_00082,NPU_00211,equal,7,settled,7
SHR_00217602,NPE_00217602,NPG_00087,NPU_00111,equal,5,settled,10
SHR_00217603,NPE_00217603,NPG_00088,NPU_00166,equal,6,settled,11
SHR_00217604,NPE_00217604,NPG_00094,NPU_00256,percentage,8,settled,18
SHR_00217605,NPE_00217605,NPG_00095,NPU_00041,equal,8,settled,15
SHR_00217606,NPE_00217606,NPG_00098,NPU_00291,equal,3,settled,8
SHR_00217607,NPE_00217607,NPG_00099,NPU_00143,equal,4,settled,12
SHR_00217608,NPE_00217608,NPG_00101,NPU_00258,equal,3,settled,14
SHR_00217609,NPE_00217609,NPG_00106,NPU_00245,equal,3,settled,9
SHR_00217610,NPE_00217610,NPG_00110,NPU_00043,equal,3,settled,7
SHR_00217611,NPE_00217611,NPG_00113,NPU_00109,custom,7,settled,13
SHR_00217612,NPE_00217612,NPG_00114,NPU_00019,equal,3,settled,3
SHR_00217613,NPE_00217613,NPG_00117,NPU_00195,custom,7,settled,15
SHR_00217614,NPE_00217614,NPG_00118,NPU_00201,equal,9,settled,14
SHR_00217896,NPE_00217896,NPG_00002,NPU_00160,equal,2,settled,6
SHR_00217897,NPE_00217897,NPG_00004,NPU_00138,equal,9,settled,11
SHR_00217898,NPE_00217898,NPG_00008,NPU_00029,equal,9,settled,10
SHR_00217899,NPE_00217899,NPG_00011,NPU_00257,custom,4,settled,7
SHR_00217900,NPE_00217900,NPG_00017,NPU_00075,equal,4,settled,10
SHR_00217901,NPE_00217901,NPG_00018,NPU_00250,equal,7,settled,0
SHR_00217902,NPE_00217902,NPG_00025,NPU_00270,equal,5,settled,7
SHR_00217903,NPE_00217903,NPG_00027,NPU_00155,equal,7,settled,9
SHR_00217904,NPE_00217904,NPG_00034,NPU_00112,percentage,2,settled,0
SHR_00217905,NPE_00217905,NPG_00044,NPU_00293,equal,7,settled,6
SHR_00217906,NPE_00217906,NPG_00046,NPU_00253,percentage,4,settled,14
SHR_00217907,NPE_00217907,NPG_00053,NPU_00067,equal,10,settled,6
SHR_00217908,NPE_00217908,NPG_00074,NPU_00170,equal,7,settled,9
SHR_00217909,NPE_00217909,NPG_00099,NPU_00143,equal,4,settled,3
SHR_00217910,NPE_00217910,NPG_00100,NPU_00195,percentage,2,settled,0
SHR_00217911,NPE_00217911,NPG_00103,NPU_00148,equal,4,settled,2
SHR_00217912,NPE_00217912,NPG_00104,NPU_00115,equal,6,settled,0
SHR_00217913,NPE_00217913,NPG_00115,NPU_00142,equal,8,settled,9
SHR_00217914,NPE_00217914,NPG_00118,NPU_00101,equal,9,settled,8
SHR_00218429,NPE_00218429,NPG_00001,NPU_00083,equal,4,settled,12
SHR_00218430,NPE_00218430,NPG_00011,NPU_00050,custom,4,settled,12
SHR_00218431,NPE_00218431,NPG_00012,NPU_00221,equal,6,settled,6
SHR_00218432,NPE_00218432,NPG_00019,NPU_00283,equal,4,settled,6
SHR_00218433,NPE_00218433,NPG_00032,NPU_00221,equal,6,settled,10
SHR_00218434,NPE_00218434,NPG_00037,NPU_00022,percentage,3,settled,15
SHR_00218435,NPE_00218435,NPG_00048,NPU_00283,equal,2,settled,9
SHR_00218436,NPE_00218436,NPG_00064,NPU_00046,custom,2,settled,7
SHR_00218437,NPE_00218437,NPG_00070,NPU_00136,equal,4,settled,0
SHR_00218438,NPE_00218438,NPG_00103,NPU_00295,equal,4,settled,6
SHR_00218439,NPE_00218439,NPG_00111,NPU_00296,equal,3,settled,6
SHR_00218440,NPE_00218440,NPG_00117,NPU_00292,custom,7,pending,24
SHR_00218702,NPE_00218702,NPG_00001,NPU_00034,equal,4,settled,3
SHR_00218703,NPE_00218703,NPG_00004,NPU_00289,equal,9,settled,8
SHR_00218704,NPE_00218704,NPG_00010,NPU_00142,percentage,10,settled,6
SHR_00218705,NPE_00218705,NPG_00016,NPU_00297,custom,4,settled,1
SHR_00218706,NPE_00218706,NPG_00019,NPU_00283,equal,4,settled,16
SHR_00218707,NPE_00218707,NPG_00023,NPU_00266,equal,7,settled,14
SHR_00218708,NPE_00218708,NPG_00025,NPU_00270,equal,5,settled,13
SHR_00218709,NPE_00218709,NPG_00029,NPU_00039,percentage,2,settled,9
SHR_00218710,NPE_00218710,NPG_00030,NPU_00141,custom,4,settled,4
SHR_00218711,NPE_00218711,NPG_00034,NPU_00216,percentage,2,settled,7
SHR_00218712,NPE_00218712,NPG_00043,NPU_00159,equal,7,settled,6
SHR_00218713,NPE_00218713,NPG_00048,NPU_00283,equal,2,settled,11
SHR_00218714,NPE_00218714,NPG_00055,NPU_00264,equal,2,settled,16
SHR_00218715,NPE_00218715,NPG_00063,NPU_00241,equal,3,settled,9
SHR_00218716,NPE_00218716,NPG_00065,NPU_00293,equal,5,settled,10
SHR_00218717,NPE_00218717,NPG_00074,NPU_00010,equal,7,settled,4
SHR_00218718,NPE_00218718,NPG_00083,NPU_00291,equal,4,settled,1
SHR_00218719,NPE_00218719,NPG_00085,NPU_00049,equal,10,settled,14
SHR_00218720,NPE_00218720,NPG_00089,NPU_00096,custom,6,settled,6
SHR_00218721,NPE_00218721,NPG_00094,NPU_00286,percentage,8,settled,4
SHR_00218722,NPE_00218722,NPG_00102,NPU_00274,equal,2,settled,1
SHR_00218723,NPE_00218723,NPG_00111,NPU_00075,equal,3,settled,9
SHR_00218724,NPE_00218724,NPG_00113,NPU_00187,custom,7,settled,15
SHR_00219078,NPE_00219078,NPG_00003,NPU_00101,equal,10,settled,8
SHR_00219079,NPE_00219079,NPG_00011,NPU_00050,custom,4,settled,17
SHR_00219080,NPE_00219080,NPG_00014,NPU_00221,equal,3,settled,7
SHR_00219081,NPE_00219081,NPG_00017,NPU_00075,equal,4,settled,6
SHR_00219082,NPE_00219082,NPG_00020,NPU_00237,custom,5,settled,3
SHR_00219083,NPE_00219083,NPG_00023,NPU_00030,equal,7,settled,8
SHR_00219084,NPE_00219084,NPG_00041,NPU_00125,equal,3,settled,7
SHR_00219085,NPE_00219085,NPG_00042,NPU_00061,equal,9,settled,2
SHR_00219086,NPE_00219086,NPG_00047,NPU_00018,equal,6,settled,7
SHR_00219087,NPE_00219087,NPG_00060,NPU_00098,equal,7,settled,9
SHR_00219088,NPE_00219088,NPG_00061,NPU_00097,equal,7,settled,6
SHR_00219089,NPE_00219089,NPG_00064,NPU_00222,custom,2,settled,3
SHR_00219090,NPE_00219090,NPG_00065,NPU_00293,equal,5,settled,2
SHR_00219091,NPE_00219091,NPG_00074,NPU_00170,equal,7,settled,10
SHR_00219092,NPE_00219092,NPG_00087,NPU_00158,equal,5,settled,7
SHR_00219093,NPE_00219093,NPG_00090,NPU_00234,equal,4,settled,13
SHR_00219094,NPE_00219094,NPG_00091,NPU_00218,equal,3,settled,10
SHR_00219095,NPE_00219095,NPG_00100,NPU_00013,percentage,2,settled,14
SHR_00219096,NPE_00219096,NPG_00106,NPU_00245,equal,3,settled,3
SHR_00219097,NPE_00219097,NPG_00108,NPU_00096,equal,6,settled,8
SHR_00219098,NPE_00219098,NPG_00110,NPU_00043,equal,3,settled,1
SHR_00219099,NPE_00219099,NPG_00111,NPU_00257,equal,3,settled,0
SHR_00219570,NPE_00219570,NPG_00005,NPU_00133,equal,4,settled,9
SHR_00219571,NPE_00219571,NPG_00009,NPU_00168,equal,4,settled,13
SHR_00219572,NPE_00219572,NPG_00013,NPU_00268,equal,4,settled,19
SHR_00219573,NPE_00219573,NPG_00015,NPU_00049,percentage,6,settled,0
SHR_00219574,NPE_00219574,NPG_00019,NPU_00288,equal,4,settled,11
SHR_00219575,NPE_00219575,NPG_00025,NPU_00191,equal,5,settled,6
SHR_00219576,NPE_00219576,NPG_00034,NPU_00112,percentage,2,settled,6
SHR_00219577,NPE_00219577,NPG_00047,NPU_00043,equal,6,settled,0
SHR_00219578,NPE_00219578,NPG_00049,NPU_00072,custom,8,settled,4
SHR_00219579,NPE_00219579,NPG_00051,NPU_00109,equal,4,settled,8
SHR_00219580,NPE_00219580,NPG_00055,NPU_00279,equal,2,settled,7
SHR_00219581,NPE_00219581,NPG_00056,NPU_00029,equal,3,settled,3
SHR_00219582,NPE_00219582,NPG_00060,NPU_00115,equal,7,settled,13
SHR_00219583,NPE_00219583,NPG_00061,NPU_00150,equal,7,settled,6
SHR_00219584,NPE_00219584,NPG_00063,NPU_00241,equal,3,settled,11
SHR_00219585,NPE_00219585,NPG_00064,NPU_00046,custom,2,settled,0
SHR_00219586,NPE_00219586,NPG_00068,NPU_00003,custom,7,settled,13
SHR_00219587,NPE_00219587,NPG_00069,NPU_00149,equal,3,settled,6
SHR_00219588,NPE_00219588,NPG_00080,NPU_00262,equal,4,settled,12
SHR_00219589,NPE_00219589,NPG_00087,NPU_00214,equal,5,settled,3
SHR_00219590,NPE_00219590,NPG_00094,NPU_00172,percentage,8,settled,5
SHR_00219591,NPE_00219591,NPG_00095,NPU_00103,equal,8,settled,13
SHR_00219592,NPE_00219592,NPG_00099,NPU_00087,equal,4,settled,11
SHR_00219593,NPE_00219593,NPG_00103,NPU_00295,equal,4,settled,9
SHR_00219594,NPE_00219594,NPG_00112,NPU_00150,equal,8,settled,20
SHR_00219595,NPE_00219595,NPG_00116,NPU_00146,percentage,3,settled,8
SHR_00219596,NPE_00219596,NPG_00118,NPU_00087,equal,9,settled,5
SHR_00219889,NPE_00219889,NPG_00001,NPU_00215,equal,4,settled,9
SHR_00219890,NPE_00219890,NPG_00026,NPU_00033,equal,7,settled,7
SHR_00219891,NPE_00219891,NPG_00050,NPU_00291,equal,7,settled,4
SHR_00219892,NPE_00219892,NPG_00059,NPU_00058,equal,4,settled,10
SHR_00219893,NPE_00219893,NPG_00062,NPU_00299,custom,3,settled,8
SHR_00219894,NPE_00219894,NPG_00064,NPU_00222,custom,2,settled,3
SHR_00219895,NPE_00219895,NPG_00072,NPU_00140,custom,8,settled,17
SHR_00219896,NPE_00219896,NPG_00078,NPU_00157,equal,3,settled,9
SHR_00219897,NPE_00219897,NPG_00082,NPU_00187,equal,7,settled,6
SHR_00219898,NPE_00219898,NPG_00093,NPU_00127,equal,6,settled,0
SHR_00219899,NPE_00219899,NPG_00097,NPU_00117,equal,5,settled,5
SHR_00219900,NPE_00219900,NPG_00105,NPU_00239,equal,6,settled,13
SHR_00219901,NPE_00219901,NPG_00107,NPU_00058,equal,7,settled,1
SHR_00219902,NPE_00219902,NPG_00114,NPU_00208,equal,3,settled,11
SHR_00220171,NPE_00220171,NPG_00002,NPU_00067,equal,2,settled,9
SHR_00220172,NPE_00220172,NPG_00020,NPU_00237,custom,5,settled,12
SHR_00220173,NPE_00220173,NPG_00025,NPU_00191,equal,5,settled,3
SHR_00220174,NPE_00220174,NPG_00028,NPU_00263,equal,5,settled,14
SHR_00220175,NPE_00220175,NPG_00029,NPU_00165,percentage,2,settled,18
SHR_00220176,NPE_00220176,NPG_00034,NPU_00216,percentage,2,settled,3
SHR_00220177,NPE_00220177,NPG_00037,NPU_00195,percentage,3,settled,10
SHR_00220178,NPE_00220178,NPG_00041,NPU_00125,equal,3,settled,0
SHR_00220179,NPE_00220179,NPG_00045,NPU_00091,percentage,4,settled,13
SHR_00220180,NPE_00220180,NPG_00051,NPU_00090,equal,4,settled,10
SHR_00220181,NPE_00220181,NPG_00055,NPU_00264,equal,2,settled,0
SHR_00220182,NPE_00220182,NPG_00062,NPU_00283,custom,3,settled,16
SHR_00220183,NPE_00220183,NPG_00082,NPU_00187,equal,7,settled,8
SHR_00220184,NPE_00220184,NPG_00090,NPU_00234,equal,4,settled,3
SHR_00220185,NPE_00220185,NPG_00094,NPU_00256,percentage,8,settled,11
SHR_00220186,NPE_00220186,NPG_00100,NPU_00013,percentage,2,settled,9
SHR_00220187,NPE_00220187,NPG_00105,NPU_00063,equal,6,settled,4
SHR_00220188,NPE_00220188,NPG_00106,NPU_00243,equal,3,settled,10
SHR_00220189,NPE_00220189,NPG_00113,NPU_00187,custom,7,settled,17
SHR_00220190,NPE_00220190,NPG_00116,NPU_00146,percentage,3,settled,15
SHR_00220648,NPE_00220648,NPG_00001,NPU_00215,equal,4,settled,14
SHR_00220649,NPE_00220649,NPG_00002,NPU_00067,equal,2,settled,7
SHR_00220650,NPE_00220650,NPG_00009,NPU_00168,equal,4,settled,9
SHR_00220651,NPE_00220651,NPG_00015,NPU_00205,percentage,6,settled,6
SHR_00220652,NPE_00220652,NPG_00032,NPU_00013,equal,6,settled,10
SHR_00220653,NPE_00220653,NPG_00041,NPU_00144,equal,3,settled,6
SHR_00220654,NPE_00220654,NPG_00055,NPU_00279,equal,2,settled,14
SHR_00220655,NPE_00220655,NPG_00062,NPU_00299,custom,3,settled,13
SHR_00220656,NPE_00220656,NPG_00072,NPU_00191,custom,8,settled,12
SHR_00220657,NPE_00220657,NPG_00083,NPU_00010,equal,4,settled,12
SHR_00220658,NPE_00220658,NPG_00087,NPU_00214,equal,5,settled,1
SHR_00220659,NPE_00220659,NPG_00088,NPU_00167,equal,6,settled,15
SHR_00220660,NPE_00220660,NPG_00095,NPU_00110,equal,8,settled,8
SHR_00220661,NPE_00220661,NPG_00098,NPU_00048,equal,3,settled,10
SHR_00220662,NPE_00220662,NPG_00099,NPU_00080,equal,4,settled,2
SHR_00220663,NPE_00220663,NPG_00100,NPU_00195,percentage,2,settled,6
SHR_00220664,NPE_00220664,NPG_00115,NPU_00010,equal,8,settled,12
SHR_00220665,NPE_00220665,NPG_00116,NPU_00280,percentage,3,settled,8
SHR_00220939,NPE_00220939,NPG_00001,NPU_00215,equal,4,settled,7
SHR_00220940,NPE_00220940,NPG_00002,NPU_00160,equal,2,settled,7
SHR_00220941,NPE_00220941,NPG_00007,NPU_00017,equal,3,settled,4
SHR_00220942,NPE_00220942,NPG_00009,NPU_00201,equal,4,settled,11
SHR_00220943,NPE_00220943,NPG_00012,NPU_00172,equal,6,settled,4
SHR_00220944,NPE_00220944,NPG_00020,NPU_00237,custom,5,settled,1
SHR_00220945,NPE_00220945,NPG_00027,NPU_00249,equal,7,settled,3
SHR_00220946,NPE_00220946,NPG_00034,NPU_00216,percentage,2,settled,10
SHR_00220947,NPE_00220947,NPG_00039,NPU_00258,equal,3,settled,2
SHR_00220948,NPE_00220948,NPG_00041,NPU_00125,equal,3,settled,12
SHR_00220949,NPE_00220949,NPG_00046,NPU_00253,percentage,4,settled,7
SHR_00220950,NPE_00220950,NPG_00058,NPU_00296,custom,6,settled,12
SHR_00220951,NPE_00220951,NPG_00061,NPU_00097,equal,7,settled,10
SHR_00220952,NPE_00220952,NPG_00072,NPU_00237,custom,8,settled,9
SHR_00220953,NPE_00220953,NPG_00079,NPU_00238,equal,4,settled,4
SHR_00220954,NPE_00220954,NPG_00084,NPU_00062,equal,8,settled,11
SHR_00220955,NPE_00220955,NPG_00092,NPU_00149,equal,7,settled,4
SHR_00220956,NPE_00220956,NPG_00095,NPU_00103,equal,8,settled,1
SHR_00220957,NPE_00220957,NPG_00096,NPU_00227,custom,3,settled,7
SHR_00220958,NPE_00220958,NPG_00105,NPU_00268,equal,6,settled,12
SHR_00220959,NPE_00220959,NPG_00111,NPU_00257,equal,3,settled,9
SHR_00220960,NPE_00220960,NPG_00112,NPU_00062,equal,8,settled,8
SHR_00221242,NPE_00221242,NPG_00020,NPU_00202,custom,5,settled,6
SHR_00221243,NPE_00221243,NPG_00032,NPU_00268,equal,6,settled,6
SHR_00221244,NPE_00221244,NPG_00034,NPU_00112,percentage,2,settled,2
SHR_00221245,NPE_00221245,NPG_00035,NPU_00280,equal,4,settled,4
SHR_00221246,NPE_00221246,NPG_00040,NPU_00164,equal,4,settled,6
SHR_00221247,NPE_00221247,NPG_00041,NPU_00116,equal,3,settled,11
SHR_00221248,NPE_00221248,NPG_00054,NPU_00277,equal,4,settled,0
SHR_00221249,NPE_00221249,NPG_00055,NPU_00279,equal,2,settled,0
SHR_00221250,NPE_00221250,NPG_00065,NPU_00185,equal,5,settled,5
SHR_00221251,NPE_00221251,NPG_00067,NPU_00015,equal,6,settled,8
SHR_00221252,NPE_00221252,NPG_00071,NPU_00219,equal,6,settled,5
SHR_00221253,NPE_00221253,NPG_00106,NPU_00243,equal,3,settled,5
SHR_00221601,NPE_00221601,NPG_00001,NPU_00215,equal,4,settled,17
SHR_00221602,NPE_00221602,NPG_00006,NPU_00222,equal,6,settled,4
SHR_00221603,NPE_00221603,NPG_00007,NPU_00017,equal,3,settled,0
SHR_00221604,NPE_00221604,NPG_00008,NPU_00140,equal,9,settled,5
SHR_00221605,NPE_00221605,NPG_00014,NPU_00221,equal,3,settled,7
SHR_00221606,NPE_00221606,NPG_00016,NPU_00102,custom,4,settled,0
SHR_00221607,NPE_00221607,NPG_00017,NPU_00293,equal,4,settled,13
SHR_00221608,NPE_00221608,NPG_00019,NPU_00107,equal,4,settled,1
SHR_00221609,NPE_00221609,NPG_00020,NPU_00237,custom,5,settled,14
SHR_00221610,NPE_00221610,NPG_00022,NPU_00211,equal,4,settled,16
SHR_00221611,NPE_00221611,NPG_00025,NPU_00270,equal,5,settled,16
SHR_00221612,NPE_00221612,NPG_00032,NPU_00199,equal,6,settled,16
SHR_00221613,NPE_00221613,NPG_00034,NPU_00112,percentage,2,settled,10
SHR_00221614,NPE_00221614,NPG_00037,NPU_00134,percentage,3,settled,15
SHR_00221615,NPE_00221615,NPG_00041,NPU_00144,equal,3,settled,10
SHR_00221616,NPE_00221616,NPG_00046,NPU_00108,percentage,4,settled,13
SHR_00221617,NPE_00221617,NPG_00048,NPU_00283,equal,2,settled,8
SHR_00221618,NPE_00221618,NPG_00055,NPU_00279,equal,2,settled,11
SHR_00221619,NPE_00221619,NPG_00056,NPU_00064,equal,3,settled,9
SHR_00221620,NPE_00221620,NPG_00057,NPU_00160,equal,9,settled,8
SHR_00221621,NPE_00221621,NPG_00061,NPU_00218,equal,7,settled,7
SHR_00221622,NPE_00221622,NPG_00062,NPU_00299,custom,3,settled,3
SHR_00221623,NPE_00221623,NPG_00065,NPU_00008,equal,5,settled,4
SHR_00221624,NPE_00221624,NPG_00066,NPU_00046,equal,5,settled,12
SHR_00221625,NPE_00221625,NPG_00074,NPU_00216,equal,7,settled,9
SHR_00221626,NPE_00221626,NPG_00078,NPU_00157,equal,3,settled,3
SHR_00221627,NPE_00221627,NPG_00083,NPU_00291,equal,4,settled,5
SHR_00221628,NPE_00221628,NPG_00084,NPU_00254,equal,8,settled,14
SHR_00221629,NPE_00221629,NPG_00088,NPU_00167,equal,6,settled,11
SHR_00221630,NPE_00221630,NPG_00089,NPU_00151,custom,6,settled,19
SHR_00221631,NPE_00221631,NPG_00092,NPU_00245,equal,7,settled,10
SHR_00221632,NPE_00221632,NPG_00098,NPU_00137,equal,3,settled,8
SHR_00221633,NPE_00221633,NPG_00100,NPU_00013,percentage,2,settled,15
SHR_00221634,NPE_00221634,NPG_00106,NPU_00245,equal,3,settled,0
SHR_00221635,NPE_00221635,NPG_00108,NPU_00096,equal,6,settled,5
SHR_00221985,NPE_00221985,NPG_00009,NPU_00201,equal,4,settled,13
SHR_00221986,NPE_00221986,NPG_00013,NPU_00149,equal,4,settled,1
SHR_00221987,NPE_00221987,NPG_00016,NPU_00280,custom,4,settled,10
SHR_00221988,NPE_00221988,NPG_00017,NPU_00274,equal,4,settled,8
SHR_00221989,NPE_00221989,NPG_00021,NPU_00204,equal,5,settled,3
SHR_00221990,NPE_00221990,NPG_00022,NPU_00211,equal,4,settled,7
SHR_00221991,NPE_00221991,NPG_00023,NPU_00030,equal,7,settled,0
SHR_00221992,NPE_00221992,NPG_00032,NPU_00199,equal,6,settled,16
SHR_00221993,NPE_00221993,NPG_00034,NPU_00216,percentage,2,settled,14
SHR_00221994,NPE_00221994,NPG_00043,NPU_00246,equal,7,settled,11
SHR_00221995,NPE_00221995,NPG_00047,NPU_00043,equal,6,settled,0
SHR_00221996,NPE_00221996,NPG_00048,NPU_00283,equal,2,settled,6
SHR_00221997,NPE_00221997,NPG_00051,NPU_00090,equal,4,settled,3
SHR_00221998,NPE_00221998,NPG_00054,NPU_00126,equal,4,settled,7
SHR_00221999,NPE_00221999,NPG_00055,NPU_00264,equal,2,settled,2
SHR_00222000,NPE_00222000,NPG_00062,NPU_00299,custom,3,settled,7
SHR_00222001,NPE_00222001,NPG_00063,NPU_00209,equal,3,settled,0
SHR_00222002,NPE_00222002,NPG_00064,NPU_00222,custom,2,settled,19
SHR_00222003,NPE_00222003,NPG_00072,NPU_00191,custom,8,settled,14
SHR_00222004,NPE_00222004,NPG_00074,NPU_00271,equal,7,settled,3
SHR_00222005,NPE_00222005,NPG_00078,NPU_00285,equal,3,settled,11
SHR_00222006,NPE_00222006,NPG_00092,NPU_00195,equal,7,settled,17
SHR_00222007,NPE_00222007,NPG_00095,NPU_00156,equal,8,settled,9
SHR_00222008,NPE_00222008,NPG_00102,NPU_00274,equal,2,settled,2
SHR_00222009,NPE_00222009,NPG_00108,NPU_00273,equal,6,settled,13
SHR_00222010,NPE_00222010,NPG_00110,NPU_00049,equal,3,settled,0
SHR_00222312,NPE_00222312,NPG_00003,NPU_00276,equal,10,settled,10
SHR_00222313,NPE_00222313,NPG_00007,NPU_00017,equal,3,settled,8
SHR_00222314,NPE_00222314,NPG_00009,NPU_00155,equal,4,settled,2
SHR_00222315,NPE_00222315,NPG_00016,NPU_00297,custom,4,settled,1
SHR_00222316,NPE_00222316,NPG_00020,NPU_00194,custom,5,settled,21
SHR_00222317,NPE_00222317,NPG_00022,NPU_00270,equal,4,settled,12
SHR_00222318,NPE_00222318,NPG_00032,NPU_00013,equal,6,settled,8
SHR_00222319,NPE_00222319,NPG_00037,NPU_00022,percentage,3,settled,21
SHR_00222320,NPE_00222320,NPG_00055,NPU_00264,equal,2,settled,0
SHR_00222321,NPE_00222321,NPG_00060,NPU_00157,equal,7,settled,13
SHR_00222322,NPE_00222322,NPG_00064,NPU_00046,custom,2,settled,3
SHR_00222323,NPE_00222323,NPG_00066,NPU_00243,equal,5,settled,8
SHR_00222324,NPE_00222324,NPG_00067,NPU_00112,equal,6,settled,4
SHR_00222325,NPE_00222325,NPG_00080,NPU_00262,equal,4,settled,5
SHR_00222326,NPE_00222326,NPG_00082,NPU_00096,equal,7,settled,12
SHR_00222327,NPE_00222327,NPG_00090,NPU_00289,equal,4,settled,4
SHR_00222328,NPE_00222328,NPG_00104,NPU_00115,equal,6,settled,5
SHR_00222329,NPE_00222329,NPG_00106,NPU_00243,equal,3,settled,8
SHR_00222330,NPE_00222330,NPG_00108,NPU_00096,equal,6,settled,7
SHR_00222331,NPE_00222331,NPG_00109,NPU_00004,equal,2,settled,14
SHR_00222332,NPE_00222332,NPG_00113,NPU_00109,custom,7,settled,11
SHR_00222333,NPE_00222333,NPG_00115,NPU_00010,equal,8,settled,6
SHR_00222334,NPE_00222334,NPG_00118,NPU_00253,equal,9,settled,8
SHR_00222600,NPE_00222600,NPG_00001,NPU_00083,equal,4,settled,9
SHR_00222601,NPE_00222601,NPG_00014,NPU_00093,equal,3,settled,4
SHR_00222602,NPE_00222602,NPG_00019,NPU_00134,equal,4,settled,9
SHR_00222603,NPE_00222603,NPG_00028,NPU_00193,equal,5,settled,2
SHR_00222604,NPE_00222604,NPG_00034,NPU_00216,percentage,2,settled,0
SHR_00222605,NPE_00222605,NPG_00035,NPU_00206,equal,4,settled,0
SHR_00222606,NPE_00222606,NPG_00042,NPU_00061,equal,9,settled,11
SHR_00222607,NPE_00222607,NPG_00048,NPU_00283,equal,2,settled,13
SHR_00222608,NPE_00222608,NPG_00060,NPU_00115,equal,7,settled,8
SHR_00222609,NPE_00222609,NPG_00061,NPU_00136,equal,7,settled,8
