budget_id,user_id,category,monthly_budget_npr
BUD_NPU_00149_education,NPU_00149,education,273.0
BUD_NPU_00149_health,NPU_00149,health,702.0
BUD_NPU_00149_family_support,NPU_00149,family_support,195.0
BUD_NPU_00149_loan_emi,NPU_00149,loan_emi,117.0
BUD_NPU_00149_festivals_gifts,NPU_00149,festivals_gifts,273.0
BUD_NPU_00149_clothing,NPU_00149,clothing,1092.01
BUD_NPU_00149_travel,NPU_00149,travel,136.5
BUD_NPU_00149_subscriptions,NPU_00149,subscriptions,312.0
BUD_NPU_00149_savings_investment,NPU_00149,savings_investment,156.0
BUD_NPU_00149_entertainment,NPU_00149,entertainment,2145.01
BUD_NPU_00149_miscellaneous,NPU_00149,miscellaneous,1950.01
BUD_NPU_00150_rent,NPU_00150,rent,261.13
BUD_NPU_00150_groceries,NPU_00150,groceries,8012.04
BUD_NPU_00150_restaurants_cafes,NPU_00150,restaurants_cafes,6825.07
BUD_NPU_00150_transport_public,NPU_00150,transport_public,9644.12
BUD_NPU_00150_transport_ride_hailing,NPU_00150,transport_ride_hailing,4154.39
BUD_NPU_00150_fuel,NPU_00150,fuel,2670.68
BUD_NPU_00150_internet_mobile,NPU_00150,internet_mobile,712.18
BUD_NPU_00150_utilities,NPU_00150,utilities,830.88
BUD_NPU_00150_education,NPU_00150,education,415.44
BUD_NPU_00150_health,NPU_00150,health,1068.27
BUD_NPU_00150_family_support,NPU_00150,family_support,296.74
BUD_NPU_00150_loan_emi,NPU_00150,loan_emi,178.05
BUD_NPU_00150_festivals_gifts,NPU_00150,festivals_gifts,415.44
BUD_NPU_00150_clothing,NPU_00150,clothing,1661.76
BUD_NPU_00150_travel,NPU_00150,travel,207.72
BUD_NPU_00150_subscriptions,NPU_00150,subscriptions,474.79
BUD_NPU_00150_savings_investment,NPU_00150,savings_investment,237.39
BUD_NPU_00150_entertainment,NPU_00150,entertainment,3264.16
BUD_NPU_00150_miscellaneous,NPU_00150,miscellaneous,2967.42
BUD_NPU_00151_rent,NPU_00151,rent,839.79
BUD_NPU_00151_groceries,NPU_00151,groceries,56685.52
BUD_NPU_00151_restaurants_cafes,NPU_00151,restaurants_cafes,67602.73
BUD_NPU_00151_transport_public,NPU_00151,transport_public,52486.59
BUD_NPU_00151_transport_ride_hailing,NPU_00151,transport_ride_hailing,29392.49
BUD_NPU_00151_fuel,NPU_00151,fuel,35900.83
BUD_NPU_00151_internet_mobile,NPU_00151,internet_mobile,5038.71
BUD_NPU_00151_utilities,NPU_00151,utilities,4198.93
BUD_NPU_00151_education,NPU_00151,education,2939.25
BUD_NPU_00151_health,NPU_00151,health,7558.07
BUD_NPU_00151_family_support,NPU_00151,family_support,2099.46
BUD_NPU_00151_loan_emi,NPU_00151,loan_emi,1259.68
BUD_NPU_00151_festivals_gifts,NPU_00151,festivals_gifts,2939.25
BUD_NPU_00151_clothing,NPU_00151,clothing,11757.0
BUD_NPU_00151_travel,NPU_00151,travel,1469.62
BUD_NPU_00151_subscriptions,NPU_00151,subscriptions,3359.14
BUD_NPU_00151_savings_investment,NPU_00151,savings_investment,1679.57
BUD_NPU_00151_entertainment,NPU_00151,entertainment,23094.1
BUD_NPU_00151_miscellaneous,NPU_00151,miscellaneous,31491.96
BUD_NPU_00152_rent,NPU_00152,rent,218.09
BUD_NPU_00152_groceries,NPU_00152,groceries,14721.01
BUD_NPU_00152_restaurants_cafes,NPU_00152,restaurants_cafes,15048.14
BUD_NPU_00152_transport_public,NPU_00152,transport_public,13630.56
BUD_NPU_00152_transport_ride_hailing,NPU_00152,transport_ride_hailing,7633.12
BUD_NPU_00152_fuel,NPU_00152,fuel,4907.0
BUD_NPU_00152_internet_mobile,NPU_00152,internet_mobile,1962.8
BUD_NPU_00152_utilities,NPU_00152,utilities,1090.45
BUD_NPU_00152_education,NPU_00152,education,763.31
BUD_NPU_00152_health,NPU_00152,health,1962.8
BUD_NPU_00152_family_support,NPU_00152,family_support,545.22
BUD_NPU_00152_loan_emi,NPU_00152,loan_emi,327.13
BUD_NPU_00152_festivals_gifts,NPU_00152,festivals_gifts,763.31
BUD_NPU_00152_clothing,NPU_00152,clothing,3053.25
BUD_NPU_00152_travel,NPU_00152,travel,381.66
BUD_NPU_00152_subscriptions,NPU_00152,subscriptions,1395.77
BUD_NPU_00152_savings_investment,NPU_00152,savings_investment,436.18
BUD_NPU_00152_entertainment,NPU_00152,entertainment,5997.45
BUD_NPU_00152_miscellaneous,NPU_00152,miscellaneous,5452.23
BUD_NPU_00153_rent,NPU_00153,rent,39.47
BUD_NPU_00153_groceries,NPU_00153,groceries,2664.42
BUD_NPU_00153_restaurants_cafes,NPU_00153,restaurants_cafes,2723.63
BUD_NPU_00153_transport_public,NPU_00153,transport_public,4934.11
BUD_NPU_00153_transport_ride_hailing,NPU_00153,transport_ride_hailing,1381.55
BUD_NPU_00153_fuel,NPU_00153,fuel,888.14
BUD_NPU_00153_internet_mobile,NPU_00153,internet_mobile,307.89
BUD_NPU_00153_utilities,NPU_00153,utilities,197.36
BUD_NPU_00153_education,NPU_00153,education,248.68
BUD_NPU_00153_health,NPU_00153,health,355.26
BUD_NPU_00153_family_support,NPU_00153,family_support,98.68
BUD_NPU_00153_loan_emi,NPU_00153,loan_emi,59.21
BUD_NPU_00153_festivals_gifts,NPU_00153,festivals_gifts,138.16
BUD_NPU_00153_clothing,NPU_00153,clothing,552.62
BUD_NPU_00153_travel,NPU_00153,travel,69.08
BUD_NPU_00153_subscriptions,NPU_00153,subscriptions,157.89
BUD_NPU_00153_savings_investment,NPU_00153,savings_investment,78.95
BUD_NPU_00153_entertainment,NPU_00153,entertainment,1085.5
BUD_NPU_00153_miscellaneous,NPU_00153,miscellaneous,986.82
BUD_NPU_00154_rent,NPU_00154,rent,110.01
BUD_NPU_00154_groceries,NPU_00154,groceries,9653.53
BUD_NPU_00154_restaurants_cafes,NPU_00154,restaurants_cafes,6325.67
BUD_NPU_00154_transport_public,NPU_00154,transport_public,8250.88
BUD_NPU_00154_transport_ride_hailing,NPU_00154,transport_ride_hailing,3850.41
BUD_NPU_00154_fuel,NPU_00154,fuel,2475.26
BUD_NPU_00154_internet_mobile,NPU_00154,internet_mobile,792.08
BUD_NPU_00154_utilities,NPU_00154,utilities,550.06
BUD_NPU_00154_education,NPU_00154,education,385.04
BUD_NPU_00154_health,NPU_00154,health,990.11
BUD_NPU_00154_family_support,NPU_00154,family_support,275.03
BUD_NPU_00154_loan_emi,NPU_00154,loan_emi,165.02
BUD_NPU_00154_festivals_gifts,NPU_00154,festivals_gifts,385.04
BUD_NPU_00154_clothing,NPU_00154,clothing,1540.16
BUD_NPU_00154_travel,NPU_00154,travel,192.52
BUD_NPU_00154_subscriptions,NPU_00154,subscriptions,440.05
BUD_NPU_00154_savings_investment,NPU_00154,savings_investment,220.02
BUD_NPU_00154_entertainment,NPU_00154,entertainment,3025.32
BUD_NPU_00154_miscellaneous,NPU_00154,miscellaneous,2750.29
BUD_NPU_00155_rent,NPU_00155,rent,311.39
BUD_NPU_00155_groceries,NPU_00155,groceries,9554.15
BUD_NPU_00155_restaurants_cafes,NPU_00155,restaurants_cafes,8138.72
BUD_NPU_00155_transport_public,NPU_00155,transport_public,11500.37
BUD_NPU_00155_transport_ride_hailing,NPU_00155,transport_ride_hailing,4954.0
BUD_NPU_00155_fuel,NPU_00155,fuel,3184.72
BUD_NPU_00155_internet_mobile,NPU_00155,internet_mobile,849.26
BUD_NPU_00155_utilities,NPU_00155,utilities,990.8
BUD_NPU_00155_education,NPU_00155,education,495.4
BUD_NPU_00155_health,NPU_00155,health,1273.89
BUD_NPU_00155_family_support,NPU_00155,family_support,353.86
BUD_NPU_00155_loan_emi,NPU_00155,loan_emi,212.31
BUD_NPU_00155_festivals_gifts,NPU_00155,festivals_gifts,495.4
BUD_NPU_00155_clothing,NPU_00155,clothing,1981.6
BUD_NPU_00155_travel,NPU_00155,travel,247.7
BUD_NPU_00155_subscriptions,NPU_00155,subscriptions,566.17
BUD_NPU_00155_savings_investment,NPU_00155,savings_investment,283.09
BUD_NPU_00155_entertainment,NPU_00155,entertainment,3892.43
BUD_NPU_00155_miscellaneous,NPU_00155,miscellaneous,3538.57
BUD_NPU_00156_rent,NPU_00156,rent,174.94
BUD_NPU_00156_groceries,NPU_00156,groceries,11808.39
BUD_NPU_00156_restaurants_cafes,NPU_00156,restaurants_cafes,12070.8
BUD_NPU_00156_transport_public,NPU_00156,transport_public,10933.7
BUD_NPU_00156_transport_ride_hailing,NPU_00156,transport_ride_hailing,6122.87
BUD_NPU_00156_fuel,NPU_00156,fuel,3936.13
BUD_NPU_00156_internet_mobile,NPU_00156,internet_mobile,1574.45
BUD_NPU_00156_utilities,NPU_00156,utilities,874.7
BUD_NPU_00156_education,NPU_00156,education,612.29
BUD_NPU_00156_health,NPU_00156,health,1574.45
BUD_NPU_00156_family_support,NPU_00156,family_support,437.35
BUD_NPU_00156_loan_emi,NPU_00156,loan_emi,262.41
BUD_NPU_00156_festivals_gifts,NPU_00156,festivals_gifts,612.29
BUD_NPU_00156_clothing,NPU_00156,clothing,2449.15
BUD_NPU_00156_travel,NPU_00156,travel,306.14
BUD_NPU_00156_subscriptions,NPU_00156,subscriptions,1119.61
BUD_NPU_00156_savings_investment,NPU_00156,savings_investment,349.88
BUD_NPU_00156_entertainment,NPU_00156,entertainment,4810.83
BUD_NPU_00156_miscellaneous,NPU_00156,miscellaneous,4373.48
BUD_NPU_00157_rent,NPU_00157,rent,140.58
BUD_NPU_00157_groceries,NPU_00157,groceries,9489.01
BUD_NPU_00157_restaurants_cafes,NPU_00157,restaurants_cafes,9699.87
BUD_NPU_00157_transport_public,NPU_00157,transport_public,17572.24
BUD_NPU_00157_transport_ride_hailing,NPU_00157,transport_ride_hailing,4920.23
BUD_NPU_00157_fuel,NPU_00157,fuel,3163.0
BUD_NPU_00157_internet_mobile,NPU_00157,internet_mobile,1096.51
BUD_NPU_00157_utilities,NPU_00157,utilities,702.89
BUD_NPU_00157_education,NPU_00157,education,885.64
BUD_NPU_00157_health,NPU_00157,health,1265.2
BUD_NPU_00157_family_support,NPU_00157,family_support,351.44
BUD_NPU_00157_loan_emi,NPU_00157,loan_emi,210.87
BUD_NPU_00157_festivals_gifts,NPU_00157,festivals_gifts,492.02
BUD_NPU_00157_clothing,NPU_00157,clothing,1968.09
BUD_NPU_00157_travel,NPU_00157,travel,246.01
BUD_NPU_00157_subscriptions,NPU_00157,subscriptions,562.31
BUD_NPU_00157_savings_investment,NPU_00157,savings_investment,281.16
BUD_NPU_00157_entertainment,NPU_00157,entertainment,3865.89
BUD_NPU_00157_miscellaneous,NPU_00157,miscellaneous,3514.45
BUD_NPU_00158_rent,NPU_00158,rent,448.51
BUD_NPU_00158_groceries,NPU_00158,groceries,30274.59
BUD_NPU_00158_restaurants_cafes,NPU_00158,restaurants_cafes,36105.25
BUD_NPU_00158_transport_public,NPU_00158,transport_public,28032.03
BUD_NPU_00158_transport_ride_hailing,NPU_00158,transport_ride_hailing,15697.94
BUD_NPU_00158_fuel,NPU_00158,fuel,19173.91
BUD_NPU_00158_internet_mobile,NPU_00158,internet_mobile,2691.07
BUD_NPU_00158_utilities,NPU_00158,utilities,2242.56
BUD_NPU_00158_education,NPU_00158,education,1569.79
BUD_NPU_00158_health,NPU_00158,health,4036.61
BUD_NPU_00158_family_support,NPU_00158,family_support,1121.28
BUD_NPU_00158_loan_emi,NPU_00158,loan_emi,672.77
BUD_NPU_00158_festivals_gifts,NPU_00158,festivals_gifts,1569.79
BUD_NPU_00158_clothing,NPU_00158,clothing,6279.17
BUD_NPU_00158_travel,NPU_00158,travel,784.9
BUD_NPU_00158_subscriptions,NPU_00158,subscriptions,1794.05
BUD_NPU_00158_savings_investment,NPU_00158,savings_investment,897.02
BUD_NPU_00158_entertainment,NPU_00158,entertainment,12334.09
BUD_NPU_00158_miscellaneous,NPU_00158,miscellaneous,16819.22
BUD_NPU_00159_rent,NPU_00159,rent,555.5
BUD_NPU_00159_groceries,NPU_00159,groceries,37496.09
BUD_NPU_00159_restaurants_cafes,NPU_00159,restaurants_cafes,38329.33
BUD_NPU_00159_transport_public,NPU_00159,transport_public,34718.6
BUD_NPU_00159_transport_ride_hailing,NPU_00159,transport_ride_hailing,19442.41
BUD_NPU_00159_fuel,NPU_00159,fuel,12498.7
BUD_NPU_00159_internet_mobile,NPU_00159,internet_mobile,4999.48
BUD_NPU_00159_utilities,NPU_00159,utilities,2777.49
BUD_NPU_00159_education,NPU_00159,education,1944.24
BUD_NPU_00159_health,NPU_00159,health,4999.48
BUD_NPU_00159_family_support,NPU_00159,family_support,1388.74
BUD_NPU_00159_loan_emi,NPU_00159,loan_emi,833.25
BUD_NPU_00159_festivals_gifts,NPU_00159,festivals_gifts,1944.24
BUD_NPU_00159_clothing,NPU_00159,clothing,7776.97
BUD_NPU_00159_travel,NPU_00159,travel,972.12
BUD_NPU_00159_subscriptions,NPU_00159,subscriptions,3555.18
BUD_NPU_00159_savings_investment,NPU_00159,savings_investment,1111.0
BUD_NPU_00159_entertainment,NPU_00159,entertainment,15276.18
BUD_NPU_00159_miscellaneous,NPU_00159,miscellaneous,13887.44
BUD_NPU_00160_rent,NPU_00160,rent,246.41
BUD_NPU_00160_groceries,NPU_00160,groceries,16632.9
BUD_NPU_00160_restaurants_cafes,NPU_00160,restaurants_cafes,14168.77
BUD_NPU_00160_transport_public,NPU_00160,transport_public,15400.83
BUD_NPU_00160_transport_ride_hailing,NPU_00160,transport_ride_hailing,8624.47
BUD_NPU_00160_fuel,NPU_00160,fuel,5544.3
BUD_NPU_00160_internet_mobile,NPU_00160,internet_mobile,1478.48
BUD_NPU_00160_utilities,NPU_00160,utilities,1232.07
BUD_NPU_00160_education,NPU_00160,education,1207.43
BUD_NPU_00160_health,NPU_00160,health,2661.26
BUD_NPU_00160_family_support,NPU_00160,family_support,1724.89
BUD_NPU_00160_loan_emi,NPU_00160,loan_emi,369.62
BUD_NPU_00160_festivals_gifts,NPU_00160,festivals_gifts,862.45
BUD_NPU_00160_clothing,NPU_00160,clothing,3449.79
BUD_NPU_00160_travel,NPU_00160,travel,431.22
BUD_NPU_00160_subscriptions,NPU_00160,subscriptions,985.65
BUD_NPU_00160_savings_investment,NPU_00160,savings_investment,492.83
BUD_NPU_00160_entertainment,NPU_00160,entertainment,6776.37
BUD_NPU_00160_miscellaneous,NPU_00160,miscellaneous,6160.33
BUD_NPU_00161_rent,NPU_00161,rent,98.05
BUD_NPU_00161_groceries,NPU_00161,groceries,8604.1
BUD_NPU_00161_restaurants_cafes,NPU_00161,restaurants_cafes,5638.02
BUD_NPU_00161_transport_public,NPU_00161,transport_public,7353.93
BUD_NPU_00161_transport_ride_hailing,NPU_00161,transport_ride_hailing,3431.84
BUD_NPU_00161_fuel,NPU_00161,fuel,2206.18
BUD_NPU_00161_internet_mobile,NPU_00161,internet_mobile,705.98
BUD_NPU_00161_utilities,NPU_00161,utilities,490.26
BUD_NPU_00161_education,NPU_00161,education,343.18
BUD_NPU_00161_health,NPU_00161,health,882.47
BUD_NPU_00161_family_support,NPU_00161,family_support,245.13
BUD_NPU_00161_loan_emi,NPU_00161,loan_emi,147.08
BUD_NPU_00161_festivals_gifts,NPU_00161,festivals_gifts,343.18
BUD_NPU_00161_clothing,NPU_00161,clothing,1372.73
BUD_NPU_00161_travel,NPU_00161,travel,171.59
BUD_NPU_00161_subscriptions,NPU_00161,subscriptions,392.21
BUD_NPU_00161_savings_investment,NPU_00161,savings_investment,196.1
BUD_NPU_00161_entertainment,NPU_00161,entertainment,2696.44
BUD_NPU_00161_miscellaneous,NPU_00161,miscellaneous,2451.31
BUD_NPU_00162_rent,NPU_00162,rent,81.39
BUD_NPU_00162_groceries,NPU_00162,groceries,7142.27
BUD_NPU_00162_restaurants_cafes,NPU_00162,restaurants_cafes,4680.12
BUD_NPU_00162_transport_public,NPU_00162,transport_public,6104.51
BUD_NPU_00162_transport_ride_hailing,NPU_00162,transport_ride_hailing,2848.77
BUD_NPU_00162_fuel,NPU_00162,fuel,1831.35
BUD_NPU_00162_internet_mobile,NPU_00162,internet_mobile,586.03
BUD_NPU_00162_utilities,NPU_00162,utilities,406.97
BUD_NPU_00162_education,NPU_00162,education,284.88
BUD_NPU_00162_health,NPU_00162,health,732.54
BUD_NPU_00162_family_support,NPU_00162,family_support,203.48
BUD_NPU_00162_loan_emi,NPU_00162,loan_emi,122.09
BUD_NPU_00162_festivals_gifts,NPU_00162,festivals_gifts,284.88
BUD_NPU_00162_clothing,NPU_00162,clothing,1139.51
BUD_NPU_00162_travel,NPU_00162,travel,142.44
BUD_NPU_00162_subscriptions,NPU_00162,subscriptions,325.57
BUD_NPU_00162_savings_investment,NPU_00162,savings_investment,162.79
BUD_NPU_00162_entertainment,NPU_00162,entertainment,2238.32
BUD_NPU_00162_miscellaneous,NPU_00162,miscellaneous,2034.84
BUD_NPU_00163_rent,NPU_00163,rent,124.36
BUD_NPU_00163_groceries,NPU_00163,groceries,10913.01
BUD_NPU_00163_restaurants_cafes,NPU_00163,restaurants_cafes,7150.98
BUD_NPU_00163_transport_public,NPU_00163,transport_public,9327.36
BUD_NPU_00163_transport_ride_hailing,NPU_00163,transport_ride_hailing,4352.77
BUD_NPU_00163_fuel,NPU_00163,fuel,2798.21
BUD_NPU_00163_internet_mobile,NPU_00163,internet_mobile,895.43
BUD_NPU_00163_utilities,NPU_00163,utilities,621.82
BUD_NPU_00163_education,NPU_00163,education,435.28
BUD_NPU_00163_health,NPU_00163,health,1119.28
BUD_NPU_00163_family_support,NPU_00163,family_support,310.91
BUD_NPU_00163_loan_emi,NPU_00163,loan_emi,186.55
BUD_NPU_00163_festivals_gifts,NPU_00163,festivals_gifts,435.28
BUD_NPU_00163_clothing,NPU_00163,clothing,1741.11
BUD_NPU_00163_travel,NPU_00163,travel,217.64
BUD_NPU_00163_subscriptions,NPU_00163,subscriptions,497.46
BUD_NPU_00163_savings_investment,NPU_00163,savings_investment,248.73
BUD_NPU_00163_entertainment,NPU_00163,entertainment,3420.03
BUD_NPU_00163_miscellaneous,NPU_00163,miscellaneous,3109.12
BUD_NPU_00164_rent,NPU_00164,rent,38.27
BUD_NPU_00164_groceries,NPU_00164,groceries,2583.2
BUD_NPU_00164_restaurants_cafes,NPU_00164,restaurants_cafes,2640.6
BUD_NPU_00164_transport_public,NPU_00164,transport_public,4783.7
BUD_NPU_00164_transport_ride_hailing,NPU_00164,transport_ride_hailing,1339.44
BUD_NPU_00164_fuel,NPU_00164,fuel,861.07
BUD_NPU_00164_internet_mobile,NPU_00164,internet_mobile,298.5
BUD_NPU_00164_utilities,NPU_00164,utilities,191.35
BUD_NPU_00164_education,NPU_00164,education,241.1
BUD_NPU_00164_health,NPU_00164,health,344.43
BUD_NPU_00164_family_support,NPU_00164,family_support,95.67
BUD_NPU_00164_loan_emi,NPU_00164,loan_emi,57.4
BUD_NPU_00164_festivals_gifts,NPU_00164,festivals_gifts,133.94
BUD_NPU_00164_clothing,NPU_00164,clothing,535.77
BUD_NPU_00164_travel,NPU_00164,travel,66.97
BUD_NPU_00164_subscriptions,NPU_00164,subscriptions,153.08
BUD_NPU_00164_savings_investment,NPU_00164,savings_investment,76.54
BUD_NPU_00164_entertainment,NPU_00164,entertainment,1052.41
BUD_NPU_00164_miscellaneous,NPU_00164,miscellaneous,956.74
BUD_NPU_00165_rent,NPU_00165,rent,143.18
BUD_NPU_00165_groceries,NPU_00165,groceries,9664.42
BUD_NPU_00165_restaurants_cafes,NPU_00165,restaurants_cafes,8232.65
BUD_NPU_00165_transport_public,NPU_00165,transport_public,8948.53
BUD_NPU_00165_transport_ride_hailing,NPU_00165,transport_ride_hailing,5011.18
BUD_NPU_00165_fuel,NPU_00165,fuel,3221.47
BUD_NPU_00165_internet_mobile,NPU_00165,internet_mobile,859.06
BUD_NPU_00165_utilities,NPU_00165,utilities,715.88
BUD_NPU_00165_education,NPU_00165,education,501.12
BUD_NPU_00165_health,NPU_00165,health,1288.59
BUD_NPU_00165_family_support,NPU_00165,family_support,357.94
BUD_NPU_00165_loan_emi,NPU_00165,loan_emi,214.76
BUD_NPU_00165_festivals_gifts,NPU_00165,festivals_gifts,1252.79
BUD_NPU_00165_clothing,NPU_00165,clothing,3407.6
BUD_NPU_00165_travel,NPU_00165,travel,350.78
BUD_NPU_00165_subscriptions,NPU_00165,subscriptions,572.71
BUD_NPU_00165_savings_investment,NPU_00165,savings_investment,286.35
BUD_NPU_00165_entertainment,NPU_00165,entertainment,3937.36
BUD_NPU_00165_miscellaneous,NPU_00165,miscellaneous,3579.41
BUD_NPU_00166_rent,NPU_00166,rent,118.5
BUD_NPU_00166_groceries,NPU_00166,groceries,10398.47
BUD_NPU_00166_restaurants_cafes,NPU_00166,restaurants_cafes,6813.81
BUD_NPU_00166_transport_public,NPU_00166,transport_public,8887.58
BUD_NPU_00166_transport_ride_hailing,NPU_00166,transport_ride_hailing,4147.54
BUD_NPU_00166_fuel,NPU_00166,fuel,2666.27
BUD_NPU_00166_internet_mobile,NPU_00166,internet_mobile,853.21
BUD_NPU_00166_utilities,NPU_00166,utilities,592.51
BUD_NPU_00166_education,NPU_00166,education,414.75
BUD_NPU_00166_health,NPU_00166,health,1066.51
BUD_NPU_00166_family_support,NPU_00166,family_support,296.25
BUD_NPU_00166_loan_emi,NPU_00166,loan_emi,177.75
BUD_NPU_00166_festivals_gifts,NPU_00166,festivals_gifts,414.75
BUD_NPU_00166_clothing,NPU_00166,clothing,1659.01
BUD_NPU_00166_travel,NPU_00166,travel,207.38
BUD_NPU_00166_subscriptions,NPU_00166,subscriptions,474.0
BUD_NPU_00166_savings_investment,NPU_00166,savings_investment,237.0
BUD_NPU_00166_entertainment,NPU_00166,entertainment,3258.78
BUD_NPU_00166_miscellaneous,NPU_00166,miscellaneous,2962.53
BUD_NPU_00167_rent,NPU_00167,rent,255.21
BUD_NPU_00167_groceries,NPU_00167,groceries,17226.36
BUD_NPU_00167_restaurants_cafes,NPU_00167,restaurants_cafes,17609.17
BUD_NPU_00167_transport_public,NPU_00167,transport_public,15950.34
BUD_NPU_00167_transport_ride_hailing,NPU_00167,transport_ride_hailing,8932.19
BUD_NPU_00167_fuel,NPU_00167,fuel,5742.12
BUD_NPU_00167_internet_mobile,NPU_00167,internet_mobile,2296.85
BUD_NPU_00167_utilities,NPU_00167,utilities,1276.03
BUD_NPU_00167_education,NPU_00167,education,893.22
BUD_NPU_00167_health,NPU_00167,health,2296.85
BUD_NPU_00167_family_support,NPU_00167,family_support,638.01
BUD_NPU_00167_loan_emi,NPU_00167,loan_emi,382.81
BUD_NPU_00167_festivals_gifts,NPU_00167,festivals_gifts,893.22
BUD_NPU_00167_clothing,NPU_00167,clothing,3572.88
BUD_NPU_00167_travel,NPU_00167,travel,446.61
BUD_NPU_00167_subscriptions,NPU_00167,subscriptions,1633.31
BUD_NPU_00167_savings_investment,NPU_00167,savings_investment,510.41
BUD_NPU_00167_entertainment,NPU_00167,entertainment,7018.15
BUD_NPU_00167_miscellaneous,NPU_00167,miscellaneous,6380.13
BUD_NPU_00168_rent,NPU_00168,rent,109.15
BUD_NPU_00168_groceries,NPU_00168,groceries,7367.59
BUD_NPU_00168_restaurants_cafes,NPU_00168,restaurants_cafes,15062.63
BUD_NPU_00168_transport_public,NPU_00168,transport_public,6821.84
BUD_NPU_00168_transport_ride_hailing,NPU_00168,transport_ride_hailing,3820.23
BUD_NPU_00168_fuel,NPU_00168,fuel,2455.86
BUD_NPU_00168_internet_mobile,NPU_00168,internet_mobile,654.9
BUD_NPU_00168_utilities,NPU_00168,utilities,545.75
BUD_NPU_00168_education,NPU_00168,education,382.02
BUD_NPU_00168_health,NPU_00168,health,982.35
BUD_NPU_00168_family_support,NPU_00168,family_support,272.87
BUD_NPU_00168_loan_emi,NPU_00168,loan_emi,163.72
BUD_NPU_00168_festivals_gifts,NPU_00168,festivals_gifts,382.02
BUD_NPU_00168_clothing,NPU_00168,clothing,1528.09
BUD_NPU_00168_travel,NPU_00168,travel,286.52
BUD_NPU_00168_subscriptions,NPU_00168,subscriptions,436.6
BUD_NPU_00168_savings_investment,NPU_00168,savings_investment,218.3
BUD_NPU_00168_entertainment,NPU_00168,entertainment,5703.06
BUD_NPU_00168_miscellaneous,NPU_00168,miscellaneous,2728.74
BUD_NPU_00169_rent,NPU_00169,rent,137.59
BUD_NPU_00169_groceries,NPU_00169,groceries,9287.16
BUD_NPU_00169_restaurants_cafes,NPU_00169,restaurants_cafes,18987.09
BUD_NPU_00169_transport_public,NPU_00169,transport_public,8599.23
BUD_NPU_00169_transport_ride_hailing,NPU_00169,transport_ride_hailing,4815.57
BUD_NPU_00169_fuel,NPU_00169,fuel,3095.72
BUD_NPU_00169_internet_mobile,NPU_00169,internet_mobile,825.53
BUD_NPU_00169_utilities,NPU_00169,utilities,687.94
BUD_NPU_00169_education,NPU_00169,education,481.56
BUD_NPU_00169_health,NPU_00169,health,1238.29
BUD_NPU_00169_family_support,NPU_00169,family_support,343.97
BUD_NPU_00169_loan_emi,NPU_00169,loan_emi,206.38
BUD_NPU_00169_festivals_gifts,NPU_00169,festivals_gifts,481.56
BUD_NPU_00169_clothing,NPU_00169,clothing,1926.23
BUD_NPU_00169_travel,NPU_00169,travel,361.17
BUD_NPU_00169_subscriptions,NPU_00169,subscriptions,550.35
BUD_NPU_00169_savings_investment,NPU_00169,savings_investment,275.18
BUD_NPU_00169_entertainment,NPU_00169,entertainment,7188.95
BUD_NPU_00169_miscellaneous,NPU_00169,miscellaneous,3439.69
BUD_NPU_00170_rent,NPU_00170,rent,94.7
BUD_NPU_00170_groceries,NPU_00170,groceries,8309.77
BUD_NPU_00170_restaurants_cafes,NPU_00170,restaurants_cafes,5445.15
BUD_NPU_00170_transport_public,NPU_00170,transport_public,7102.37
BUD_NPU_00170_transport_ride_hailing,NPU_00170,transport_ride_hailing,3314.44
BUD_NPU_00170_fuel,NPU_00170,fuel,2130.71
BUD_NPU_00170_internet_mobile,NPU_00170,internet_mobile,681.83
BUD_NPU_00170_utilities,NPU_00170,utilities,473.49
BUD_NPU_00170_education,NPU_00170,education,331.44
BUD_NPU_00170_health,NPU_00170,health,852.28
BUD_NPU_00170_family_support,NPU_00170,family_support,236.75
BUD_NPU_00170_loan_emi,NPU_00170,loan_emi,142.05
BUD_NPU_00170_festivals_gifts,NPU_00170,festivals_gifts,331.44
BUD_NPU_00170_clothing,NPU_00170,clothing,1325.78
BUD_NPU_00170_travel,NPU_00170,travel,165.72
BUD_NPU_00170_subscriptions,NPU_00170,subscriptions,378.79
BUD_NPU_00170_savings_investment,NPU_00170,savings_investment,189.4
BUD_NPU_00170_entertainment,NPU_00170,entertainment,2604.2
BUD_NPU_00170_miscellaneous,NPU_00170,miscellaneous,2367.46
BUD_NPU_00171_rent,NPU_00171,rent,264.35
BUD_NPU_00171_groceries,NPU_00171,groceries,23196.45
BUD_NPU_00171_restaurants_cafes,NPU_00171,restaurants_cafes,15199.95
BUD_NPU_00171_transport_public,NPU_00171,transport_public,19826.02
BUD_NPU_00171_transport_ride_hailing,NPU_00171,transport_ride_hailing,9252.14
BUD_NPU_00171_fuel,NPU_00171,fuel,5947.81
BUD_NPU_00171_internet_mobile,NPU_00171,internet_mobile,1903.3
BUD_NPU_00171_utilities,NPU_00171,utilities,1321.73
BUD_NPU_00171_education,NPU_00171,education,925.21
BUD_NPU_00171_health,NPU_00171,health,2379.12
BUD_NPU_00171_family_support,NPU_00171,family_support,660.87
BUD_NPU_00171_loan_emi,NPU_00171,loan_emi,396.52
BUD_NPU_00171_festivals_gifts,NPU_00171,festivals_gifts,925.21
BUD_NPU_00171_clothing,NPU_00171,clothing,3700.86
