recurring_id,user_id,category,expected_amount_npr,frequency,payment_method
REC_NPE_00155702,NPU_00123,subscriptions,2804.91,monthly,esewa
REC_NPE_00155707,NPU_00125,subscriptions,3200.43,monthly,khalti
REC_NPE_00155709,NPU_00126,subscriptions,4507.83,monthly,esewa
REC_NPE_00155714,NPU_00128,subscriptions,1188.68,monthly,cash
REC_NPE_00155717,NPU_00130,subscriptions,1174.21,monthly,fonepay_qr
REC_NPE_00155718,NPU_00133,subscriptions,777.64,monthly,bank_transfer
REC_NPE_00155721,NPU_00135,subscriptions,2494.97,monthly,debit_card
REC_NPE_00155731,NPU_00140,subscriptions,6204.4,monthly,debit_card
REC_NPE_00155732,NPU_00141,subscriptions,2787.98,monthly,esewa
REC_NPE_00155737,NPU_00143,subscriptions,1597.5,monthly,cash
REC_NPE_00155738,NPU_00144,subscriptions,2069.68,monthly,esewa
REC_NPE_00155742,NPU_00146,subscriptions,1179.66,monthly,esewa
REC_NPE_00155743,NPU_00148,subscriptions,4013.32,monthly,khalti
REC_NPE_00155745,NPU_00149,subscriptions,1913.42,monthly,esewa
REC_NPE_00155748,NPU_00150,subscriptions,1696.93,monthly,bank_transfer
REC_NPE_00155749,NPU_00151,subscriptions,2006.91,monthly,cash
REC_NPE_00155752,NPU_00152,subscriptions,1815.77,monthly,esewa
REC_NPE_00155755,NPU_00155,subscriptions,1778.77,monthly,bank_transfer
REC_NPE_00155759,NPU_00159,subscriptions,3179.17,monthly,cash
REC_NPE_00155763,NPU_00160,subscriptions,1048.47,monthly,cash
REC_NPE_00155770,NPU_00163,subscriptions,2273.77,monthly,cash
REC_NPE_00155774,NPU_00165,subscriptions,2691.47,monthly,esewa
REC_NPE_00155776,NPU_00167,subscriptions,1125.54,monthly,esewa
REC_NPE_00155778,NPU_00169,subscriptions,1529.26,monthly,esewa
REC_NPE_00155781,NPU_00171,subscriptions,1104.04,monthly,cash
REC_NPE_00155783,NPU_00172,subscriptions,2201.45,monthly,khalti
REC_NPE_00155785,NPU_00173,subscriptions,2409.0,monthly,debit_card
REC_NPE_00155787,NPU_00174,subscriptions,795.91,monthly,esewa
REC_NPE_00155790,NPU_00176,subscriptions,2296.32,monthly,esewa
REC_NPE_00155792,NPU_00177,subscriptions,3710.76,monthly,cash
REC_NPE_00155797,NPU_00181,subscriptions,1319.01,monthly,bank_transfer
REC_NPE_00155800,NPU_00183,subscriptions,1220.14,monthly,cash
REC_NPE_00155803,NPU_00186,subscriptions,1314.47,monthly,esewa
REC_NPE_00155807,NPU_00189,subscriptions,2103.94,monthly,esewa
REC_NPE_00155809,NPU_00190,subscriptions,3366.68,monthly,cash
REC_NPE_00155811,NPU_00191,subscriptions,3140.26,monthly,cash
REC_NPE_00155813,NPU_00192,subscriptions,3177.05,monthly,bank_transfer
REC_NPE_00155814,NPU_00193,subscriptions,3819.8,monthly,cash
REC_NPE_00155816,NPU_00195,subscriptions,1410.15,monthly,bank_transfer
REC_NPE_00155821,NPU_00198,subscriptions,2909.64,monthly,cash
REC_NPE_00155825,NPU_00199,subscriptions,3502.66,monthly,cash
REC_NPE_00155828,NPU_00203,subscriptions,1374.93,monthly,fonepay_qr
REC_NPE_00155830,NPU_00205,subscriptions,2600.61,monthly,khalti
REC_NPE_00155831,NPU_00206,subscriptions,455.57,monthly,cash
REC_NPE_00155835,NPU_00210,subscriptions,2079.44,monthly,cash
REC_NPE_00155836,NPU_00212,subscriptions,857.68,monthly,cash
REC_NPE_00155837,NPU_00213,subscriptions,1466.26,monthly,esewa
REC_NPE_00155839,NPU_00214,subscriptions,8500.0,monthly,khalti
REC_NPE_00155840,NPU_00215,subscriptions,4279.67,monthly,cash
REC_NPE_00155843,NPU_00219,subscriptions,2199.52,monthly,bank_transfer
REC_NPE_00155845,NPU_00220,subscriptions,1149.65,monthly,khalti
REC_NPE_00155848,NPU_00222,subscriptions,2735.22,monthly,esewa
REC_NPE_00155849,NPU_00223,subscriptions,3283.05,monthly,cash
REC_NPE_00155850,NPU_00224,subscriptions,2803.38,monthly,khalti
REC_NPE_00155853,NPU_00225,subscriptions,3481.3,monthly,cash
REC_NPE_00155855,NPU_00226,subscriptions,1335.6,monthly,esewa
REC_NPE_00155856,NPU_00227,subscriptions,1502.34,monthly,fonepay_qr
REC_NPE_00155859,NPU_00231,subscriptions,1256.17,monthly,fonepay_qr
REC_NPE_00155861,NPU_00233,subscriptions,1376.04,monthly,cash
REC_NPE_00155862,NPU_00234,subscriptions,1905.67,monthly,cash
REC_NPE_00155864,NPU_00235,subscriptions,3541.27,monthly,bank_transfer
REC_NPE_00155866,NPU_00236,subscriptions,1713.65,monthly,cash
REC_NPE_00155870,NPU_00237,subscriptions,1580.18,monthly,cash
REC_NPE_00155871,NPU_00238,subscriptions,2581.53,monthly,esewa
REC_NPE_00155873,NPU_00240,subscriptions,1876.89,monthly,cash
REC_NPE_00155875,NPU_00242,subscriptions,2721.36,monthly,esewa
REC_NPE_00155878,NPU_00244,subscriptions,5876.03,monthly,credit_card
REC_NPE_00155881,NPU_00245,subscriptions,2142.23,monthly,cash
REC_NPE_00155883,NPU_00247,subscriptions,5216.38,monthly,cash
REC_NPE_00155885,NPU_00248,subscriptions,3096.37,monthly,bank_transfer
REC_NPE_00155887,NPU_00249,subscriptions,3929.65,monthly,cash
REC_NPE_00155888,NPU_00252,subscriptions,1405.92,monthly,debit_card
REC_NPE_00155890,NPU_00253,subscriptions,1786.62,monthly,bank_transfer
REC_NPE_00155893,NPU_00255,subscriptions,1310.34,monthly,cash
REC_NPE_00155894,NPU_00256,subscriptions,5211.79,monthly,cash
REC_NPE_00155896,NPU_00257,subscriptions,883.04,monthly,cash
REC_NPE_00155897,NPU_00258,subscriptions,3035.38,monthly,cash
REC_NPE_00155899,NPU_00260,subscriptions,2180.45,monthly,cash
REC_NPE_00155901,NPU_00262,subscriptions,2353.06,monthly,cash
REC_NPE_00155902,NPU_00263,subscriptions,3168.11,monthly,fonepay_qr
REC_NPE_00155905,NPU_00264,subscriptions,2049.35,monthly,fonepay_qr
REC_NPE_00155908,NPU_00266,subscriptions,3170.22,monthly,cash
REC_NPE_00155911,NPU_00270,subscriptions,3884.55,monthly,cash
REC_NPE_00155915,NPU_00272,subscriptions,1540.33,monthly,esewa
REC_NPE_00155918,NPU_00276,subscriptions,1480.21,monthly,cash
REC_NPE_00155919,NPU_00278,subscriptions,2833.87,monthly,esewa
REC_NPE_00155927,NPU_00287,subscriptions,7140.0,monthly,cash
REC_NPE_00155930,NPU_00291,subscriptions,1757.55,monthly,credit_card
REC_NPE_00155931,NPU_00292,subscriptions,1295.22,monthly,cash
REC_NPE_00155935,NPU_00293,subscriptions,3018.65,monthly,esewa
REC_NPE_00155937,NPU_00294,subscriptions,2757.62,monthly,cash
REC_NPE_00155939,NPU_00295,subscriptions,1748.34,monthly,esewa
REC_NPE_00155943,NPU_00299,subscriptions,4263.87,monthly,esewa
REC_NPE_00155946,NPU_00300,subscriptions,2481.25,monthly,bank_transfer
REC_NPE_00160015,NPU_00004,rent,32136.9,monthly,bank_transfer
REC_NPE_00160016,NPU_00005,rent,12315.22,monthly,esewa
REC_NPE_00160017,NPU_00006,rent,30786.66,monthly,cash
REC_NPE_00160018,NPU_00007,rent,22017.71,monthly,cash
REC_NPE_00160020,NPU_00009,rent,18135.0,monthly,esewa
REC_NPE_00160021,NPU_00010,rent,21267.29,monthly,fonepay_qr
REC_NPE_00160026,NPU_00012,rent,27283.37,monthly,cash
REC_NPE_00160028,NPU_00013,rent,17157.19,monthly,bank_transfer
REC_NPE_00160031,NPU_00015,rent,32829.28,monthly,esewa
REC_NPE_00160038,NPU_00019,rent,41293.8,monthly,esewa
REC_NPE_00160040,NPU_00020,rent,14973.15,monthly,esewa
REC_NPE_00160045,NPU_00023,rent,13411.02,monthly,cash
REC_NPE_00160046,NPU_00024,rent,30615.5,monthly,cash
REC_NPE_00160049,NPU_00025,rent,39491.01,monthly,esewa
REC_NPE_00160051,NPU_00026,rent,20313.17,monthly,esewa
REC_NPE_00160060,NPU_00031,rent,20310.5,monthly,esewa
REC_NPE_00160061,NPU_00033,rent,18660.1,monthly,cash
REC_NPE_00160070,NPU_00037,rent,9563.52,monthly,cash
REC_NPE_00160071,NPU_00039,rent,10128.67,monthly,esewa
REC_NPE_00160074,NPU_00040,rent,32089.17,monthly,debit_card
REC_NPE_00160080,NPU_00043,rent,26232.74,monthly,cash
REC_NPE_00160087,NPU_00048,rent,41321.8,monthly,cash
REC_NPE_00160090,NPU_00049,rent,20088.73,monthly,fonepay_qr
REC_NPE_00160092,NPU_00051,rent,7040.0,monthly,khalti
REC_NPE_00160100,NPU_00056,rent,17840.57,monthly,khalti
REC_NPE_00160106,NPU_00061,rent,45970.82,monthly,cash
REC_NPE_00160108,NPU_00063,rent,19434.21,monthly,cash
REC_NPE_00160112,NPU_00066,rent,16299.22,monthly,esewa
REC_NPE_00160113,NPU_00067,rent,10408.11,monthly,cash
REC_NPE_00160119,NPU_00072,rent,32399.43,monthly,bank_transfer
REC_NPE_00160120,NPU_00073,rent,21165.5,monthly,esewa
REC_NPE_00160134,NPU_00086,rent,15723.76,monthly,khalti
REC_NPE_00160138,NPU_00089,rent,30596.18,monthly,khalti
REC_NPE_00160139,NPU_00090,rent,17107.93,monthly,esewa
REC_NPE_00160150,NPU_00097,rent,16687.01,monthly,cash
REC_NPE_00160156,NPU_00103,rent,32534.8,monthly,cash
REC_NPE_00160161,NPU_00106,rent,13070.83,monthly,khalti
REC_NPE_00160162,NPU_00107,rent,24686.35,monthly,khalti
REC_NPE_00160169,NPU_00111,rent,33832.48,monthly,esewa
REC_NPE_00160170,NPU_00112,rent,21667.64,monthly,khalti
REC_NPE_00160173,NPU_00113,rent,19006.84,monthly,fonepay_qr
REC_NPE_00160180,NPU_00120,rent,55077.55,monthly,cash
REC_NPE_00160182,NPU_00121,rent,29318.26,monthly,esewa
REC_NPE_00160184,NPU_00125,rent,36966.91,monthly,cash
REC_NPE_00160187,NPU_00127,rent,18525.03,monthly,cash
REC_NPE_00160188,NPU_00128,rent,9885.11,monthly,cash
REC_NPE_00160191,NPU_00129,rent,14620.87,monthly,cash
REC_NPE_00160193,NPU_00130,rent,26171.37,monthly,cash
REC_NPE_00160194,NPU_00131,rent,43836.97,monthly,cash
REC_NPE_00160195,NPU_00132,rent,56526.93,monthly,khalti
REC_NPE_00160196,NPU_00133,rent,28779.09,monthly,fonepay_qr
REC_NPE_00160201,NPU_00135,rent,58370.75,monthly,bank_transfer
REC_NPE_00160202,NPU_00136,rent,34216.89,monthly,cash
REC_NPE_00160204,NPU_00137,rent,12197.22,monthly,cash
REC_NPE_00160205,NPU_00138,rent,22675.96,monthly,cash
REC_NPE_00160206,NPU_00143,rent,30644.0,monthly,cash
REC_NPE_00160208,NPU_00145,rent,15385.67,monthly,khalti
REC_NPE_00160209,NPU_00146,rent,63425.27,monthly,credit_card
REC_NPE_00160215,NPU_00150,rent,21201.16,monthly,esewa
REC_NPE_00160216,NPU_00151,rent,21597.37,monthly,cash
REC_NPE_00160219,NPU_00152,rent,10000.0,monthly,credit_card
REC_NPE_00160221,NPU_00157,rent,19415.26,monthly,khalti
REC_NPE_00160227,NPU_00162,rent,22700.2,monthly,fonepay_qr
REC_NPE_00160231,NPU_00165,rent,27782.0,monthly,cash
REC_NPE_00160236,NPU_00169,rent,38680.44,monthly,cash
REC_NPE_00160241,NPU_00172,rent,15278.72,monthly,debit_card
REC_NPE_00160243,NPU_00175,rent,19187.85,monthly,cash
REC_NPE_00160247,NPU_00177,rent,19566.32,monthly,cash
REC_NPE_00160249,NPU_00178,rent,13072.44,monthly,cash
REC_NPE_00160250,NPU_00180,rent,12263.49,monthly,esewa
REC_NPE_00160252,NPU_00181,rent,42674.11,monthly,cash
REC_NPE_00160253,NPU_00183,rent,19761.39,monthly,bank_transfer
REC_NPE_00160259,NPU_00185,rent,32733.74,monthly,khalti
REC_NPE_00160262,NPU_00187,rent,14794.36,monthly,cash
REC_NPE_00160264,NPU_00190,rent,10000.0,monthly,cash
REC_NPE_00160270,NPU_00197,rent,29593.95,monthly,bank_transfer
REC_NPE_00160274,NPU_00199,rent,30847.81,monthly,cash
REC_NPE_00160275,NPU_00200,rent,12372.09,monthly,fonepay_qr
REC_NPE_00160278,NPU_00201,rent,20333.33,monthly,cash
REC_NPE_00160283,NPU_00205,rent,10182.65,monthly,cash
REC_NPE_00160287,NPU_00208,rent,17167.26,monthly,cash
REC_NPE_00160292,NPU_00210,rent,9597.16,monthly,cash
REC_NPE_00160299,NPU_00214,rent,59557.25,monthly,bank_transfer
REC_NPE_00160305,NPU_00218,rent,37373.52,monthly,bank_transfer
REC_NPE_00160306,NPU_00219,rent,13161.11,monthly,bank_transfer
REC_NPE_00160309,NPU_00220,rent,11066.11,monthly,cash
REC_NPE_00160312,NPU_00222,rent,27807.41,monthly,fonepay_qr
REC_NPE_00160315,NPU_00223,rent,22918.68,monthly,credit_card
REC_NPE_00160317,NPU_00224,rent,18949.31,monthly,debit_card
REC_NPE_00160318,NPU_00225,rent,28491.49,monthly,bank_transfer
REC_NPE_00160321,NPU_00226,rent,21197.4,monthly,cash
REC_NPE_00160326,NPU_00230,rent,45617.31,monthly,esewa
REC_NPE_00160327,NPU_00231,rent,14125.27,monthly,esewa
REC_NPE_00160330,NPU_00234,rent,15149.64,monthly,esewa
REC_NPE_00160332,NPU_00237,rent,21578.58,monthly,khalti
REC_NPE_00160334,NPU_00239,rent,62047.31,monthly,cash
REC_NPE_00160335,NPU_00240,rent,17725.13,monthly,fonepay_qr
REC_NPE_00160336,NPU_00242,rent,21730.45,monthly,debit_card
REC_NPE_00160339,NPU_00243,rent,20560.66,monthly,credit_card
REC_NPE_00160342,NPU_00245,rent,25821.57,monthly,esewa
REC_NPE_00160346,NPU_00247,rent,24824.25,monthly,cash
REC_NPE_00160347,NPU_00249,rent,12100.25,monthly,cash
REC_NPE_00160348,NPU_00252,rent,55738.61,monthly,cash
REC_NPE_00160350,NPU_00253,rent,24696.81,monthly,esewa
REC_NPE_00160352,NPU_00257,rent,6759.04,monthly,khalti
REC_NPE_00160356,NPU_00259,rent,14849.18,monthly,bank_transfer
REC_NPE_00160365,NPU_00263,rent,9149.63,monthly,cash
REC_NPE_00160368,NPU_00265,rent,22616.53,monthly,cash
REC_NPE_00160371,NPU_00266,rent,23934.64,monthly,cash
REC_NPE_00160375,NPU_00268,rent,18480.8,monthly,esewa
REC_NPE_00160377,NPU_00269,rent,25417.46,monthly,esewa
REC_NPE_00160380,NPU_00270,rent,35469.21,monthly,cash
REC_NPE_00160385,NPU_00272,rent,22047.25,monthly,cash
REC_NPE_00160386,NPU_00273,rent,23085.56,monthly,esewa
REC_NPE_00160388,NPU_00274,rent,22209.54,monthly,cash
REC_NPE_00160390,NPU_00275,rent,43560.08,monthly,cash
REC_NPE_00160392,NPU_00276,rent,17947.49,monthly,khalti
REC_NPE_00160395,NPU_00279,rent,8037.78,monthly,cash
REC_NPE_00160398,NPU_00280,rent,26692.78,monthly,bank_transfer
REC_NPE_00160402,NPU_00283,rent,24940.38,monthly,esewa
REC_NPE_00160404,NPU_00286,rent,8521.13,monthly,cash
REC_NPE_00160405,NPU_00287,rent,32190.75,monthly,cash
REC_NPE_00160406,NPU_00288,rent,15705.16,monthly,credit_card
REC_NPE_00160407,NPU_00289,rent,52360.0,monthly,bank_transfer
REC_NPE_00160409,NPU_00290,rent,69525.72,monthly,esewa
REC_NPE_00160413,NPU_00291,rent,10235.11,monthly,fonepay_qr
REC_NPE_00160415,NPU_00292,rent,15146.93,monthly,bank_transfer
REC_NPE_00160418,NPU_00294,rent,49238.2,monthly,khalti
REC_NPE_00160422,NPU_00297,rent,17795.66,monthly,cash
REC_NPE_00160724,NPU_00001,savings_investment,8600.16,monthly,cash
REC_NPE_00160734,NPU_00008,savings_investment,17720.89,monthly,cash
REC_NPE_00160738,NPU_00011,savings_investment,16013.02,monthly,cash
REC_NPE_00160740,NPU_00016,savings_investment,768.52,monthly,cash
REC_NPE_00160743,NPU_00017,savings_investment,10355.6,monthly,cash
REC_NPE_00160748,NPU_00020,savings_investment,7247.24,monthly,cash
REC_NPE_00160753,NPU_00027,savings_investment,7928.41,monthly,cash
REC_NPE_00160755,NPU_00029,savings_investment,21887.67,monthly,cash
REC_NPE_00160757,NPU_00030,savings_investment,6010.29,monthly,bank_transfer
REC_NPE_00160763,NPU_00036,savings_investment,3798.01,monthly,fonepay_qr
REC_NPE_00160766,NPU_00038,savings_investment,14960.42,monthly,fonepay_qr
REC_NPE_00160768,NPU_00039,savings_investment,14534.83,monthly,cash
REC_NPE_00160770,NPU_00041,savings_investment,5023.73,monthly,cash
REC_NPE_00160773,NPU_00043,savings_investment,2407.83,monthly,cash
REC_NPE_00160777,NPU_00046,savings_investment,3219.16,monthly,cash
REC_NPE_00160782,NPU_00048,savings_investment,15732.36,monthly,debit_card
REC_NPE_00160784,NPU_00049,savings_investment,9211.43,monthly,cash
REC_NPE_00160785,NPU_00050,savings_investment,8694.88,monthly,debit_card
REC_NPE_00160787,NPU_00053,savings_investment,692.61,monthly,fonepay_qr
REC_NPE_00160788,NPU_00054,savings_investment,5325.1,monthly,esewa
REC_NPE_00160790,NPU_00056,savings_investment,7443.5,monthly,cash
REC_NPE_00160802,NPU_00066,savings_investment,1386.48,monthly,cash
REC_NPE_00160806,NPU_00067,savings_investment,10235.64,monthly,esewa
REC_NPE_00160815,NPU_00072,savings_investment,256.07,monthly,bank_transfer
REC_NPE_00160819,NPU_00073,savings_investment,11132.24,monthly,bank_transfer
REC_NPE_00160821,NPU_00075,savings_investment,30911.97,monthly,esewa
REC_NPE_00160826,NPU_00081,savings_investment,16041.09,monthly,esewa
REC_NPE_00160827,NPU_00082,savings_investment,250.0,monthly,esewa
REC_NPE_00160833,NPU_00084,savings_investment,8887.36,monthly,cash
REC_NPE_00160835,NPU_00085,savings_investment,24509.39,monthly,khalti
REC_NPE_00160836,NPU_00087,savings_investment,13691.56,monthly,bank_transfer
REC_NPE_00160838,NPU_00088,savings_investment,6160.56,monthly,cash
REC_NPE_00160841,NPU_00091,savings_investment,7171.03,monthly,credit_card
REC_NPE_00160843,NPU_00094,savings_investment,5733.8,monthly,cash
REC_NPE_00160844,NPU_00098,savings_investment,20630.37,monthly,bank_transfer
REC_NPE_00160856,NPU_00111,savings_investment,8409.81,monthly,esewa
REC_NPE_00160864,NPU_00116,savings_investment,10261.89,monthly,bank_transfer
REC_NPE_00160867,NPU_00118,savings_investment,10989.9,monthly,cash
REC_NPE_00160871,NPU_00121,savings_investment,12109.73,monthly,cash
REC_NPE_00160875,NPU_00124,savings_investment,16302.87,monthly,cash
REC_NPE_00160877,NPU_00127,savings_investment,11133.58,monthly,fonepay_qr
REC_NPE_00160879,NPU_00129,savings_investment,1219.99,monthly,cash
REC_NPE_00160882,NPU_00130,savings_investment,15816.45,monthly,esewa
REC_NPE_00160883,NPU_00131,savings_investment,4837.84,monthly,credit_card
REC_NPE_00160885,NPU_00132,savings_investment,8792.63,monthly,credit_card
REC_NPE_00160888,NPU_00136,savings_investment,3505.88,monthly,cash
REC_NPE_00160889,NPU_00137,savings_investment,4408.66,monthly,credit_card
REC_NPE_00160890,NPU_00138,savings_investment,678.89,monthly,cash
REC_NPE_00160900,NPU_00144,savings_investment,4752.16,monthly,esewa
REC_NPE_00160905,NPU_00148,savings_investment,9894.6,monthly,cash
REC_NPE_00160909,NPU_00152,savings_investment,7351.91,monthly,cash
REC_NPE_00160914,NPU_00154,savings_investment,4537.47,monthly,cash
REC_NPE_00160916,NPU_00157,savings_investment,2020.02,monthly,esewa
REC_NPE_00160919,NPU_00159,savings_investment,19278.35,monthly,credit_card
REC_NPE_00160921,NPU_00160,savings_investment,8797.36,monthly,esewa
REC_NPE_00160922,NPU_00163,savings_investment,5048.7,monthly,cash
REC_NPE_00160925,NPU_00166,savings_investment,5392.99,monthly,cash
REC_NPE_00160928,NPU_00167,savings_investment,10614.87,monthly,cash
REC_NPE_00160932,NPU_00172,savings_investment,6574.74,monthly,cash
REC_NPE_00160934,NPU_00175,savings_investment,3916.59,monthly,cash
REC_NPE_00160936,NPU_00176,savings_investment,7373.12,monthly,esewa
REC_NPE_00160954,NPU_00190,savings_investment,11975.35,monthly,cash
REC_NPE_00160958,NPU_00193,savings_investment,8782.68,monthly,debit_card
REC_NPE_00160961,NPU_00197,savings_investment,15790.52,monthly,credit_card
REC_NPE_00160964,NPU_00199,savings_investment,5564.08,monthly,khalti
REC_NPE_00160969,NPU_00203,savings_investment,1033.63,monthly,cash
REC_NPE_00160974,NPU_00209,savings_investment,13259.55,monthly,cash
REC_NPE_00160975,NPU_00210,savings_investment,2481.92,monthly,debit_card
REC_NPE_00160982,NPU_00217,savings_investment,5898.21,monthly,esewa
REC_NPE_00160985,NPU_00218,savings_investment,383.23,monthly,khalti
REC_NPE_00160986,NPU_00219,savings_investment,2662.18,monthly,khalti
REC_NPE_00160989,NPU_00220,savings_investment,13670.03,monthly,bank_transfer
REC_NPE_00160992,NPU_00222,savings_investment,5245.26,monthly,debit_card
REC_NPE_00160995,NPU_00223,savings_investment,4065.53,monthly,bank_transfer
REC_NPE_00161008,NPU_00232,savings_investment,6052.91,monthly,cash
REC_NPE_00161010,NPU_00235,savings_investment,9094.97,monthly,cash
REC_NPE_00161012,NPU_00236,savings_investment,12390.44,monthly,esewa
REC_NPE_00161016,NPU_00242,savings_investment,9604.02,monthly,cash
REC_NPE_00161021,NPU_00246,savings_investment,12445.63,monthly,cash
REC_NPE_00161022,NPU_00247,savings_investment,791.44,monthly,esewa
REC_NPE_00161025,NPU_00248,savings_investment,17590.68,monthly,esewa
REC_NPE_00161026,NPU_00249,savings_investment,1730.74,monthly,cash
REC_NPE_00161031,NPU_00253,savings_investment,6424.73,monthly,esewa
REC_NPE_00161035,NPU_00256,savings_investment,8997.13,monthly,cash
REC_NPE_00161040,NPU_00262,savings_investment,6403.57,monthly,cash
REC_NPE_00161045,NPU_00264,savings_investment,5267.53,monthly,credit_card
REC_NPE_00161048,NPU_00265,savings_investment,10983.99,monthly,esewa
REC_NPE_00161051,NPU_00268,savings_investment,8798.76,monthly,bank_transfer
REC_NPE_00161053,NPU_00269,savings_investment,50633.82,monthly,fonepay_qr
REC_NPE_00161055,NPU_00271,savings_investment,24077.11,monthly,debit_card
REC_NPE_00161061,NPU_00274,savings_investment,19261.51,monthly,credit_card
REC_NPE_00161071,NPU_00288,savings_investment,7154.47,monthly,cash
REC_NPE_00161072,NPU_00290,savings_investment,3055.13,monthly,khalti
REC_NPE_00161074,NPU_00294,savings_investment,4799.37,monthly,khalti
REC_NPE_00161076,NPU_00295,savings_investment,6619.07,monthly,cash
REC_NPE_00161402,NPU_00003,family_support,20100.52,monthly,esewa
REC_NPE_00161403,NPU_00004,family_support,11578.08,monthly,cash
REC_NPE_00161407,NPU_00006,family_support,16132.41,monthly,cash
REC_NPE_00161408,NPU_00007,family_support,21342.83,monthly,cash
REC_NPE_00161409,NPU_00008,family_support,20276.97,monthly,esewa
REC_NPE_00161410,NPU_00009,family_support,27805.99,monthly,khalti
REC_NPE_00161411,NPU_00011,family_support,4700.39,monthly,cash
REC_NPE_00161413,NPU_00012,family_support,17460.12,monthly,cash
REC_NPE_00161415,NPU_00013,family_support,11554.32,monthly,cash
REC_NPE_00161416,NPU_00014,family_support,16719.88,monthly,bank_transfer
REC_NPE_00161425,NPU_00018,family_support,14982.18,monthly,cash
REC_NPE_00161427,NPU_00021,family_support,55798.34,monthly,esewa
REC_NPE_00161429,NPU_00024,family_support,42773.96,monthly,fonepay_qr
REC_NPE_00161430,NPU_00025,family_support,26406.08,monthly,debit_card
REC_NPE_00161436,NPU_00035,family_support,15710.03,monthly,cash
REC_NPE_00161437,NPU_00036,family_support,13394.04,monthly,cash
REC_NPE_00161438,NPU_00037,family_support,16305.05,monthly,cash
REC_NPE_00161439,NPU_00038,family_support,15024.59,monthly,bank_transfer
REC_NPE_00161450,NPU_00042,family_support,16789.98,monthly,cash
REC_NPE_00161451,NPU_00043,family_support,24094.8,monthly,khalti
REC_NPE_00161452,NPU_00044,family_support,14117.46,monthly,credit_card
REC_NPE_00161458,NPU_00049,family_support,4933.14,monthly,esewa
REC_NPE_00161459,NPU_00051,family_support,17357.73,monthly,khalti
REC_NPE_00161461,NPU_00053,family_support,11445.08,monthly,bank_transfer
REC_NPE_00161463,NPU_00055,family_support,29461.7,monthly,cash
REC_NPE_00161464,NPU_00056,family_support,5161.08,monthly,bank_transfer
REC_NPE_00161465,NPU_00058,family_support,29090.69,monthly,cash
REC_NPE_00161466,NPU_00059,family_support,44250.57,monthly,esewa
REC_NPE_00161468,NPU_00061,family_support,24802.24,monthly,fonepay_qr
REC_NPE_00161472,NPU_00063,family_support,47393.28,monthly,fonepay_qr
REC_NPE_00161474,NPU_00064,family_support,20015.11,monthly,khalti
REC_NPE_00161483,NPU_00069,family_support,9938.45,monthly,cash
REC_NPE_00161485,NPU_00070,family_support,16069.25,monthly,cash
REC_NPE_00161486,NPU_00071,family_support,9077.44,monthly,cash
REC_NPE_00161489,NPU_00073,family_support,14720.83,monthly,cash
REC_NPE_00161492,NPU_00074,family_support,19357.42,monthly,cash
REC_NPE_00161493,NPU_00078,family_support,50506.35,monthly,cash
REC_NPE_00161495,NPU_00079,family_support,5206.81,monthly,fonepay_qr
REC_NPE_00161498,NPU_00081,family_support,10621.21,monthly,esewa
REC_NPE_00161501,NPU_00082,family_support,7122.79,monthly,cash
REC_NPE_00161502,NPU_00083,family_support,10916.33,monthly,cash
REC_NPE_00161508,NPU_00087,family_support,9003.07,monthly,cash
REC_NPE_00161510,NPU_00089,family_support,22766.37,monthly,bank_transfer
REC_NPE_00161511,NPU_00090,family_support,38758.36,monthly,bank_transfer
REC_NPE_00161516,NPU_00092,family_support,10691.23,monthly,khalti
REC_NPE_00161518,NPU_00093,family_support,10388.59,monthly,cash
REC_NPE_00161521,NPU_00096,family_support,30762.9,monthly,esewa
REC_NPE_00161524,NPU_00097,family_support,8318.84,monthly,cash
REC_NPE_00161527,NPU_00100,family_support,9541.36,monthly,cash
REC_NPE_00161529,NPU_00101,family_support,25387.2,monthly,bank_transfer
REC_NPE_00161531,NPU_00104,family_support,19465.56,monthly,fonepay_qr
REC_NPE_00161532,NPU_00105,family_support,25305.78,monthly,cash
REC_NPE_00161534,NPU_00106,family_support,17760.62,monthly,cash
REC_NPE_00161536,NPU_00107,family_support,19448.4,monthly,esewa
REC_NPE_00161538,NPU_00108,family_support,32509.46,monthly,cash
REC_NPE_00161539,NPU_00109,family_support,26189.78,monthly,debit_card
REC_NPE_00161541,NPU_00110,family_support,21988.86,monthly,esewa
REC_NPE_00161542,NPU_00111,family_support,35583.18,monthly,khalti
REC_NPE_00161543,NPU_00112,family_support,8085.54,monthly,bank_transfer
REC_NPE_00161545,NPU_00113,family_support,26964.71,monthly,khalti
REC_NPE_00161548,NPU_00114,family_support,42763.05,monthly,esewa
REC_NPE_00161550,NPU_00116,family_support,14578.94,monthly,esewa
REC_NPE_00161552,NPU_00118,family_support,14122.13,monthly,esewa
REC_NPE_00161553,NPU_00119,family_support,14527.88,monthly,bank_transfer
REC_NPE_00161555,NPU_00120,family_support,24258.53,monthly,esewa
REC_NPE_00161556,NPU_00121,family_support,7106.71,monthly,cash
REC_NPE_00161558,NPU_00122,family_support,5278.05,monthly,fonepay_qr
REC_NPE_00161562,NPU_00125,family_support,10335.83,monthly,cash
REC_NPE_00161566,NPU_00128,family_support,12589.79,monthly,esewa
REC_NPE_00161567,NPU_00129,family_support,11049.29,monthly,bank_transfer
REC_NPE_00161571,NPU_00132,family_support,28225.01,monthly,cash
